Base index,704_1#TOP,704_1#BOT
-50,5.183764449743404e-05,8.199745807879956e-05
-49,0.0001555129334923021,4.099872903939978e-05
-48,0.00018143175574101913,0
-47,0.00018143175574101913,2.049936451969989e-05
-46,5.183764449743404e-05,4.099872903939978e-05
-45,7.775646674615105e-05,2.049936451969989e-05
-44,0.00023326940023845317,2.049936451969989e-05
-43,0.00012959411124358508,0
-42,7.775646674615105e-05,0
-41,0.00020735057798973615,0
-40,0.00018143175574101913,0
-39,0.0002851070447358872,2.049936451969989e-05
-38,7.775646674615105e-05,6.149809355909966e-05
-37,0.0001555129334923021,4.099872903939978e-05
-36,0.00033694468923332123,6.149809355909966e-05
-35,0.00020735057798973615,8.199745807879956e-05
-34,0.00023326940023845317,2.049936451969989e-05
-33,0.00025918822248717017,4.099872903939978e-05
-32,0.00025918822248717017,2.049936451969989e-05
-31,0.00033694468923332123,2.049936451969989e-05
-30,0.0003887823337307553,8.199745807879956e-05
-29,0.00020735057798973615,0
-28,0.0001555129334923021,4.099872903939978e-05
-27,0.00025918822248717017,2.049936451969989e-05
-26,0.0006479705562179254,0
-25,0.00020735057798973615,4.099872903939978e-05
-24,0.00036286351148203825,0
-23,0.00025918822248717017,4.099872903939978e-05
-22,0.00025918822248717017,8.199745807879956e-05
-21,0.0010626717121973977,2.049936451969989e-05
-20,0.0008812399564563786,0
-19,0.0022030998911409467,2.049936451969989e-05
-18,0.003188015136592193,2.049936451969989e-05
-17,0.0046135503602716295,4.099872903939978e-05
-16,0.009227100720543259,6.149809355909966e-05
-15,0.006531543206676689,8.199745807879956e-05
-14,0.009952827743507335,0.00012299618711819933
-13,0.007879321963609973,0
-12,0.010367528899486807,0.00016399491615759913
-11,0.01772847441812244,4.099872903939978e-05
-10,0.02998807734176559,0.000184494280677299
-9,0.029340106785547666,6.149809355909966e-05
-8,0.03981131097402934,4.099872903939978e-05
-7,0.029521538541288684,0.00014349555163789923
-6,0.018143175574101913,0.00014349555163789923
-5,0.03766004872738583,0.00014349555163789923
-4,0.03784148048312685,0.00024599237423639865
-3,0.0526929656316417,8.199745807879956e-05
-2,0.04154787206469338,0.0002049936451969989
-1,0.04608366595821886,0.000184494280677299
0,0.06663729200145145,0.9858349391168874
1,0.04699082473692395,0.003525890697388381
2,0.06801098958063345,0.00022549300971669878
3,0.0627494686641439,0.0005944815710712968
4,0.038567207506090925,0.00022549300971669878
5,0.06865896013685138,0.00028699110327579845
6,0.02643719869369136,0.00014349555163789923
7,0.04494323777927531,0.000184494280677299
8,0.03740086050489866,0.0005124841129924972
9,0.021149758954953086,0.00016399491615759913
10,0.009538126587527862,0.0002049936451969989
11,0.01034161007723809,0.00016399491615759913
12,0.014281271059043078,0.0003484891968348981
13,0.010160178321497071,0.00012299618711819933
14,0.007671971385620238,0.0003484891968348981
15,0.002462288113628117,8.199745807879956e-05
16,0.002747395158364004,0.00014349555163789923
17,0.0025918822248717018,0.000184494280677299
18,0.002410450469130683,0.0002049936451969989
19,0.0011922658234409828,0.00024599237423639865
20,0.0008812399564563786,0.00014349555163789923
21,0.0011663470011922658,0.0002049936451969989
22,0.0004147011559794723,0.00016399491615759913
23,0.0012959411124358509,4.099872903939978e-05
24,0.0009849152454512466,8.199745807879956e-05
25,0.0008034834897102276,8.199745807879956e-05
26,0.0006998082007153595,0.00014349555163789923
27,0.0004406199782281893,0.00010249682259849945
28,0.00020735057798973615,0.00010249682259849945
29,0.0004406199782281893,0.00012299618711819933
30,0.00033694468923332123,0.00016399491615759913
31,0.00033694468923332123,4.099872903939978e-05
32,0.00033694468923332123,0.00028699110327579845
33,0.0004406199782281893,0.00012299618711819933
34,0.0005702140894717744,0.00014349555163789923
35,0.00020735057798973615,0.00012299618711819933
36,0.0006220517339692084,4.099872903939978e-05
37,0.0003887823337307553,0.00014349555163789923
38,0.0002851070447358872,6.149809355909966e-05
39,0.00033694468923332123,6.149809355909966e-05
40,0.00020735057798973615,0.00014349555163789923
41,0.00023326940023845317,0.00012299618711819933
42,0.00010367528899486807,6.149809355909966e-05
43,5.183764449743404e-05,0.00012299618711819933
44,0,4.099872903939978e-05
45,7.775646674615105e-05,0
46,7.775646674615105e-05,4.099872903939978e-05
47,0.00012959411124358508,0.00010249682259849945
48,0.0001555129334923021,0.00010249682259849945
49,5.183764449743404e-05,0.00012299618711819933
50,7.775646674615105e-05,0.00010249682259849945
