Base index,1500_3#TOP,1500_3#BOT
-50,9.494872768704899e-05,0
-49,0,0.00012489851995253857
-47,0.00018989745537409798,0
-46,0.00018989745537409798,0
-44,9.494872768704899e-05,0
-43,0.00018989745537409798,0
-42,9.494872768704899e-05,6.244925997626928e-05
-40,9.494872768704899e-05,0
-39,0.00018989745537409798,0
-38,0.000284846183061147,0
-37,0.00018989745537409798,0.00012489851995253857
-36,0.000284846183061147,0
-35,0.00018989745537409798,6.244925997626928e-05
-34,0.00047474363843524496,0
-33,9.494872768704899e-05,0
-32,0.00037979491074819596,0
-31,9.494872768704899e-05,0
-30,0.000569692366122294,6.244925997626928e-05
-29,0.00018989745537409798,0
-28,0,6.244925997626928e-05
-27,9.494872768704899e-05,6.244925997626928e-05
-26,0.00047474363843524496,0
-25,0.000569692366122294,0
-24,0.000284846183061147,6.244925997626928e-05
-23,0.000284846183061147,0
-22,0.00018989745537409798,0
-21,0.0016141283706798328,0
-20,0.000664641093809343,0
-19,0.0042726927459172045,0
-18,0.005601974933535891,0
-17,0.011868590960881125,0
-16,0.020129130269654388,0
-15,0.013387770603873908,6.244925997626928e-05
-14,0.018325104443600457,0
-13,0.013957462969996202,0
-12,0.017280668439042916,0.00018734777992880785
-11,0.03009874667679453,0
-10,0.039783516900873526,0.00012489851995253857
-9,0.038074439802506646,6.244925997626928e-05
-8,0.050512723129510065,0.00012489851995253857
-7,0.03579567033801747,0.00012489851995253857
-6,0.020224078997341435,0.00018734777992880785
-5,0.02639574629699962,6.244925997626928e-05
-4,0.029908849221420432,0.00024979703990507713
-3,0.03655526015951386,6.244925997626928e-05
-2,0.027060387390808963,0.00024979703990507713
-1,0.034656285605772885,0.00018734777992880785
0,0.041777440182301555,0.9747704989695872
1,0.029624003038359287,0.010741272715918316
2,0.04918344094189138,0.00043714481983388496
3,0.0420622863653627,0.0013114344595016548
4,0.032947208507406,0.0003122462998813464
5,0.058298518799848084,0.0003746955598576157
6,0.03266236232434486,0.00024979703990507713
7,0.05715913406760349,0.00043714481983388496
8,0.04842385112039499,0.00043714481983388496
9,0.025826053930877325,0.00043714481983388496
10,0.011868590960881125,0.00018734777992880785
11,0.015286745157614887,0.0004995940798101543
12,0.017280668439042916,0.0003746955598576157
13,0.012533232054690467,0.00012489851995253857
14,0.00845043676414736,0.0003122462998813464
15,0.004082795290543107,0.00024979703990507713
16,0.004937333839726547,0
17,0.005222180022787694,0.00024979703990507713
18,0.005032282567413597,0.00012489851995253857
19,0.0016141283706798328,0.0003746955598576157
20,0.0016141283706798328,6.244925997626928e-05
21,0.002373718192176225,6.244925997626928e-05
22,0.00047474363843524496,6.244925997626928e-05
23,0.0016141283706798328,0
24,0.00037979491074819596,0.00018734777992880785
25,0.00047474363843524496,0.0003122462998813464
26,0.00037979491074819596,0.0003122462998813464
27,0.00047474363843524496,0.00012489851995253857
28,0.000284846183061147,0.0003122462998813464
29,0.000569692366122294,0.00018734777992880785
30,0.00047474363843524496,0.00012489851995253857
31,0.00018989745537409798,0.00024979703990507713
32,0.000569692366122294,0.0003746955598576157
33,0.0009494872768704899,6.244925997626928e-05
34,0.00037979491074819596,0.00043714481983388496
35,0.000569692366122294,0.0003122462998813464
36,0.00037979491074819596,0.00024979703990507713
37,9.494872768704899e-05,0.00018734777992880785
38,0.00018989745537409798,0
39,0.00018989745537409798,0.00012489851995253857
40,0.00018989745537409798,0.0003122462998813464
41,0.00047474363843524496,0.00018734777992880785
42,9.494872768704899e-05,0
43,0,0.00024979703990507713
44,0,0.00012489851995253857
45,0,0.00018734777992880785
46,0,6.244925997626928e-05
47,0.00018989745537409798,0.00012489851995253857
48,0,0.0003122462998813464
49,0,0.00012489851995253857
50,0.00018989745537409798,0.00024979703990507713
