Base index,AT_2#TOP,AT_2#BOT
304,1.5114644579132721e-05,0.0006344602555968459
305,7.557322289566361e-05,0.00011653351633411453
306,0.00022671966868699082,0.0001424298532972511
307,0.0001360318012121945,0.00012948168481568281
308,0.00015114644579132723,0.0002071706957050925
309,0.0001360318012121945,0.0002978078750760705
310,0.00022671966868699082,0.00023306703266822907
311,6.0458578316530883e-05,0.0002071706957050925
312,0.00018137573494959267,0.00025896336963136563
313,0.00039298075905745076,0.00023306703266822907
314,0.0003476368253200526,0.00031075604355763876
315,0.00010580251205392906,0.00038844505444704844
316,0.0004685539819531144,0.00027191153811293394
317,0.00045343933737398165,0.00025896336963136563
318,0.00022671966868699082,0.0005438230762258679
319,0.0006348150723235743,0.0002978078750760705
320,0.0006045857831653089,0.0006992010980046873
321,0.000816190807273167,0.0005179267392627313
322,0.0008464200964314325,0.0005438230762258679
323,0.0010580251205392906,0.0003366523805207753
324,0.001254515500068016,0.000504978570781163
325,0.0014963498133341395,0.0007250974349678238
326,0.0014358912350176086,0.0005438230762258679
327,0.0014207765904384758,0.0005826675816705727
328,0.0015265791024924049,0.0006603565925599824
329,0.002010247729024652,0.0008934236252282115
330,0.0025997188676108282,0.000504978570781163
331,0.0017532987711793957,0.00046613406533645813
332,0.0024485724218195008,0.0002978078750760705
333,0.0031740753616178717,0.000414341391410185
334,0.003415909674883995,0.00040139322292861675
335,0.0035972854098335876,0.00082868278282037
336,0.004171641903840631,0.000414341391410185
337,0.005637762428016505,0.0003496005490023436
338,0.007784041958253352,0.00047908223381802644
339,0.010474448693338976,0.00040139322292861675
340,0.013769441211589909,0.0003754968859654802
341,0.0173213826876861,0.000414341391410185
342,0.020752407007149226,0.0005179267392627313
343,0.027387735977388493,0.0004531858968548899
344,0.024561297441090674,0.0002978078750760705
345,0.03171052432702045,0.00040139322292861675
346,0.03784707002614834,0.000504978570781163
347,0.04176176297214371,0.0007898382773756653
348,0.04770181829174287,0.0003625487174839119
349,0.04434636719517541,0.0007250974349678238
350,0.04600897809888001,0.0009840608045991895
351,0.054488293707773465,0.003975087723841463
352,0.05143513550278865,0.9719154225634784
353,0.05630205105726939,0.0005438230762258679
354,0.0478529647375342,0.0002460152011497974
355,0.06349662187693657,0.00019422252722352422
356,0.047883194026692465,0.00018127435874195594
357,0.04006892277928085,0.00010358534785254625
358,0.044301023261438005,0.00011653351633411453
359,0.031725638971599586,0.0001424298532972511
360,0.03526246580311664,5.1792673926273126e-05
361,0.023699762700080108,0.00010358534785254625
362,0.017789936669639215,7.768901088940969e-05
363,0.014615861308021342,7.768901088940969e-05
364,0.011139493054820817,7.768901088940969e-05
365,0.008570003476368254,0.00015537802177881938
366,0.007224800108825441,6.474084240784141e-05
367,0.0035972854098335876,5.1792673926273126e-05
368,0.002614833512189961,7.768901088940969e-05
369,0.0022520820422907754,7.768901088940969e-05
370,0.002932241048351748,1.2948168481568281e-05
371,0.0018893305723915901,1.2948168481568281e-05
372,0.0013300887229636795,6.474084240784141e-05
373,0.0009673372530644941,5.1792673926273126e-05
374,0.0007859615181149015,5.1792673926273126e-05
375,0.001027795831381025,9.063717937097797e-05
376,0.0011638276325932197,1.2948168481568281e-05
377,0.0009522226084853615,7.768901088940969e-05
378,0.0006952736506401052,1.2948168481568281e-05
379,0.0008464200964314325,1.2948168481568281e-05
380,0.00030229289158265445,2.5896336963136563e-05
381,0.0005894711385861761,2.5896336963136563e-05
382,0.0005290125602696453,5.1792673926273126e-05
383,0.0006045857831653089,2.5896336963136563e-05
384,0.000544127204848778,3.8844505444704844e-05
385,0.00036275146989918534,2.5896336963136563e-05
386,0.000377866114478318,1.2948168481568281e-05
387,0.0004987832711113798,1.2948168481568281e-05
388,0.000377866114478318,3.8844505444704844e-05
389,0.0006952736506401052,0.0
390,0.00030229289158265445,1.2948168481568281e-05
391,0.0006045857831653089,1.2948168481568281e-05
392,0.00033252218074091987,1.2948168481568281e-05
393,0.000272063602424389,2.5896336963136563e-05
394,0.00039298075905745076,0.0
395,0.00021160502410785812,2.5896336963136563e-05
396,0.00019649037952872538,2.5896336963136563e-05
397,9.068786747479634e-05,2.5896336963136563e-05
398,0.00015114644579132723,0.0
399,9.068786747479634e-05,1.2948168481568281e-05
400,0.0004383246927948489,0.0
401,0.00018137573494959267,1.2948168481568281e-05
402,7.557322289566361e-05,0.0
403,0.00033252218074091987,1.2948168481568281e-05
