Base index shifted,1500_2#TOP,1500_2#BOT
-50,0.0,0
-49,0.0,0.0002891635943034772
-48,0.0,0.0001445817971517386
-47,0.0,7.22908985758693e-05
-46,0.0,7.22908985758693e-05
-45,0.0,0.0
-44,0.0,0.0003614544928793465
-43,0.00027616680475006904,0.00021687269572760788
-42,0.0,0.0
-41,0.00027616680475006904,0.0002891635943034772
-40,0.00027616680475006904,0.0002891635943034772
-39,0.0,0.0001445817971517386
-38,0.00027616680475006904,0.0
-37,0.0,0.0001445817971517386
-36,0.00027616680475006904,0.00021687269572760788
-35,0.0005523336095001381,0.0
-34,0.0,7.22908985758693e-05
-33,0.0,0.0002891635943034772
-32,0.0,0.0
-31,0.0011046672190002762,7.22908985758693e-05
-30,0.00027616680475006904,0.00021687269572760788
-29,0.00027616680475006904,7.22908985758693e-05
-28,0.0,0.0
-27,0.0011046672190002762,0.0001445817971517386
-26,0.0005523336095001381,0.0003614544928793465
-25,0.0011046672190002762,7.22908985758693e-05
-24,0.0,0.0
-23,0.0005523336095001381,0.0002891635943034772
-22,0.0016570008285004142,0.0005783271886069544
-21,0.0011046672190002762,0.00021687269572760788
-20,0.004694835680751174,0.00021687269572760788
-19,0.009389671361502348,0.0001445817971517386
-18,0.010770505385252692,0.0005783271886069544
-17,0.020988677161005248,0.0001445817971517386
-16,0.01436067384700359,0.0002891635943034772
-15,0.024302678818006077,0.00043374539145521576
-14,0.015465341066003866,0.0001445817971517386
-13,0.01739850869925435,0.0001445817971517386
-12,0.030102181717757526,0.00043374539145521576
-11,0.03949185307925987,0.0
-10,0.04059652029826015,0.00043374539145521576
-9,0.05247169290251312,0.0002891635943034772
-8,0.045567522783761395,0.0002891635943034772
-7,0.02016017674675504,7.22908985758693e-05
-6,0.029549848108257386,0.0003614544928793465
-5,0.02595967964650649,7.22908985758693e-05
-4,0.03949185307925987,0.0008674907829104315
-3,0.03175918254625794,0.0003614544928793465
-2,0.02899751449875725,0.0036868358273693344
-1,0.03949185307925987,0.9848912021976434
0,0.030930682132007732,0.00021687269572760788
1,0.051090858878762774,0.0002891635943034772
2,0.04170118751726042,0.0002891635943034772
3,0.033140016570008285,0.0001445817971517386
4,0.051090858878762774,7.22908985758693e-05
5,0.03175918254625794,0.0
6,0.05550952775476388,0.0001445817971517386
7,0.041977354322010496,0.0
8,0.0231980115990058,0.0
9,0.011046672190002762,0.0
10,0.010770505385252692,0.0
11,0.015189174261253798,0.0
12,0.0115990057995029,0.0
13,0.00856117094725214,0.0
14,0.0030378348522507597,0.0
15,0.00579950289975145,0.0
16,0.004418668876001105,0.0
17,0.00579950289975145,0.0
18,0.0008285004142502071,0.0
19,0.0011046672190002762,0.0
20,0.0016570008285004142,0.0
21,0.0011046672190002762,0.0
22,0.0011046672190002762,0.0
23,0.0011046672190002762,0.0
24,0.00027616680475006904,0.0
25,0.0005523336095001381,0.0
26,0.0005523336095001381,7.22908985758693e-05
27,0.00027616680475006904,0.0
28,0.0005523336095001381,0.0
29,0.00027616680475006904,0.0
30,0.0,7.22908985758693e-05
31,0.00027616680475006904,0.0
32,0.0005523336095001381,7.22908985758693e-05
33,0.00027616680475006904,0.0
34,0.00027616680475006904,7.22908985758693e-05
35,0.00027616680475006904,0.0
36,0.0,0.0
37,0.0008285004142502071,0.0
38,0.0,0.0
39,0.00027616680475006904,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.00027616680475006904,7.22908985758693e-05
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.00027616680475006904,0.0
50,0,0.0
