Base index,400_3#TOP,400_3#BOT
152,0.0003247355724624235,6.16928518548984e-05
153,0.0004871033586936352,2.0564283951632804e-05
154,0.0004871033586936352,0.00016451427161306244
155,0.0003479309704954537,4.112856790326561e-05
156,0.00037112636852848393,4.112856790326561e-05
157,0.0006262757468918167,0.0001233857037097968
158,0.0004407125626275747,0.00010282141975816402
159,0.00041751716459454444,4.112856790326561e-05
160,0.000278344776396363,0.00014394998766142962
161,0.0005334941547596956,4.112856790326561e-05
162,0.0008350343291890889,0.00010282141975816402
163,0.0004407125626275747,0.00020564283951632803
164,0.0009510113193542401,6.16928518548984e-05
165,0.000556689552792726,0.00022620712346796084
166,0.0005334941547596956,0.00014394998766142962
167,0.0009046205232881796,0.0001233857037097968
168,0.00041751716459454444,0.00018507855556469525
169,0.0008582297272221192,0.00018507855556469525
170,0.0006030803488587865,0.0001233857037097968
171,0.0013685284839487846,0.00018507855556469525
172,0.0010669883095193913,0.00014394998766142962
173,0.0004407125626275747,6.16928518548984e-05
174,0.0003479309704954537,8.225713580653122e-05
175,0.0016236778623121173,0.00016451427161306244
176,0.0008814251252551494,0.00016451427161306244
177,0.0011829652996845426,4.112856790326561e-05
178,0.0005102987567266654,0.00016451427161306244
179,0.0003479309704954537,0.0004935428148391873
180,0.0019484134347745408,8.225713580653122e-05
181,0.0014381146780478753,0.00018507855556469525
182,0.003850436073483021,4.112856790326561e-05
183,0.004917424383002412,0.00026733569137122644
184,0.006100389682686955,0.00018507855556469525
185,0.011528112822416033,0.00016451427161306244
186,0.00746891816663574,0.0002467714074195936
187,0.012850250510298757,0.00010282141975816402
188,0.008025607719428465,0.0003495928271777577
189,0.011667285210614215,0.00028789997532285925
190,0.019275375765448136,0.00020564283951632803
191,0.029040638337353868,0.00018507855556469525
192,0.02920300612358508,0.0003701571111293905
193,0.04929022082018927,0.00028789997532285925
194,0.03583688996103173,0.0001233857037097968
195,0.017930042679532382,0.0002467714074195936
196,0.038829096307292636,0.00028789997532285925
197,0.035419372796437185,0.0011104713333881715
198,0.048084060122471704,0.00026733569137122644
199,0.038736314715160515,0.003948342518713498
200,0.045694934125069586,0.9824792300732088
201,0.06898311375023196,0.0004318499629842889
202,0.04388569307849323,0.0004524142469359217
203,0.07181295231026165,0.00020564283951632803
204,0.059820931527185005,0.0002467714074195936
205,0.034421970681016885,0.00018507855556469525
206,0.05481072555205047,0.00018507855556469525
207,0.02263870848023752,0.0003701571111293905
208,0.04924383002412321,0.00014394998766142962
209,0.03811003896826869,0.0001233857037097968
210,0.016375951011319355,0.00010282141975816402
211,0.007724067544999072,4.112856790326561e-05
212,0.008582297272221191,0.00014394998766142962
213,0.011110595657821487,6.16928518548984e-05
214,0.006773056225644832,0.00014394998766142962
215,0.004940619781035442,4.112856790326561e-05
216,0.0020875858229727224,0.0001233857037097968
217,0.0029922063462609018,0.0001233857037097968
218,0.002249953609203934,0.0001233857037097968
219,0.001994804230840601,4.112856790326561e-05
220,0.0008118389311560587,4.112856790326561e-05
221,0.0009278159213212099,8.225713580653122e-05
222,0.00187882724067545,6.16928518548984e-05
223,0.0006726665429578772,8.225713580653122e-05
224,0.001206160697717573,0.0
225,0.0009742067173872704,0.00010282141975816402
226,0.0007422527370569679,8.225713580653122e-05
227,0.00046390796066060494,4.112856790326561e-05
228,0.0003943217665615142,0.0
229,0.0005334941547596956,2.0564283951632804e-05
230,0.000556689552792726,0.00010282141975816402
231,0.00030154017442939323,6.16928518548984e-05
232,0.00030154017442939323,2.0564283951632804e-05
233,0.0005334941547596956,0.0001233857037097968
234,0.0005334941547596956,0.00010282141975816402
235,0.0007886435331230284,4.112856790326561e-05
236,0.0003479309704954537,6.16928518548984e-05
237,0.0010205975134533309,2.0564283951632804e-05
238,0.0005102987567266654,2.0564283951632804e-05
239,0.0004407125626275747,2.0564283951632804e-05
240,0.00037112636852848393,0.0
241,0.00020875858229727222,8.225713580653122e-05
242,0.00030154017442939323,4.112856790326561e-05
243,0.00018556318426424197,0.0
244,4.639079606606049e-05,8.225713580653122e-05
245,0.0001391723881981815,0.0
246,0.0001391723881981815,8.225713580653122e-05
247,0.0,2.0564283951632804e-05
248,0.00018556318426424197,0.0
249,0.00030154017442939323,6.16928518548984e-05
250,0.00011597699016515124,8.225713580653122e-05
251,0.00018556318426424197,0.00010282141975816402
