Base index,AT_1#TOP,AT_1#BOT
304,6.547144899228528e-05,0.0005685891572519839
305,6.547144899228528e-05,0.00023485204321277596
306,9.820717348842792e-05,0.00021013077550616796
307,0.00012003098981918968,9.888507082643199e-05
308,9.820717348842792e-05,0.00029665521247929593
309,0.00016367862248071322,0.00040790091715903193
310,0.00016367862248071322,0.0003090158463325999
311,0.00012003098981918968,0.00021013077550616796
312,0.00031644533679604553,0.0004449828187189439
313,0.0002837096122999029,0.0003090158463325999
314,0.000360092969457569,0.00032137648018590396
315,0.0002073262551422367,0.00023485204321277596
316,0.00030553342863066463,0.0002472126770660799
317,0.00026188579596914113,0.0003708190155991199
318,0.00024006197963837936,0.0006303923265185039
319,0.0006547144899228529,0.00039554028330572794
320,0.000720185938915138,0.0007663592989048478
321,0.0008620407450650895,0.0005315072556920719
322,0.0008729526532304704,0.0005933104249585919
323,0.0010366312757111836,0.0003090158463325999
324,0.0010584550920419453,0.0006674742280784159
325,0.0012657813471841821,0.0007416380311982398
326,0.0018659362962801305,0.0004202615510123359
327,0.0015276671431533233,0.0006921954957850239
328,0.0018768482044455115,0.0007292773973449359
329,0.0017895529391224643,0.0010382932436775359
330,0.0023787959800530317,0.0005191466218387679
331,0.0022369411739030804,0.0006551135942251119
332,0.002913479480156695,0.00032137648018590396
333,0.0034808987047565006,0.0005191466218387679
334,0.0032081010006219787,0.0004449828187189439
335,0.0042010846436716385,0.0006674742280784159
336,0.004855799133594491,0.00032137648018590396
337,0.0064707615420708615,0.0004944253541321598
338,0.008598583634320133,0.0004820647202788559
339,0.011512063114476829,0.0004449828187189439
340,0.015276671431533231,0.0004573434525722479
341,0.017229902993136408,0.0005315072556920719
342,0.01969599423851249,0.0005438678895453759
343,0.02688694171949849,0.0005562285233986798
344,0.025359274576345167,0.0004326221848656399
345,0.03252839824100041,0.0004820647202788559
346,0.03614023984374148,0.0004449828187189439
347,0.0392064860382135,0.0010135719759709278
348,0.04308021343692371,0.0007045561296383278
349,0.044575144855580895,0.0007416380311982398
350,0.04503344499852689,0.0009394081728511038
351,0.051024082581321,0.005611727769400015
352,0.05127505646912476,0.9666633704976392
353,0.05322828803072793,0.00039554028330572794
354,0.045644511855788224,0.00027193394477268795
355,0.06192507883853649,0.00019777014165286397
356,0.05051122289754809,0.0003708190155991199
357,0.04258917756948157,0.00016068824009295198
358,0.04944185589734077,0.00016068824009295198
359,0.03154632650611613,0.00023485204321277596
360,0.035758323057953144,0.00014832760623964796
361,0.026505024933710156,7.416380311982398e-05
362,0.0178627936667285,0.00012360633853303996
363,0.013541678033237673,6.180316926651998e-05
364,0.011119234420523117,0.00016068824009295198
365,0.009013236144604607,8.652443697312798e-05
366,0.008784086073131608,0.00013596697238634398
367,0.004299291817160066,0.00016068824009295198
368,0.0019859672860993204,0.00014832760623964796
369,0.002466091245376079,9.888507082643199e-05
370,0.002171469724910795,4.944253541321599e-05
371,0.0019859672860993204,4.944253541321599e-05
372,0.0011784860818611351,3.708190155991199e-05
373,0.0008074812042381852,3.708190155991199e-05
374,0.0007420097552458999,8.652443697312798e-05
375,0.001276693255349563,6.180316926651998e-05
376,0.0009602479185535174,2.4721267706607996e-05
377,0.0008511288368997086,3.708190155991199e-05
378,0.0006547144899228529,3.708190155991199e-05
379,0.0005128596837729013,2.4721267706607996e-05
380,0.0005128596837729013,8.652443697312798e-05
381,0.0004801239592767587,4.944253541321599e-05
382,0.0005128596837729013,0.0
383,0.0005783311327651866,7.416380311982398e-05
384,0.0004910358674421396,3.708190155991199e-05
385,0.0004801239592767587,3.708190155991199e-05
386,0.000360092969457569,3.708190155991199e-05
387,0.0005565073164344249,3.708190155991199e-05
388,0.0004364763266152352,6.180316926651998e-05
389,0.0005128596837729013,2.4721267706607996e-05
390,0.0005128596837729013,0.0
391,0.0005019477756075205,1.2360633853303998e-05
392,0.00038191678578833083,2.4721267706607996e-05
393,0.000272797704134522,1.2360633853303998e-05
394,0.00030553342863066463,2.4721267706607996e-05
395,0.0002182381633076176,3.708190155991199e-05
396,0.00022915007147299849,2.4721267706607996e-05
397,0.00013094289798457057,2.4721267706607996e-05
398,6.547144899228528e-05,3.708190155991199e-05
399,0.00019641434697685584,1.2360633853303998e-05
400,0.0005128596837729013,2.4721267706607996e-05
401,0.00025097388780376023,6.180316926651998e-05
402,0.0002073262551422367,2.4721267706607996e-05
403,0.000360092969457569,2.4721267706607996e-05
