Base index shifted,ATMi_1_1#TOP,ATMi_1_1#BOT
-353.0,60761,0
-352.0,608,0
-351.0,157,0
-350.0,60,0
-349.0,117,0
-348.0,29,0
-347.0,23,0
-346.0,17,0
-345.0,24,0
-344.0,25,0
-343.0,8,0
-342.0,9,0
-341.0,52,0
-340.0,5,0
-339.0,11,0
-338.0,20,0
-337.0,3,0
-336.0,12,0
-335.0,7,0
-334.0,18,0
-333.0,11,0
-332.0,13,0
-331.0,11,0
-330.0,6,0
-329.0,7,0
-328.0,6,0
-327.0,3,0
-326.0,3,0
-325.0,3,0
-324.0,35,0
-323.0,5,0
-322.0,14,0
-321.0,3,0
-320.0,4,0
-319.0,4,0
-318.0,4,0
-317.0,19,0
-316.0,10,0
-315.0,4,0
-314.0,3,0
-313.0,2,0
-312.0,5,0
-311.0,3,0
-310.0,1,0
-309.0,16,0
-308.0,9,0
-307.0,1,0
-306.0,1,0
-305.0,2,0
-304.0,2,0
-303.0,3,0
-302.0,8,0
-301.0,9,0
-300.0,12,0
-299.0,5,0
-298.0,0,0
-297.0,3,0
-296.0,22,0
-295.0,5,0
-294.0,2,0
-293.0,7,0
-292.0,3,0
-291.0,5,0
-290.0,43,0
-289.0,8,0
-288.0,6,0
-287.0,1,0
-286.0,8,0
-285.0,2,0
-284.0,8,0
-283.0,14,1
-282.0,3,0
-281.0,2,2
-280.0,6,0
-279.0,3,0
-278.0,5,1
-277.0,11,0
-276.0,3,0
-275.0,9,0
-274.0,3,0
-273.0,2,1
-272.0,7,0
-271.0,11,0
-270.0,3,1
-269.0,1,0
-268.0,6,0
-267.0,14,1
-266.0,4,1
-265.0,4,1
-264.0,52,0
-263.0,10,2
-262.0,11,2
-261.0,5,0
-260.0,8,2
-259.0,15,1
-258.0,8,1
-257.0,15,0
-256.0,10,0
-255.0,6,1
-254.0,2,2
-253.0,15,1
-252.0,4,7
-251.0,7,2
-250.0,9,2
-249.0,7,2
-248.0,7,0
-247.0,11,2
-246.0,8,0
-245.0,15,1
-244.0,9,0
-243.0,10,0
-242.0,12,0
-241.0,5,1
-240.0,5,3
-239.0,7,0
-238.0,17,1
-237.0,3,2
-236.0,12,4
-235.0,9,3
-234.0,10,3
-233.0,13,2
-232.0,3,1
-231.0,5,1
-230.0,4,1
-229.0,9,7
-228.0,12,2
-227.0,10,5
-226.0,12,3
-225.0,13,4
-224.0,18,3
-223.0,13,1
-222.0,8,3
-221.0,13,4
-220.0,10,2
-219.0,16,3
-218.0,12,3
-217.0,12,1
-216.0,15,4
-215.0,6,8
-214.0,7,6
-213.0,15,1
-212.0,8,8
-211.0,15,7
-210.0,15,1
-209.0,9,5
-208.0,12,0
-207.0,12,8
-206.0,16,4
-205.0,13,4
-204.0,21,12
-203.0,23,5
-202.0,13,2
-201.0,11,4
-200.0,18,5
-199.0,18,3
-198.0,8,7
-197.0,25,7
-196.0,5,4
-195.0,16,8
-194.0,32,6
-193.0,16,3
-192.0,18,4
-191.0,10,8
-190.0,7,9
-189.0,4,6
-188.0,8,10
-187.0,10,8
-186.0,16,9
-185.0,21,8
-184.0,19,13
-183.0,19,5
-182.0,24,0
-181.0,10,4
-180.0,15,7
-179.0,13,8
-178.0,10,5
-177.0,6,7
-176.0,19,12
-175.0,16,18
-174.0,19,13
-173.0,16,5
-172.0,24,10
-171.0,5,6
-170.0,7,11
-169.0,15,10
-168.0,15,7
-167.0,10,8
-166.0,10,12
-165.0,10,7
-164.0,6,7
-163.0,8,5
-162.0,3,10
-161.0,1,9
-160.0,4,10
-159.0,2,15
-158.0,9,6
-157.0,12,9
-156.0,9,6
-155.0,15,2
-154.0,2,6
-153.0,11,17
-152.0,16,12
-151.0,6,8
-150.0,9,7
-149.0,7,15
-148.0,6,2
-147.0,10,9
-146.0,7,21
-145.0,4,17
-144.0,7,16
-143.0,3,9
-142.0,12,10
-141.0,6,9
-140.0,7,12
-139.0,5,18
-138.0,4,16
-137.0,2,16
-136.0,4,19
-135.0,9,19
-134.0,1,4
-133.0,5,14
-132.0,6,16
-131.0,6,14
-130.0,7,19
-129.0,8,8
-128.0,6,12
-127.0,3,12
-126.0,4,9
-125.0,1,6
-124.0,6,4
-123.0,3,6
-122.0,3,5
-121.0,4,8
-120.0,2,8
-119.0,5,7
-118.0,6,9
-117.0,0,10
-116.0,1,11
-115.0,6,10
-114.0,5,5
-113.0,5,15
-112.0,7,8
-111.0,7,11
-110.0,7,14
-109.0,5,26
-108.0,4,5
-107.0,5,4
-106.0,2,4
-105.0,6,3
-104.0,1,13
-103.0,5,8
-102.0,2,3
-101.0,4,6
-100.0,2,3
-99.0,1,10
-98.0,0,4
-97.0,2,2
-96.0,1,2
-95.0,5,15
-94.0,3,9
-93.0,5,7
-92.0,0,3
-91.0,2,7
-90.0,3,2
-89.0,1,2
-88.0,1,6
-87.0,5,13
-86.0,6,10
-85.0,1,2
-84.0,7,5
-83.0,3,3
-82.0,1,6
-81.0,0,5
-80.0,1,13
-79.0,2,8
-78.0,1,4
-77.0,2,3
-76.0,2,9
-75.0,2,11
-74.0,6,6
-73.0,2,6
-72.0,3,6
-71.0,6,4
-70.0,3,6
-69.0,1,8
-68.0,1,4
-67.0,2,4
-66.0,2,2
-65.0,1,5
-64.0,1,7
-63.0,3,4
-62.0,3,9
-61.0,2,9
-60.0,3,18
-59.0,5,4
-58.0,0,8
-57.0,1,13
-56.0,1,2
-55.0,4,10
-54.0,6,5
-53.0,5,6
-52.0,15,8
-51.0,5,10
-50.0,4,4
-49.0,7,10
-48.0,5,4
-47.0,8,3
-46.0,5,1
-45.0,8,6
-44.0,9,18
-43.0,4,34
-42.0,23,8
-41.0,8,7
-40.0,10,9
-39.0,9,5
-38.0,22,3
-37.0,9,6
-36.0,10,7
-35.0,35,6
-34.0,19,5
-33.0,50,9
-32.0,36,8
-31.0,71,24
-30.0,49,6
-29.0,71,6
-28.0,73,17
-27.0,114,53
-26.0,145,18
-25.0,61,20
-24.0,122,36
-23.0,63,19
-22.0,73,26
-21.0,136,20
-20.0,97,25
-19.0,237,36
-18.0,144,26
-17.0,177,62
-16.0,178,59
-15.0,263,22
-14.0,507,36
-13.0,824,75
-12.0,1120,65
-11.0,1221,84
-10.0,3411,57
-9.0,3680,69
-8.0,4357,106
-7.0,4472,31
-6.0,1495,35
-5.0,9415,100
-4.0,5514,72
-3.0,13503,246
-2.0,11619,1165
-1.0,7824,58798
0.0,12382,23
1.0,4795,18
2.0,14118,24
3.0,6724,11
4.0,3680,17
5.0,5113,16
6.0,1774,28
7.0,2541,55
8.0,1166,4
9.0,1404,7
10.0,861,7
11.0,549,4
12.0,335,10
13.0,184,4
14.0,179,6
15.0,149,3
16.0,163,8
17.0,88,4
18.0,215,6
19.0,174,4
20.0,226,2
21.0,122,1
22.0,146,4
23.0,108,10
24.0,84,2
25.0,86,2
26.0,69,2
27.0,32,7
28.0,55,3
29.0,22,5
30.0,20,2
31.0,27,2
32.0,26,3
33.0,27,2
34.0,27,5
35.0,38,3
36.0,55,3
37.0,27,3
38.0,18,3
39.0,24,0
40.0,12,0
41.0,17,1
42.0,11,0
43.0,7,3
44.0,13,2
45.0,7,0
46.0,13,0
47.0,5,0
48.0,10,1
49.0,7,2
50.0,9,0
51.0,3,0
52.0,8,1
53.0,3,1
54.0,15,1
55.0,6,2
56.0,7,1
57.0,7,0
58.0,3,0
59.0,6,0
60.0,6,0
61.0,6,0
62.0,6,1
63.0,5,0
64.0,13,0
65.0,8,0
66.0,10,1
67.0,10,1
68.0,9,1
69.0,8,0
70.0,5,0
71.0,10,1
72.0,14,0
73.0,4,1
74.0,16,1
75.0,6,2
76.0,12,1
77.0,26,2
78.0,13,0
79.0,11,0
80.0,5,2
81.0,12,0
82.0,12,0
83.0,6,1
84.0,7,1
85.0,11,1
86.0,9,1
87.0,47,5
88.0,14,0
89.0,8,3
90.0,6,1
91.0,22,1
92.0,15,1
93.0,10,3
94.0,16,3
95.0,8,0
96.0,13,1
97.0,18,0
98.0,20,3
99.0,14,1
100.0,13,6
101.0,22,6
102.0,14,3
103.0,23,2
104.0,24,2
105.0,9,6
106.0,10,6
107.0,5,2
108.0,3,6
109.0,4,1
110.0,2,1
111.0,4,5
112.0,13,2
113.0,5,2
114.0,4,8
115.0,5,0
116.0,6,6
117.0,8,2
118.0,5,7
119.0,9,8
120.0,8,6
121.0,4,9
122.0,7,6
123.0,4,10
124.0,6,8
125.0,9,4
126.0,4,3
127.0,8,8
128.0,12,8
129.0,2,6
130.0,3,10
131.0,3,3
132.0,11,7
133.0,9,10
134.0,23,14
135.0,13,9
136.0,0,5
137.0,5,15
138.0,6,3
139.0,4,4
140.0,9,5
141.0,2,7
142.0,1,3
143.0,10,5
144.0,2,5
145.0,12,12
146.0,3,7
147.0,13,14
148.0,5,8
149.0,3,17
150.0,14,16
151.0,16,7
152.0,10,11
153.0,9,22
154.0,3,11
155.0,9,11
156.0,18,14
157.0,6,8
158.0,6,16
159.0,10,9
160.0,11,9
161.0,19,8
162.0,13,13
163.0,6,14
164.0,4,7
165.0,4,8
166.0,22,12
167.0,17,16
168.0,5,16
169.0,6,23
170.0,4,17
171.0,2,19
172.0,4,6
173.0,6,14
174.0,3,28
175.0,4,12
176.0,4,19
177.0,10,13
178.0,17,11
179.0,10,11
180.0,5,11
181.0,7,16
182.0,5,10
183.0,9,16
184.0,6,10
185.0,4,13
186.0,6,9
187.0,3,30
188.0,2,10
189.0,4,21
190.0,7,24
191.0,4,23
192.0,1,12
193.0,8,17
194.0,4,11
195.0,2,18
196.0,6,6
197.0,5,15
198.0,6,13
199.0,3,11
200.0,1,15
201.0,2,10
202.0,2,11
203.0,3,11
204.0,6,9
205.0,1,15
206.0,3,14
207.0,5,15
208.0,4,22
209.0,1,15
210.0,3,14
211.0,4,23
212.0,1,11
213.0,0,20
214.0,5,18
215.0,1,14
216.0,4,24
217.0,2,12
218.0,3,10
219.0,7,10
220.0,2,17
221.0,7,15
222.0,3,13
223.0,4,10
224.0,1,10
225.0,0,13
226.0,8,13
227.0,0,8
228.0,2,13
229.0,2,15
230.0,4,10
231.0,2,9
232.0,7,11
233.0,4,9
234.0,1,8
235.0,2,8
236.0,0,8
237.0,1,11
238.0,1,13
239.0,0,3
240.0,0,10
241.0,1,7
242.0,0,8
243.0,1,8
244.0,0,7
245.0,1,9
246.0,0,1
247.0,1,4
248.0,0,7
249.0,0,5
250.0,2,15
251.0,0,4
252.0,1,8
253.0,0,8
254.0,1,18
255.0,0,5
256.0,0,3
257.0,1,6
258.0,0,6
259.0,1,1
260.0,0,3
261.0,0,2
262.0,0,9
263.0,1,2
264.0,1,5
265.0,0,4
266.0,0,10
267.0,0,2
268.0,0,6
269.0,0,2
270.0,0,2
271.0,0,7
272.0,0,1
273.0,0,2
274.0,0,1
275.0,0,2
276.0,1,6
277.0,0,7
278.0,0,1
279.0,0,0
280.0,0,7
281.0,0,6
282.0,0,11
283.0,0,3
284.0,0,1
285.0,0,4
286.0,0,7
287.0,0,2
288.0,0,1
289.0,0,6
290.0,0,0
291.0,0,2
292.0,0,12
293.0,0,2
294.0,0,1
295.0,0,2
296.0,0,10
297.0,0,1
298.0,0,1
299.0,0,9
300.0,0,1
301.0,0,2
302.0,0,0
303.0,1,3
304.0,0,1
305.0,0,4
306.0,0,5
307.0,0,1
308.0,0,1
309.0,0,1
310.0,0,2
311.0,0,1
312.0,0,1
313.0,0,1
314.0,0,3
315.0,0,3
316.0,0,2
317.0,0,1
318.0,0,2
319.0,0,0
320.0,0,1
321.0,0,9
322.0,0,20
323.0,0,13
324.0,0,2
325.0,0,54
326.0,0,5
327.0,0,16
328.0,0,13
329.0,0,60
330.0,0,7
331.0,0,10
332.0,0,16
333.0,0,12
334.0,0,7
335.0,0,20
336.0,0,74
337.0,0,32
338.0,0,22
339.0,0,24
340.0,0,32
341.0,0,21
342.0,0,15
343.0,0,67
344.0,0,95
345.0,0,136
346.0,0,255
347.0,0,240
348.0,0,214
349.0,0,476
350.0,0,1909
351.0,0,125732
