Base index shifted,ATMi_2_2#TOP,ATMi_2_2#BOT
-48.0,0,8.555637309423178e-06
-47.0,0,8.555637309423178e-06
-46.0,0,1.7111274618846356e-05
-45.0,5.345878327809259e-05,8.555637309423178e-06
-44.0,5.345878327809259e-05,0
-42.0,0,1.7111274618846356e-05
-41.0,5.345878327809259e-05,4.277818654711589e-05
-40.0,0.00010691756655618518,8.555637309423178e-06
-39.0,0.00016037634983427778,0
-38.0,0,1.7111274618846356e-05
-37.0,0.00021383513311237036,2.5666911928269536e-05
-36.0,0,2.5666911928269536e-05
-35.0,5.345878327809259e-05,8.555637309423178e-06
-34.0,5.345878327809259e-05,3.422254923769271e-05
-33.0,0.00010691756655618518,8.555637309423178e-06
-32.0,0.00010691756655618518,5.133382385653907e-05
-31.0,5.345878327809259e-05,2.5666911928269536e-05
-30.0,0.0004811290495028333,5.133382385653907e-05
-29.0,0.00016037634983427778,7.700073578480861e-05
-28.0,0.0004276702662247407,2.5666911928269536e-05
-27.0,0.0003742114829466481,2.5666911928269536e-05
-26.0,0.00021383513311237036,2.5666911928269536e-05
-25.0,0.0006949641826152037,1.7111274618846356e-05
-24.0,0.00026729391639046296,0.0001283345596413477
-23.0,0.0006415053993371111,2.5666911928269536e-05
-22.0,0.0004811290495028333,1.7111274618846356e-05
-21.0,0.0005345878327809259,2.5666911928269536e-05
-20.0,0.0010157168822837591,2.5666911928269536e-05
-19.0,0.00032075269966855556,5.133382385653907e-05
-18.0,0.0005880466160590185,3.422254923769271e-05
-17.0,0.0011226344488399443,8.555637309423178e-06
-16.0,0.0013364695819523147,3.422254923769271e-05
-15.0,0.0004811290495028333,2.5666911928269536e-05
-14.0,0.000908799315727574,0.00010266764771307814
-13.0,0.001817598631455148,4.277818654711589e-05
-12.0,0.0032075269966855553,7.700073578480861e-05
-11.0,0.004811290495028333,5.988946116596225e-05
-10.0,0.00908799315727574,7.700073578480861e-05
-9.0,0.01924516198011333,9.411201040365497e-05
-8.0,0.02410991125841976,0.000573227699731353
-7.0,0.0317010584839089,0.0003251142177580808
-6.0,0.040575216508072276,0.00030800294313923445
-5.0,0.015182294450978295,0.0003251142177580808
-4.0,0.08756548700951566,0.00017111274618846357
-3.0,0.05939270822196087,0.00035078112968635035
-2.0,0.06960333582807655,0.00017966838349788676
-1.0,0.07826365871912755,0.0006587840728255848
0.0,0.09676039773334759,0.962192638729659
1.0,0.057040521757724796,0.016589380742971543
2.0,0.023254570725970276,0.001386013244126555
3.0,0.09734844434940661,0.0013603463321982855
4.0,0.05388645354431733,0.0012747899591040537
5.0,0.03993371110873516,0.0006416727982067384
6.0,0.04955629209879183,0.00030800294313923445
7.0,0.019458997113225702,0.0011892335860098219
8.0,0.028814284186891907,0.000479115689327698
9.0,0.016732599166042982,0.000812785544395202
10.0,0.012348978937239389,0.0008384524563234716
11.0,0.005880466160590185,0.0005390051504936602
12.0,0.005666631027477814,0.00042778186547115895
13.0,0.004704372928472148,0.0002737803939015417
14.0,0.0021918101144017964,0.00021389093273557947
15.0,0.0034748209130760184,0.0006502284355161616
16.0,0.002512562814070352,0.0007015622593727007
17.0,0.002619480380626537,0.00017111274618846357
18.0,0.0013364695819523147,0.0003165585804486576
19.0,0.003795573612744574,0.000239557844663849
20.0,0.0025660215973484445,0.00022244657004500266
21.0,0.0022452688976798887,0.00029089166852038807
22.0,0.0009622580990056666,0.00015400147156961722
23.0,0.0015503047150646852,0.00034222549237692714
24.0,0.0010691756655618518,0.00010266764771307814
25.0,0.000908799315727574,0.00018822402080730994
26.0,0.0006949641826152037,0.0005218938758748139
27.0,0.0009622580990056666,0.00018822402080730994
28.0,0.0005880466160590185,5.988946116596225e-05
29.0,0.0005345878327809259,0.00010266764771307814
30.0,0.0005880466160590185,0.00036789240430519667
31.0,0.0003742114829466481,0.0001283345596413477
32.0,0.00026729391639046296,9.411201040365497e-05
33.0,0.0004276702662247407,8.555637309423178e-05
34.0,0.00016037634983427778,0.00013689019695077085
35.0,0.0004276702662247407,7.700073578480861e-05
36.0,0.0004811290495028333,0.0001283345596413477
37.0,0.0010157168822837591,0.0001197789223319245
38.0,0.00026729391639046296,0.0001197789223319245
39.0,0.00021383513311237036,5.988946116596225e-05
40.0,0.00010691756655618518,0.00013689019695077085
41.0,0.00010691756655618518,0.00010266764771307814
42.0,0,0.0006930066220632775
43.0,0.00010691756655618518,0.00018822402080730994
44.0,0.00010691756655618518,5.988946116596225e-05
45.0,0.00010691756655618518,7.700073578480861e-05
46.0,5.345878327809259e-05,3.422254923769271e-05
47.0,0.00016037634983427778,7.700073578480861e-05
48.0,0,0.00011122328502250133
49.0,0,6.844509847538542e-05
50.0,0,0.00010266764771307814
