Base index shifted,ATMi_0_3#TOP,ATMi_0_3#BOT
-353.0,71135,0
-352.0,736,0
-351.0,210,0
-350.0,80,0
-349.0,139,0
-348.0,42,0
-347.0,38,0
-346.0,25,0
-345.0,34,0
-344.0,16,0
-343.0,4,0
-342.0,7,0
-341.0,52,0
-340.0,11,0
-339.0,2,0
-338.0,7,0
-337.0,5,0
-336.0,5,0
-335.0,6,0
-334.0,16,0
-333.0,12,0
-332.0,4,0
-331.0,5,0
-330.0,3,0
-329.0,3,0
-328.0,6,0
-327.0,5,0
-326.0,4,0
-325.0,2,0
-324.0,48,0
-323.0,5,0
-322.0,6,0
-321.0,5,0
-320.0,2,0
-319.0,3,0
-318.0,3,0
-317.0,16,0
-316.0,15,0
-315.0,4,0
-314.0,5,0
-313.0,4,0
-312.0,3,0
-311.0,3,0
-310.0,2,0
-309.0,7,0
-308.0,2,0
-307.0,6,0
-306.0,3,0
-305.0,2,0
-304.0,6,0
-303.0,4,0
-302.0,8,0
-301.0,10,0
-300.0,2,0
-299.0,2,0
-298.0,4,0
-297.0,1,0
-296.0,31,0
-295.0,2,0
-294.0,3,0
-293.0,1,0
-292.0,0,0
-291.0,1,0
-290.0,33,0
-289.0,4,0
-288.0,2,0
-287.0,1,0
-286.0,4,0
-285.0,3,0
-284.0,3,0
-283.0,8,0
-282.0,3,0
-281.0,5,0
-280.0,2,0
-279.0,6,0
-278.0,3,0
-277.0,4,0
-276.0,1,0
-275.0,5,0
-274.0,1,0
-273.0,5,0
-272.0,7,0
-271.0,4,0
-270.0,9,0
-269.0,4,0
-268.0,12,0
-267.0,7,0
-266.0,2,0
-265.0,3,0
-264.0,35,0
-263.0,13,1
-262.0,5,0
-261.0,4,0
-260.0,9,0
-259.0,10,1
-258.0,7,0
-257.0,0,0
-256.0,10,0
-255.0,0,0
-254.0,2,1
-253.0,9,2
-252.0,6,0
-251.0,3,0
-250.0,3,0
-249.0,4,1
-248.0,2,0
-247.0,3,0
-246.0,9,2
-245.0,5,0
-244.0,1,0
-243.0,2,0
-242.0,6,0
-241.0,4,0
-240.0,3,3
-239.0,8,0
-238.0,10,1
-237.0,3,1
-236.0,7,1
-235.0,6,0
-234.0,7,2
-233.0,4,0
-232.0,2,0
-231.0,4,1
-230.0,0,1
-229.0,11,1
-228.0,8,0
-227.0,6,1
-226.0,4,2
-225.0,2,0
-224.0,8,0
-223.0,8,0
-222.0,5,0
-221.0,6,0
-220.0,6,2
-219.0,3,2
-218.0,6,0
-217.0,9,5
-216.0,3,2
-215.0,5,1
-214.0,7,3
-213.0,12,0
-212.0,8,1
-211.0,12,4
-210.0,4,1
-209.0,6,1
-208.0,4,0
-207.0,6,3
