Base index shifted,ATMi_3_3#TOP,ATMi_3_3#BOT
-50.0,7.037669123986136e-05,1.2077294685990338e-05
-49.0,7.037669123986136e-05,1.2077294685990338e-05
-48.0,5.278251842989602e-05,1.2077294685990338e-05
-47.0,1.759417280996534e-05,2.4154589371980676e-05
-46.0,1.759417280996534e-05,3.6231884057971014e-05
-45.0,3.518834561993068e-05,1.2077294685990338e-05
-44.0,7.037669123986136e-05,1.2077294685990338e-05
-43.0,1.759417280996534e-05,0
-42.0,5.278251842989602e-05,1.2077294685990338e-05
-41.0,0.0004574484930590988,1.2077294685990338e-05
-40.0,0.00012315920966975738,0
-39.0,0.00015834755528968804,0
-38.0,0.00014075338247972272,0
-37.0,0.0002991009377694108,1.2077294685990338e-05
-36.0,8.79708640498267e-05,1.2077294685990338e-05
-35.0,0.0001759417280996534,1.2077294685990338e-05
-34.0,8.79708640498267e-05,0
-33.0,0.0002287242465295494,0
-32.0,0.00033428928338934144,1.2077294685990338e-05
-31.0,0.0002639125921494801,2.4154589371980676e-05
-30.0,0.00036947762900927213,0
-29.0,0.00014075338247972272,0
-28.0,0.0006685785667786829,0
-27.0,0.0004046659746292028,1.2077294685990338e-05
-26.0,0.0011260270598377818,0
-25.0,0.0008621144676883016,1.2077294685990338e-05
-24.0,0.00047504266586906416,0.00014492753623188405
-23.0,0.000826926122068371,2.4154589371980676e-05
-22.0,0.0004926368386790295,4.830917874396135e-05
-21.0,0.0006861727395886482,4.830917874396135e-05
-20.0,0.001301968787937435,1.2077294685990338e-05
-19.0,0.0010204620229779897,3.6231884057971014e-05
-18.0,0.0017594172809965339,1.2077294685990338e-05
-17.0,0.0011788095782676777,2.4154589371980676e-05
-16.0,0.00207611239157591,0
-15.0,0.0017242289353766032,4.830917874396135e-05
-14.0,0.0019001706634762566,6.038647342995169e-05
-13.0,0.003254921969843588,6.038647342995169e-05
-12.0,0.006914509914316379,6.038647342995169e-05
-11.0,0.0092897232436617,2.4154589371980676e-05
-10.0,0.012509456867885356,8.454106280193237e-05
-9.0,0.0362967785069585,2.4154589371980676e-05
-8.0,0.035346693175220364,0.0005314009661835749
-7.0,0.040185090697960835,0.00022946859903381643
-6.0,0.060946214613719935,9.66183574879227e-05
-5.0,0.03807378996076499,0.0001932367149758454
-4.0,0.0849270721537027,0.00016908212560386474
-3.0,0.05572074528916023,8.454106280193237e-05
-2.0,0.06956735929060295,0.00012077294685990338
-1.0,0.05806077027288562,0.0002173913043478261
0.0,0.08886816686313492,0.9685386473429952
1.0,0.05556239773387054,0.011618357487922705
2.0,0.04315850590284498,0.0015458937198067632
3.0,0.08058131146964126,0.001388888888888889
4.0,0.0362967785069585,0.000966183574879227
5.0,0.034642926262821755,0.0007004830917874396
6.0,0.0344669845347221,0.00015700483091787439
7.0,0.013072470397804247,0.001292270531400966
8.0,0.026778331016767246,0.00042270531400966186
9.0,0.016415363231697663,0.00071256038647343
10.0,0.008550767985643155,0.0006400966183574879
11.0,0.004539296584971058,0.0003743961352657005
12.0,0.003835529672572444,0.0002777777777777778
13.0,0.0032901103154635183,0.0001932367149758454
14.0,0.0022520541196755636,0.00024154589371980676
15.0,0.002234459946865598,0.000676328502415459
16.0,0.0014075338247972271,0.00071256038647343
17.0,0.0012139979238876084,0.0001932367149758454
18.0,0.0006157960483487868,0.0005072463768115942
19.0,0.0017242289353766032,0.0001932367149758454
20.0,0.0009148969861181976,0.0002777777777777778
21.0,0.0015306930344669845,0.00020531400966183574
22.0,0.0006157960483487868,0.00020531400966183574
23.0,0.0007917377764484403,0.00042270531400966186
24.0,0.0007037669123986136,0.0001932367149758454
25.0,0.0006509843939687175,0.00013285024154589372
26.0,0.0005278251842989602,0.000821256038647343
27.0,0.0006509843939687175,0.00026570048309178745
28.0,0.0002287242465295494,0.00012077294685990338
29.0,0.00033428928338934144,0.00010869565217391305
30.0,0.00012315920966975738,0.0004468599033816425
31.0,0.0001759417280996534,0.00015700483091787439
32.0,0.0002991009377694108,0.00013285024154589372
33.0,0.0003166951105793761,2.4154589371980676e-05
34.0,0.0002639125921494801,8.454106280193237e-05
35.0,7.037669123986136e-05,0.00015700483091787439
36.0,0.00024631841933951475,8.454106280193237e-05
37.0,0.0005454193571089256,9.66183574879227e-05
38.0,0.0001759417280996534,0.00014492753623188405
39.0,0.00012315920966975738,0.00010869565217391305
40.0,5.278251842989602e-05,9.66183574879227e-05
41.0,5.278251842989602e-05,8.454106280193237e-05
42.0,3.518834561993068e-05,0.0007729468599033816
43.0,1.759417280996534e-05,0.0002536231884057971
44.0,0,8.454106280193237e-05
45.0,3.518834561993068e-05,3.6231884057971014e-05
46.0,5.278251842989602e-05,9.66183574879227e-05
47.0,3.518834561993068e-05,8.454106280193237e-05
48.0,1.759417280996534e-05,0.00012077294685990338
49.0,1.759417280996534e-05,9.66183574879227e-05
50.0,1.759417280996534e-05,0.00013285024154589372
