Base index,ATMi_4_3#TOP,ATMi_4_3#BOT
304,0.0,0.00012749410339771785
305,0.0,2.1249017232952976e-05
306,2.5867197806461625e-05,9.562057754828839e-05
307,0.0,0.00010624508616476488
308,5.173439561292325e-05,8.49960689318119e-05
309,2.5867197806461625e-05,0.0004993519049743949
310,2.5867197806461625e-05,0.0004887273963579185
311,0.0,4.249803446590595e-05
312,0.00015520318683876977,0.00019124115509657678
313,0.0,9.562057754828839e-05
314,5.173439561292325e-05,0.00010624508616476488
315,2.5867197806461625e-05,0.00013811861201419435
316,5.173439561292325e-05,9.562057754828839e-05
317,5.173439561292325e-05,0.00013811861201419435
318,7.760159341938488e-05,0.00015936762924714733
319,5.173439561292325e-05,0.00011686959478124137
320,5.173439561292325e-05,0.00013811861201419435
321,0.0001034687912258465,0.00010624508616476488
322,5.173439561292325e-05,0.00021249017232952976
323,0.0001034687912258465,7.437156031533541e-05
324,7.760159341938488e-05,7.437156031533541e-05
325,0.00015520318683876977,0.00012749410339771785
326,7.760159341938488e-05,0.0007012175686874482
327,0.00023280478025815464,6.374705169885892e-05
328,0.000206937582451693,0.0001699921378636238
329,0.00012933598903230813,0.0004674783791249655
330,0.0005949455495486174,0.00019124115509657678
331,0.00023280478025815464,0.0002549882067954357
332,0.00043974236270984764,0.0003293597671107711
333,0.0010088207144520033,0.0002549882067954357
334,0.0007501487363873871,0.00038248231019315357
335,0.001319227088129543,0.00023373918956248274
336,0.0008794847254196953,0.0007012175686874482
337,0.0008794847254196953,0.00047810288774144193
338,0.0005173439561292325,0.00020186566371305326
339,0.0008536175276132337,0.00021249017232952976
340,0.0012674926925166196,0.00021249017232952976
341,0.0025349853850332392,0.00029748624126134165
342,0.005173439561292325,0.00038248231019315357
343,0.007811893737551411,0.00047810288774144193
344,0.03802478077549859,0.00043560485327553603
345,0.037740241599627515,0.0011049488961135548
346,0.037559171214982284,0.0002762372240283887
347,0.04599187769988877,0.0005312254308238244
348,0.049716754184019246,0.0007330910945368776
349,0.049225277425696476,0.001678672361403285
350,0.053855505833053104,0.0007755891290027836
351,0.06891021495641377,0.018114787191092413
352,0.059313484570216506,0.9648859990225452
353,0.11262577924933392,0.0003612332929602006
354,0.06779792545073592,0.00019124115509657678
355,0.04938048061253524,9.562057754828839e-05
356,0.0610724540210559,0.00015936762924714733
357,0.03665381929175612,0.00010624508616476488
358,0.04185312605085491,0.0001699921378636238
359,0.04531933055692077,9.562057754828839e-05
360,0.021211102201298532,0.0003612332929602006
361,0.032152926873431804,4.249803446590595e-05
362,0.022168188520137612,8.49960689318119e-05
363,0.009984738353294187,2.1249017232952976e-05
364,0.004966501978840633,3.187352584942946e-05
365,0.0038542124731627825,4.249803446590595e-05
366,0.003673142088517551,1.0624508616476488e-05
367,0.0017848366486458522,7.437156031533541e-05
368,0.002276313406968623,2.1249017232952976e-05
369,0.0018365710442587754,1.0624508616476488e-05
370,0.0013709614837424662,0.0
371,0.0008794847254196953,5.312254308238244e-05
372,0.0023797821981944695,2.1249017232952976e-05
373,0.0012416254947101581,1.0624508616476488e-05
374,0.001319227088129543,1.0624508616476488e-05
375,0.0006984143407744639,2.1249017232952976e-05
376,0.0007501487363873871,1.0624508616476488e-05
377,0.0006208127473550791,2.1249017232952976e-05
378,0.0005690783517421558,2.1249017232952976e-05
379,0.0004914767583227709,1.0624508616476488e-05
380,0.0006725471429680022,0.0
381,0.00023280478025815464,1.0624508616476488e-05
382,0.0005432111539356941,0.0
383,0.00012933598903230813,1.0624508616476488e-05
384,0.0002845391758710779,1.0624508616476488e-05
385,0.000206937582451693,1.0624508616476488e-05
386,0.00023280478025815464,2.1249017232952976e-05
387,0.0003362735714840011,1.0624508616476488e-05
388,0.000206937582451693,1.0624508616476488e-05
389,0.00023280478025815464,0.0
390,0.0005173439561292325,1.0624508616476488e-05
391,0.00031040637367753954,1.0624508616476488e-05
392,0.00015520318683876977,0.0
393,0.0001034687912258465,0.0
394,7.760159341938488e-05,0.0
395,7.760159341938488e-05,1.0624508616476488e-05
396,0.0001034687912258465,1.0624508616476488e-05
397,2.5867197806461625e-05,0.0
398,7.760159341938488e-05,0.0
399,5.173439561292325e-05,0.0
400,2.5867197806461625e-05,0.0
401,0.0,1.0624508616476488e-05
402,5.173439561292325e-05,1.0624508616476488e-05
403,2.5867197806461625e-05,0.0
