Base index shifted,ATMi0_1#TOP,ATMi0_1#BOT
-50.0,5.884256671276001e-05,0
-49.0,1.4710641678190002e-05,0
-46.0,1.4710641678190002e-05,1.90095998479232e-05
-45.0,2.9421283356380004e-05,0
-44.0,1.4710641678190002e-05,0
-43.0,4.413192503457001e-05,0
-42.0,1.4710641678190002e-05,0
-41.0,7.355320839095001e-05,1.90095998479232e-05
-40.0,5.884256671276001e-05,3.80191996958464e-05
-39.0,4.413192503457001e-05,3.80191996958464e-05
-38.0,4.413192503457001e-05,5.70287995437696e-05
-37.0,0.00011768513342552002,3.80191996958464e-05
-36.0,5.884256671276001e-05,0
-35.0,2.9421283356380004e-05,1.90095998479232e-05
-34.0,0.00014710641678190002,1.90095998479232e-05
-33.0,0.00010297449174733002,1.90095998479232e-05
-32.0,0.00010297449174733002,0
-31.0,0.00010297449174733002,0
-30.0,0.00036776604195475006,0
-29.0,0.00020594898349466005,1.90095998479232e-05
-28.0,0.00038247668363294005,1.90095998479232e-05
-27.0,0.00029421283356380004,3.80191996958464e-05
-26.0,0.0003383447585983701,5.70287995437696e-05
-25.0,0.0008237959339786402,3.80191996958464e-05
-24.0,0.0004118979669893201,0.00020910559832715522
-23.0,0.0015299067345317602,3.80191996958464e-05
-22.0,0.0011768513342552001,0
-21.0,0.0011180087675424402,0
-20.0,0.0021771749683721204,0
-19.0,0.0017064344346700404,9.5047999239616e-05
-18.0,0.004207243519962341,0
-17.0,0.003971873253111301,3.80191996958464e-05
-16.0,0.005663597046103151,3.80191996958464e-05
-15.0,0.005487069345964871,9.5047999239616e-05
-14.0,0.0067963164553237814,7.60383993916928e-05
-13.0,0.009517785165788932,5.70287995437696e-05
-12.0,0.014342875636235253,0.0001330671989354624
-11.0,0.017520374238724292,9.5047999239616e-05
-10.0,0.010400423666480332,0.0001140575990875392
-9.0,0.025199329194739474,7.60383993916928e-05
-8.0,0.019771102415487362,0.0006653359946773121
-7.0,0.030451028273853306,0.00020910559832715522
-6.0,0.027817823413457295,0.00017108639863130882
-5.0,0.007002265438818441,0.0002661343978709248
-4.0,0.06550648739298008,9.5047999239616e-05
-3.0,0.05288475683309306,0.0004562303963501568
-2.0,0.1119921150960605,0.00017108639863130882
-1.0,0.11221277472123334,0.0001520767987833856
0.0,0.09742857983465239,0.9766562113867503
1.0,0.10379828768130867,0.0021100655831194754
2.0,0.035511489011150664,0.00142571998859424
3.0,0.09751684368472152,0.000380191996958464
4.0,0.024404954544117216,0.0012736431898108544
5.0,0.022683809467768982,0.0003041535975667712
6.0,0.022875047809585453,0.00034217279726261765
7.0,0.006914001588749301,0.0012926527896587776
8.0,0.0066786313218982615,0.00034217279726261765
9.0,0.006943422872105681,0.000760383993916928
10.0,0.007075818647209391,0.0004942495960460032
11.0,0.007046397363853011,0.0005322687957418496
12.0,0.004324928653387861,0.0007793935937648513
13.0,0.0028244432022124805,0.000760383993916928
14.0,0.0016770131513136604,0.0005702879954376961
15.0,0.0015299067345317602,0.0008174127934606976
16.0,0.0008973491423695902,0.0009314703925482369
17.0,0.0008385065756568302,0.00028514399771884804
18.0,0.00036776604195475006,0.0007033551943731584
19.0,0.0008385065756568302,0.0009314703925482369
20.0,0.0006031363088057901,0.0002471247980230016
21.0,0.0008679278590132102,0.0002471247980230016
22.0,0.0004560298920238901,7.60383993916928e-05
23.0,0.0005737150254494101,0.0004942495960460032
24.0,0.00030892347524199003,5.70287995437696e-05
25.0,0.00026479155020742005,0
26.0,0.00035305540027656007,0.0004372207965022336
27.0,0.00038247668363294005,0.0001520767987833856
28.0,0.00010297449174733002,0.0001140575990875392
29.0,0.00020594898349466005,3.80191996958464e-05
30.0,0.00013239577510371002,0.00017108639863130882
31.0,8.826385006914002e-05,0.000190095998479232
32.0,0.00011768513342552002,0.0001330671989354624
33.0,0.00013239577510371002,0.0001330671989354624
34.0,7.355320839095001e-05,0.0001520767987833856
35.0,5.884256671276001e-05,0.0001330671989354624
36.0,0.00013239577510371002,7.60383993916928e-05
37.0,0.00020594898349466005,5.70287995437696e-05
38.0,8.826385006914002e-05,0
39.0,0.00016181705846009004,9.5047999239616e-05
40.0,2.9421283356380004e-05,9.5047999239616e-05
41.0,1.4710641678190002e-05,7.60383993916928e-05
42.0,1.4710641678190002e-05,0.0005702879954376961
43.0,0,0.00028514399771884804
44.0,1.4710641678190002e-05,9.5047999239616e-05
45.0,0,1.90095998479232e-05
46.0,0,3.80191996958464e-05
47.0,2.9421283356380004e-05,5.70287995437696e-05
48.0,2.9421283356380004e-05,0.000190095998479232
49.0,2.9421283356380004e-05,5.70287995437696e-05
50.0,0,0.0001330671989354624
