Base index,ATMi0_2#TOP,ATMi0_2#BOT
304,0.0,0.0001270615740387792
305,9.2824654228163e-05,5.082462961551168e-05
306,0.000371298616912652,3.811847221163376e-05
307,9.2824654228163e-05,1.270615740387792e-05
308,0.0,6.35307870193896e-05
309,0.000278473962684489,0.0001397677314426571
310,0.000278473962684489,0.00035577240730858174
311,0.000278473962684489,6.35307870193896e-05
312,0.000185649308456326,0.00011435541663490127
313,0.000185649308456326,7.623694442326752e-05
314,9.2824654228163e-05,5.082462961551168e-05
315,0.000185649308456326,8.894310182714544e-05
316,9.2824654228163e-05,5.082462961551168e-05
317,9.2824654228163e-05,8.894310182714544e-05
318,0.000278473962684489,0.0001270615740387792
319,0.000649772579597141,3.811847221163376e-05
320,0.000371298616912652,0.0001397677314426571
321,0.000278473962684489,3.811847221163376e-05
322,0.000185649308456326,0.0002032985184620467
323,0.000464123271140815,3.811847221163376e-05
324,0.000464123271140815,7.623694442326752e-05
325,0.001021071196509793,0.00016518004625041294
326,9.2824654228163e-05,0.00041930319432797135
327,0.001113895850737956,0.00011435541663490127
328,0.001113895850737956,0.00010164925923102335
329,0.000649772579597141,0.0003303600925008259
330,0.002042142393019586,8.894310182714544e-05
331,0.000464123271140815,0.00016518004625041294
332,0.001578019121878771,0.0001270615740387792
333,0.003156038243757542,0.0009402556478869661
334,0.002320616355704075,0.0006226017127900181
335,0.005476654599461617,0.00024141699067368045
336,0.005105355982548965,0.0008004879164443089
337,0.00649772579597141,0.0005844832405783843
338,0.005291005291005291,0.0004065970369240934
339,0.005291005291005291,0.0008640187034636985
340,0.006312076487515084,0.00047012782394348303
341,0.009839413348185277,0.00035577240730858174
342,0.01271697762925833,0.0005717770831745063
343,0.006590550450199573,0.0005590709257706284
344,0.01921470342522974,0.0005463647683667506
345,0.01707973637798199,0.0012197911107722803
346,0.021256845818249326,0.00016518004625041294
347,0.01949317738791423,0.00035577240730858174
348,0.003898635477582846,0.0006861324998094076
349,0.05448807203193168,0.0003303600925008259
350,0.03480924533556112,0.0011816726385606466
351,0.0892973173674928,0.0016263881476963737
352,0.09078251183514341,0.9811567685700491
353,0.08809059686252668,0.00017788620365429087
354,0.096816114359974,6.35307870193896e-05
355,0.02701197438039543,0.00030494777769307006
356,0.10303536619326092,8.894310182714544e-05
357,0.03629443980321173,8.894310182714544e-05
358,0.04177109440267335,8.894310182714544e-05
359,0.043813236795692934,0.00029224162028919213
360,0.016522788452613013,0.00043200935173184923
361,0.015687366564559546,8.894310182714544e-05
362,0.01949317738791423,3.811847221163376e-05
363,0.018472106191404436,1.270615740387792e-05
364,0.016986911723753828,3.811847221163376e-05
365,0.00900399146013181,6.35307870193896e-05
366,0.006219251833286921,8.894310182714544e-05
367,0.003248862897985705,3.811847221163376e-05
368,0.003063213589529379,1.270615740387792e-05
369,0.001670843776106934,3.811847221163376e-05
370,0.001763668430335097,2.541231480775584e-05
371,0.00092824654228163,1.270615740387792e-05
372,0.002134967047247749,0.0
373,0.00185649308456326,1.270615740387792e-05
374,0.003248862897985705,1.270615740387792e-05
375,0.00092824654228163,5.082462961551168e-05
376,0.001392369813422445,0.0001397677314426571
377,0.001206720504966119,2.541231480775584e-05
378,0.000464123271140815,1.270615740387792e-05
379,0.000835421888053467,1.270615740387792e-05
380,0.000835421888053467,0.0
381,0.000371298616912652,0.0
382,0.001021071196509793,1.270615740387792e-05
383,0.000278473962684489,0.0
384,0.0,6.35307870193896e-05
385,0.000185649308456326,1.270615740387792e-05
386,0.000464123271140815,1.270615740387792e-05
387,0.000649772579597141,1.270615740387792e-05
388,0.000278473962684489,3.811847221163376e-05
389,0.000464123271140815,5.082462961551168e-05
390,0.000742597233825304,1.270615740387792e-05
391,9.2824654228163e-05,1.270615740387792e-05
392,0.000371298616912652,3.811847221163376e-05
393,0.0,3.811847221163376e-05
394,0.0,2.541231480775584e-05
395,9.2824654228163e-05,6.35307870193896e-05
396,9.2824654228163e-05,5.082462961551168e-05
397,9.2824654228163e-05,1.270615740387792e-05
398,0.0,2.541231480775584e-05
399,0.0,2.541231480775584e-05
400,9.2824654228163e-05,0.0
401,0.0,1.270615740387792e-05
402,0.0,2.541231480775584e-05
403,0.0,1.270615740387792e-05
