Base index shifted,ATMi4_1#TOP,ATMi4_1#BOT
-352.0,68274,0
-351.0,775,0
-350.0,198,0
-349.0,68,0
-348.0,132,0
-347.0,39,0
-346.0,38,0
-345.0,17,0
-344.0,28,0
-343.0,14,0
-342.0,9,0
-341.0,11,0
-340.0,84,0
-339.0,8,0
-338.0,10,0
-337.0,19,0
-336.0,6,0
-335.0,9,0
-334.0,4,0
-333.0,12,0
-332.0,13,0
-331.0,10,0
-330.0,21,0
-329.0,1,0
-328.0,9,0
-327.0,9,0
-326.0,3,0
-325.0,2,0
-324.0,5,0
-323.0,32,0
-322.0,8,0
-321.0,14,0
-320.0,9,0
-319.0,4,0
-318.0,7,0
-317.0,5,0
-316.0,20,0
-315.0,7,0
-314.0,12,0
-313.0,9,0
-312.0,5,0
-311.0,4,0
-310.0,1,0
-309.0,3,0
-308.0,5,0
-307.0,8,0
-306.0,0,0
-305.0,4,0
-304.0,2,0
-303.0,1,0
-302.0,4,0
-301.0,3,0
-300.0,3,0
-299.0,10,0
-298.0,2,0
-297.0,3,0
-296.0,2,0
-295.0,22,0
-294.0,4,0
-293.0,5,0
-292.0,4,0
-291.0,1,0
-290.0,2,0
-289.0,13,0
-288.0,3,0
-287.0,3,0
-286.0,1,0
-285.0,7,0
-284.0,7,0
-283.0,4,0
-282.0,12,0
-281.0,4,0
-280.0,4,0
-279.0,5,0
-278.0,2,0
-277.0,5,0
-276.0,3,0
-275.0,2,0
-274.0,4,0
-273.0,5,0
-272.0,2,0
-271.0,5,0
-270.0,5,0
-269.0,3,0
-268.0,2,0
-267.0,6,2
-266.0,14,0
-265.0,3,0
-264.0,7,0
-263.0,16,0
-262.0,9,0
-261.0,10,0
-260.0,5,0
-259.0,4,0
-258.0,11,0
-257.0,6,0
-256.0,11,0
-255.0,5,1
-254.0,5,0
-253.0,5,0
-252.0,12,2
-251.0,4,0
-250.0,5,0
-249.0,4,1
-248.0,4,0
-247.0,6,0
-246.0,8,1
-245.0,5,0
-244.0,6,0
-243.0,8,0
-242.0,8,0
-241.0,7,0
-240.0,3,0
-239.0,8,2
-238.0,8,0
-237.0,9,0
-236.0,4,0
-235.0,10,1
-234.0,2,1
-233.0,10,0
-232.0,9,0
-231.0,1,0
-230.0,7,0
-229.0,4,3
-228.0,4,1
-227.0,7,1
-226.0,4,1
-225.0,6,1
-224.0,9,2
-223.0,11,0
-222.0,13,1
-221.0,5,0
-220.0,6,0
-219.0,12,1
-218.0,12,2
-217.0,7,2
-216.0,10,1
-215.0,5,1
-214.0,4,2
-213.0,8,4
-212.0,4,2
-211.0,2,2
-210.0,14,3
-209.0,6,0
-208.0,11,1
-207.0,3,1
-206.0,7,4
-205.0,6,1
-204.0,8,7
-203.0,11,1
-202.0,15,4
-201.0,13,2
-200.0,3,2
-199.0,9,5
-198.0,13,2
-197.0,6,1
-196.0,8,3
-195.0,2,2
-194.0,15,7
-193.0,21,5
-192.0,7,2
-191.0,7,0
-190.0,7,0
-189.0,6,3
-188.0,5,3
-187.0,2,8
-186.0,6,1
-185.0,4,8
-184.0,8,3
-183.0,7,7
-182.0,5,11
-181.0,3,0
-180.0,3,2
-179.0,5,4
-178.0,2,5
-177.0,3,3
-176.0,1,3
-175.0,3,6
-174.0,3,14
-173.0,3,6
-172.0,1,5
-171.0,4,5
-170.0,3,2
-169.0,0,16
-168.0,3,10
-167.0,1,2
-166.0,4,9
-165.0,0,10
-164.0,1,8
-163.0,3,8
-162.0,1,7
-161.0,0,9
-160.0,1,4
-159.0,0,4
-158.0,1,13
-157.0,1,19
-156.0,0,9
-155.0,3,7
-154.0,1,2
-153.0,1,12
-152.0,1,15
-151.0,2,5
-150.0,1,15
-149.0,0,13
-148.0,1,11
-147.0,1,8
-146.0,0,10
-145.0,0,17
-144.0,0,19
-143.0,3,20
-142.0,2,11
-141.0,1,14
-140.0,1,10
-139.0,0,20
-138.0,0,28
-137.0,0,20
-136.0,2,24
-135.0,0,29
-134.0,3,15
-133.0,0,7
-132.0,0,26
-131.0,0,20
-130.0,3,22
-129.0,3,31
-128.0,0,15
-127.0,0,21
-126.0,1,20
-125.0,0,14
-124.0,0,13
-123.0,1,9
-122.0,0,15
-121.0,0,5
-120.0,0,8
-119.0,3,18
-118.0,1,12
-117.0,1,10
-116.0,0,11
-115.0,2,11
-114.0,0,14
-113.0,0,22
-112.0,1,23
-111.0,1,13
-110.0,1,6
-109.0,0,7
-108.0,1,20
-107.0,2,5
-106.0,2,10
-105.0,0,8
-104.0,1,7
-103.0,1,9
-102.0,1,5
-101.0,1,2
-100.0,0,8
-99.0,0,10
-98.0,1,9
-97.0,0,7
-96.0,1,5
-95.0,2,4
-94.0,1,10
-93.0,1,1
-92.0,0,7
-91.0,0,6
-90.0,0,3
-89.0,0,6
-88.0,2,8
-87.0,1,5
-86.0,0,6
-85.0,1,3
-84.0,0,4
-83.0,0,6
-82.0,0,4
-81.0,0,1
-80.0,0,1
-79.0,0,7
-78.0,1,4
-77.0,0,1
-76.0,0,7
-75.0,0,8
-74.0,0,6
-73.0,0,5
-72.0,0,5
-71.0,0,1
-70.0,0,5
-69.0,0,5
-68.0,0,7
-67.0,2,3
-66.0,0,0
-65.0,0,4
-64.0,0,3
-63.0,0,6
-62.0,1,1
-61.0,0,7
-60.0,0,2
-59.0,0,7
-58.0,0,0
-57.0,0,7
-56.0,0,6
-55.0,0,3
-54.0,0,9
-53.0,2,2
-52.0,1,7
-51.0,3,6
-50.0,0,10
-49.0,1,4
-48.0,2,7
-47.0,1,3
-46.0,0,5
-45.0,1,6
-44.0,0,5
-43.0,1,21
-42.0,0,21
-41.0,4,8
-40.0,2,6
-39.0,1,3
-38.0,1,10
-37.0,3,8
-36.0,1,9
-35.0,1,5
-34.0,3,10
-33.0,3,6
-32.0,3,8
-31.0,4,4
-30.0,9,12
-29.0,4,4
-28.0,7,12
-27.0,9,12
-26.0,6,54
-25.0,12,8
-24.0,6,6
-23.0,30,28
-22.0,17,7
-21.0,35,10
-20.0,50,19
-19.0,33,14
-18.0,56,19
-17.0,47,20
-16.0,48,34
-15.0,29,27
-14.0,40,8
-13.0,48,8
-12.0,116,20
-11.0,242,14
-10.0,387,26
-9.0,1805,39
-8.0,1468,20
-7.0,1378,78
-6.0,1760,21
-5.0,1992,39
-4.0,1913,52
-3.0,2075,128
-2.0,2753,53
-1.0,2363,1072
0.0,5005,67170
1.0,2870,20
2.0,1828,12
3.0,2164,7
4.0,1190,6
5.0,1422,7
6.0,1606,11
7.0,631,13
8.0,1133,30
9.0,890,4
10.0,338,4
11.0,157,6
12.0,150,3
13.0,118,2
14.0,78,1
15.0,87,2
16.0,59,1
17.0,55,1
18.0,27,4
19.0,96,3
20.0,49,0
21.0,71,0
22.0,41,0
23.0,39,1
24.0,30,3
25.0,23,5
26.0,30,1
27.0,27,3
28.0,5,1
29.0,30,4
30.0,8,3
31.0,10,1
32.0,13,0
33.0,10,2
34.0,14,0
35.0,6,0
36.0,14,0
37.0,25,1
38.0,16,1
39.0,10,0
40.0,5,0
41.0,4,1
42.0,2,0
43.0,1,1
44.0,0,1
45.0,1,0
46.0,0,1
47.0,1,0
48.0,2,0
49.0,1,1
50.0,0,0
51.0,1,0
52.0,0,0
53.0,1,0
54.0,0,1
55.0,0,0
56.0,0,0
57.0,1,1
58.0,2,0
59.0,3,0
60.0,1,0
61.0,2,1
62.0,2,0
