Base index shifted,ATMi_1_1#TOP,ATMi_1_1#BOT
-50.0,3.094729675362857e-05,0
-49.0,5.415776931885e-05,0.00016156393892883107
-48.0,3.8684120942035715e-05,6.462557557153244e-05
-47.0,6.189459350725714e-05,4.8469181678649324e-05
-46.0,3.8684120942035715e-05,1.615639389288311e-05
-45.0,6.189459350725714e-05,9.693836335729865e-05
-44.0,6.963141769566428e-05,0.00029081509007189595
-43.0,3.094729675362857e-05,0.0005493173923580256
-42.0,0.00017794695633336429,0.00012925115114306487
-41.0,6.189459350725714e-05,0.00011309475725018176
-40.0,7.736824188407143e-05,0.00014540754503594797
-39.0,6.963141769566428e-05,8.078196946441554e-05
-38.0,0.00017021013214495713,4.8469181678649324e-05
-37.0,6.963141769566428e-05,9.693836335729865e-05
-36.0,7.736824188407143e-05,0.00011309475725018176
-35.0,0.00027078884659425,9.693836335729865e-05
-34.0,0.0001469996595797357,8.078196946441554e-05
-33.0,0.0003868412094203571,0.00014540754503594797
-32.0,0.00027852567078265713,0.00012925115114306487
-31.0,0.0005493145173769071,0.0003877534534291946
-30.0,0.00037910438523194997,9.693836335729865e-05
-29.0,0.0005493145173769071,9.693836335729865e-05
-28.0,0.0005647881657537214,0.0002746586961790128
-27.0,0.0008819979574784143,0.0008562888763228048
-26.0,0.0011218395073190356,0.00029081509007189595
-25.0,0.0004719462754928357,0.00032312787785766214
-24.0,0.0009438925509856714,0.0005816301801437919
-23.0,0.00048741992386965,0.00030697148396477907
-22.0,0.0005647881657537214,0.00042006624121496085
-21.0,0.0010522080896233714,0.00032312787785766214
-20.0,0.0007504719462754928,0.0004039098473220777
-19.0,0.0018336273326524928,0.0005816301801437919
-18.0,0.0011141026831306285,0.00042006624121496085
-17.0,0.0013694178813480644,0.0010016964213587526
-16.0,0.0013771547055364715,0.0009532272396801034
-15.0,0.0020347847615510787,0.0003554406656434284
-14.0,0.003922569863522421,0.0005816301801437919
-13.0,0.006375143131247486,0.001211729541966233
-12.0,0.008665243091016,0.001050165603037402
-11.0,0.009446662334045121,0.001357137087002181
-10.0,0.026390307306656764,0.0009209144518943372
-9.0,0.028471513013338286,0.0011147911786089345
-8.0,0.03370934298888992,0.0017125777526456095
-7.0,0.03459907777055674,0.0005008482106793763
-6.0,0.011566552161668677,0.0005654737862509088
-5.0,0.07284219973385325,0.0016156393892883109
-4.0,0.04266084857487699,0.0011632603602875838
-3.0,0.10447033701606165,0.003974472897649245
-2.0,0.08989416024510259,0.01882219888520882
-1.0,0.06053291245009748,0.949963648113741
0.0,0.09579735710085724,0.00037159705953631147
1.0,0.03709807198341225,0.00029081509007189595
2.0,0.10922848389193204,0.0003877534534291946
3.0,0.052022405842849624,0.0001777203328217142
4.0,0.028471513013338286,0.0002746586961790128
5.0,0.03955838207532572,0.00025850230228612975
6.0,0.01372512611023427,0.00045237902900072704
7.0,0.01965927026274255,0.000888601664108571
8.0,0.009021137003682728,6.462557557153244e-05
9.0,0.010862501160523627,0.00011309475725018176
10.0,0.00666140562621855,0.00011309475725018176
11.0,0.0042475164794355215,6.462557557153244e-05
12.0,0.0025918361031163927,0.00016156393892883107
13.0,0.0014235756506669143,6.462557557153244e-05
14.0,0.0013848915297248786,9.693836335729865e-05
15.0,0.0011527868040726642,4.8469181678649324e-05
16.0,0.0012611023427103643,0.00012925115114306487
17.0,0.0006808405285798285,6.462557557153244e-05
18.0,0.0016634172005075356,9.693836335729865e-05
19.0,0.0013462074087828427,6.462557557153244e-05
20.0,0.0017485222665800143,3.231278778576622e-05
21.0,0.0009438925509856714,1.615639389288311e-05
22.0,0.0011295763315074428,6.462557557153244e-05
23.0,0.0008355770123479714,0.00016156393892883107
24.0,0.0006498932318262,3.231278778576622e-05
25.0,0.0006653668802030142,3.231278778576622e-05
26.0,0.0005338408690000929,3.231278778576622e-05
27.0,0.00024757837402902854,0.00011309475725018176
28.0,0.0004255253303623928,4.8469181678649324e-05
29.0,0.00017021013214495713,8.078196946441554e-05
30.0,0.00015473648376814286,3.231278778576622e-05
31.0,0.00020889425308699285,3.231278778576622e-05
32.0,0.0002011574288985857,4.8469181678649324e-05
33.0,0.00020889425308699285,3.231278778576622e-05
34.0,0.00020889425308699285,8.078196946441554e-05
35.0,0.0002939993191594714,4.8469181678649324e-05
36.0,0.0004255253303623928,4.8469181678649324e-05
37.0,0.00020889425308699285,4.8469181678649324e-05
38.0,0.00013926283539132856,4.8469181678649324e-05
39.0,0.00018568378052177142,0.0
40.0,9.284189026088571e-05,0.0
41.0,0.00013152601120292143,1.615639389288311e-05
42.0,8.510506607247856e-05,0.0
43.0,5.415776931885e-05,4.8469181678649324e-05
44.0,0.00010057871444929286,3.231278778576622e-05
45.0,5.415776931885e-05,0.0
46.0,0.00010057871444929286,0.0
47.0,3.8684120942035715e-05,0.0
48.0,7.736824188407143e-05,1.615639389288311e-05
49.0,5.415776931885e-05,3.231278778576622e-05
50.0,0,0.0
