Base index shifted,ATMi2_3#TOP,ATMi2_3#BOT
-50.0,2.3357391446523254e-05,0
-49.0,0,1.391304347826087e-05
-48.0,9.342956578609301e-05,1.391304347826087e-05
-47.0,4.671478289304651e-05,1.391304347826087e-05
-46.0,4.671478289304651e-05,1.391304347826087e-05
-44.0,9.342956578609301e-05,1.391304347826087e-05
-43.0,4.671478289304651e-05,1.391304347826087e-05
-42.0,0,1.391304347826087e-05
-41.0,9.342956578609301e-05,4.173913043478261e-05
-40.0,0.00014014434867913952,2.782608695652174e-05
-39.0,0.00014014434867913952,2.782608695652174e-05
-38.0,7.007217433956976e-05,4.173913043478261e-05
-37.0,9.342956578609301e-05,2.782608695652174e-05
-36.0,0.00011678695723261627,0
-35.0,0.00016350174012566278,0
-34.0,4.671478289304651e-05,0
-33.0,9.342956578609301e-05,5.565217391304348e-05
-32.0,0.00032700348025132555,2.782608695652174e-05
-31.0,0.0002569313059117558,6.956521739130434e-05
-30.0,0.0005839347861630813,5.565217391304348e-05
-29.0,0.00021021652301870928,8.347826086956522e-05
-28.0,0.0006540069605026511,2.782608695652174e-05
-27.0,0.00046714782893046507,4.173913043478261e-05
-26.0,0.0006773643519491743,5.565217391304348e-05
-25.0,0.0007707939177352673,0
-24.0,0.00023357391446523254,0.00016695652173913045
-23.0,0.0007707939177352673,2.782608695652174e-05
-22.0,0.00037371826314437206,5.565217391304348e-05
-21.0,0.0003036460888048023,8.347826086956522e-05
-20.0,0.0009576530493074533,0
-19.0,0.0006306495690561278,4.173913043478261e-05
-18.0,0.0011912269637726859,9.739130434782609e-05
-17.0,0.0010510826150935463,8.347826086956522e-05
-16.0,0.0016350174012566276,4.173913043478261e-05
-15.0,0.0010277252236470232,4.173913043478261e-05
-14.0,0.0014014434867913952,6.956521739130434e-05
-13.0,0.001845233924275337,6.956521739130434e-05
-12.0,0.003690467848550674,6.956521739130434e-05
-11.0,0.006049564384649523,6.956521739130434e-05
-10.0,0.008665592226660126,0.00012521739130434782
-9.0,0.030481395837712845,4.173913043478261e-05
-8.0,0.029406955831172775,0.0005426086956521739
-7.0,0.039544063718963865,0.00025043478260869563
-6.0,0.04444911592273375,0.00022260869565217392
-5.0,0.016840679232943266,0.00025043478260869563
-4.0,0.08555812486861468,0.0002365217391304348
-3.0,0.058977413402471215,0.0003756521739130435
-2.0,0.07035246303692803,0.00032
-1.0,0.07721953612220588,0.0005008695652173913
0.0,0.08962231098030972,0.95712
1.0,0.051456333356690726,0.01746086956521739
2.0,0.024805549716207694,0.0019478260869565218
3.0,0.1082848667460818,0.0014330434782608697
4.0,0.05225048466587252,0.0013634782608695653
5.0,0.03900684371569383,0.0005982608695652173
6.0,0.04103893677154136,0.00020869565217391305
7.0,0.015275734006026206,0.001168695652173913
8.0,0.029477028005512343,0.00044521739130434784
9.0,0.014621727045523556,0.0007930434782608696
10.0,0.00889916614112536,0.0009321739130434783
11.0,0.005488986989932964,0.0006539130434782609
12.0,0.004414546983392895,0.0005147826086956521
13.0,0.0028963165393688832,0.0003060869565217391
14.0,0.0015182304440240113,0.00022260869565217392
15.0,0.002499240884777988,0.0006539130434782609
16.0,0.0016116600098101043,0.0005982608695652173
17.0,0.0016350174012566276,0.00036173913043478263
18.0,0.0008875808749678836,0.0003756521739130435
19.0,0.0028262443650293135,0.0004591304347826087
20.0,0.0015182304440240113,0.00027826086956521737
21.0,0.0019153060986149067,0.00027826086956521737
22.0,0.0009342956578609301,0.00029217391304347824
23.0,0.0013547287038983486,0.0005147826086956521
24.0,0.0010510826150935463,0.00020869565217391305
25.0,0.0007707939177352673,0.00018086956521739132
26.0,0.0007474365262887441,0.0007234782608695653
27.0,0.0006540069605026511,0.00029217391304347824
28.0,0.00032700348025132555,0.00022260869565217392
29.0,0.0006072921776096046,0.00012521739130434782
30.0,0.0002569313059117558,0.0005704347826086956
31.0,0.0002569313059117558,0.00019478260869565218
32.0,0.00037371826314437206,0.00025043478260869563
33.0,0.00046714782893046507,0.00012521739130434782
34.0,0.00018685913157218603,0.00020869565217391305
35.0,0.00028028869735827904,0.0002643478260869565
36.0,0.00021021652301870928,5.565217391304348e-05
37.0,0.0005138626118235116,0.0002365217391304348
38.0,0.0003503608716978488,0.00015304347826086955
39.0,0.00016350174012566278,9.739130434782609e-05
40.0,9.342956578609301e-05,0.0002365217391304348
41.0,4.671478289304651e-05,0.00016695652173913045
42.0,2.3357391446523254e-05,0.0011269565217391303
43.0,2.3357391446523254e-05,0.00027826086956521737
44.0,0.00014014434867913952,0.00013913043478260868
45.0,0.00011678695723261627,0.00011130434782608696
46.0,2.3357391446523254e-05,8.347826086956522e-05
47.0,7.007217433956976e-05,0.00011130434782608696
48.0,4.671478289304651e-05,0.00016695652173913045
49.0,2.3357391446523254e-05,6.956521739130434e-05
50.0,2.3357391446523254e-05,0.00015304347826086955
