Base index,ATMi_4_1#TOP,ATMi_4_1#BOT
304,2.5534957356621214e-05,0.00010094164131108771
305,5.106991471324243e-05,4.326070341903759e-05
306,2.5534957356621214e-05,7.210117236506266e-05
307,0.0,8.652140683807519e-05
308,2.5534957356621214e-05,7.210117236506266e-05
309,0.0,0.00030282492393326316
310,2.5534957356621214e-05,0.00030282492393326316
311,0.0,0.00011536187578410025
312,0.00010213982942648486,8.652140683807519e-05
313,5.106991471324243e-05,4.326070341903759e-05
314,2.5534957356621214e-05,0.00014420234473012532
315,2.5534957356621214e-05,0.00011536187578410025
316,7.660487206986364e-05,0.0001297821102571128
317,2.5534957356621214e-05,7.210117236506266e-05
318,2.5534957356621214e-05,0.00014420234473012532
319,7.660487206986364e-05,8.652140683807519e-05
320,7.660487206986364e-05,0.00011536187578410025
321,7.660487206986364e-05,5.7680937892050126e-05
322,0.00010213982942648486,0.00017304281367615037
323,0.00022981461620959093,5.7680937892050126e-05
324,0.00010213982942648486,0.00017304281367615037
325,0.0001787447014963485,0.00017304281367615037
326,0.00022981461620959093,0.0007786926615426766
327,0.00015320974413972729,0.00011536187578410025
328,0.00030641948827945457,8.652140683807519e-05
329,0.00015320974413972729,0.00040376656524435085
330,0.0007660487206986365,0.00010094164131108771
331,0.00043409427506256067,0.00014420234473012532
332,0.0008937235074817425,0.0002739844549872381
333,0.0012767478678310607,0.00020188328262217542
334,0.0008426535927685,0.0002739844549872381
335,0.001429957611970788,0.00028840468946025064
336,0.001200142995761197,0.0004902879720824261
337,0.0012256779531178183,0.0003893463307713383
338,0.0007405137633420152,0.00011536187578410025
339,0.0010213982942648486,0.00011536187578410025
340,0.0012256779531178183,0.00028840468946025064
341,0.0029620550533680607,0.00020188328262217542
342,0.0061794596803023336,0.0003749260962983258
343,0.00988202849701241,0.0005623891444474887
344,0.046090598028701295,0.00028840468946025064
345,0.03748531739951994,0.0011247782888949775
346,0.035187171237424035,0.00030282492393326316
347,0.044941524947653334,0.0005623891444474887
348,0.05086563505438946,0.0007498521925966516
349,0.048848373423216386,0.001845790012545604
350,0.05298503651498902,0.0007642724270696641
351,0.0702977376027782,0.015458491355069433
352,0.06033910423369593,0.9686071495522517
353,0.12780246156988917,0.00028840468946025064
354,0.07328532761350288,0.00017304281367615037
355,0.04667790204790358,0.00010094164131108771
356,0.055257647719728305,8.652140683807519e-05
357,0.030386599254379244,0.00010094164131108771
358,0.03631070936111537,0.00015862257920313784
359,0.04100914151473367,0.0001874630481491629
360,0.016112558092027985,0.00043260703419037595
361,0.028931106685051836,5.7680937892050126e-05
362,0.02272611204739288,5.7680937892050126e-05
363,0.008630815586537971,8.652140683807519e-05
364,0.004008988304989531,4.326070341903759e-05
365,0.003830243603493182,2.8840468946025063e-05
366,0.0030131249680813033,1.4420234473012531e-05
367,0.0019917266738164545,2.8840468946025063e-05
368,0.0022215412900260458,1.4420234473012531e-05
369,0.0015065624840406517,1.4420234473012531e-05
370,0.0014044226546141667,5.7680937892050126e-05
371,0.0006894438486287728,4.326070341903759e-05
372,0.0024513559062356366,0.0
373,0.0012512129104744396,0.0
374,0.0018129819723201061,0.0
375,0.0010469332516214699,1.4420234473012531e-05
376,0.0009958633369082273,4.326070341903759e-05
377,0.0007660487206986365,7.210117236506266e-05
378,0.000587304019202288,1.4420234473012531e-05
379,0.0007660487206986365,4.326070341903759e-05
380,0.0006894438486287728,1.4420234473012531e-05
381,0.00012767478678310607,5.7680937892050126e-05
382,0.0007660487206986365,4.326070341903759e-05
383,0.0002042796588529697,1.4420234473012531e-05
384,0.00025534957356621214,0.0
385,0.0003319544456360758,2.8840468946025063e-05
386,0.00025534957356621214,0.0
387,0.000357489402992697,0.0
388,0.00015320974413972729,0.0
389,0.000357489402992697,1.4420234473012531e-05
390,0.0006383739339155303,1.4420234473012531e-05
391,0.0004085593177059394,0.0
392,0.00025534957356621214,0.0
393,0.00012767478678310607,1.4420234473012531e-05
394,0.00010213982942648486,0.0
395,5.106991471324243e-05,1.4420234473012531e-05
396,2.5534957356621214e-05,1.4420234473012531e-05
397,0.0,0.0
398,2.5534957356621214e-05,1.4420234473012531e-05
399,0.0,0.0
400,2.5534957356621214e-05,0.0
401,5.106991471324243e-05,1.4420234473012531e-05
402,2.5534957356621214e-05,0.0
403,0.0,0.0
