Base index,ATMi_4_2#TOP,ATMi_4_2#BOT
304,0.0,0.0002088463847820601
305,0.0,0.00012182705778953505
306,0.0,0.00015663478858654508
307,0.0,7.831739429327254e-05
308,0.0,0.00016533672128579759
309,8.182636445462728e-05,0.0004263947022633727
310,0.0,0.0006178372216469278
311,0.0,0.00011312512509028255
312,0.0,0.00016533672128579759
313,0.0,7.831739429327254e-05
314,0.00016365272890925457,0.00015663478858654508
315,0.0,0.00014793285588729258
316,0.0,0.00013052899048878757
317,0.00016365272890925457,0.0001740386539850501
318,0.0,0.00013052899048878757
319,0.0,0.00011312512509028255
320,0.0,0.00027846184637608015
321,0.00024547909336388184,0.0002001444520828076
322,0.0,0.0003915869714663627
323,8.182636445462728e-05,8.701932699252505e-05
324,0.0,0.00011312512509028255
325,0.00024547909336388184,0.0002523560482783226
326,8.182636445462728e-05,0.0008875971353237554
327,0.000572784551182391,0.00012182705778953505
328,0.0006546109156370183,0.00015663478858654508
329,0.00032730545781850913,0.00043509663496262517
330,0.0007364372800916456,0.00011312512509028255
331,0.0006546109156370183,0.00027846184637608015
332,0.00040913182227313643,0.0002523560482783226
333,0.002045659111365682,0.00026105798097757514
334,0.00040913182227313643,0.00030456764447383763
335,0.0012273954668194091,0.0002349521828798176
336,0.0009819163734555273,0.0006004333562484227
337,0.000572784551182391,0.0004960101638573927
338,0.0007364372800916456,0.00013923092318804007
339,0.0010637427379101548,0.0002436541155790701
340,0.0008182636445462729,0.00030456764447383763
341,0.0030275754848212095,0.0002436541155790701
342,0.004500450045004501,0.00037418310606785767
343,0.007855330987644219,0.00043509663496262517
344,0.032403240324032405,0.0003828850387671102
345,0.03354880942639719,0.0010442319239103005
346,0.032976024875214796,0.00015663478858654508
347,0.04304066770313395,0.0005656256254514127
348,0.04811390229932084,0.0006091352889476753
349,0.05670567056705671,0.0015576459531661982
350,0.04991408231732264,0.0007222604140379578
351,0.06857049341297766,0.013575015010833906
352,0.05809671876278537,0.9692212640427439
353,0.10743801652892562,0.0003480773079701002
354,0.06857049341297766,0.00011312512509028255
355,0.04934129776614025,0.00010442319239103005
356,0.06685213975943048,0.00014793285588729258
357,0.03944030766713035,0.00011312512509028255
358,0.04516815317895426,0.00010442319239103005
359,0.04434988953440799,0.00012182705778953505
360,0.02012928565583831,0.0004002889041656152
361,0.034612552164307336,2.6105798097757514e-05
362,0.023975124785205793,3.480773079701002e-05
363,0.011455691023647819,2.6105798097757514e-05
364,0.006382456427460928,3.480773079701002e-05
365,0.004582276409459128,2.6105798097757514e-05
366,0.003518533671548973,3.480773079701002e-05
367,0.002045659111365682,3.480773079701002e-05
368,0.0018001800180018,1.740386539850501e-05
369,0.0024547909336388183,8.701932699252505e-06
370,0.0018001800180018,8.701932699252505e-06
371,0.0008182636445462729,3.480773079701002e-05
372,0.0009000900090009,8.701932699252505e-06
373,0.001145569102364782,1.740386539850501e-05
374,0.001145569102364782,8.701932699252505e-06
375,0.0012273954668194091,2.6105798097757514e-05
376,0.0014728745601832911,2.6105798097757514e-05
377,0.0006546109156370183,8.701932699252505e-06
378,0.0004909581867277637,8.701932699252505e-06
379,0.0004909581867277637,8.701932699252505e-06
380,0.0004909581867277637,8.701932699252505e-06
381,8.182636445462728e-05,1.740386539850501e-05
382,0.0009000900090009,0.0
383,0.00016365272890925457,8.701932699252505e-06
384,0.00024547909336388184,8.701932699252505e-06
385,0.00032730545781850913,0.0
386,0.00024547909336388184,8.701932699252505e-06
387,0.00024547909336388184,0.0
388,0.00016365272890925457,8.701932699252505e-06
389,0.0004909581867277637,8.701932699252505e-06
390,0.0004909581867277637,0.0
391,0.0008182636445462729,0.0
392,0.00032730545781850913,0.0
393,0.00040913182227313643,8.701932699252505e-06
394,0.00040913182227313643,0.0
395,0.00016365272890925457,1.740386539850501e-05
396,0.0,0.0
397,8.182636445462728e-05,8.701932699252505e-06
398,0.00016365272890925457,0.0
399,8.182636445462728e-05,0.0
400,0.0,8.701932699252505e-06
401,0.00016365272890925457,0.0
402,0.00016365272890925457,0.0
403,8.182636445462728e-05,8.701932699252505e-06
