Base index shifted,ATMi0#TOP#AVERAGE,ATMi0#TOP#STD,ATMi0#BOT#AVERAGE,ATMi0#BOT#STD
-50.0,3.628057779777178e-05,3.172950795454489e-05,7.800737949810052e-06,1.351127446560169e-05
-49.0,4.903547226063334e-06,8.493192932855125e-06,8.277119675185139e-06,7.2037244930392235e-06
-48.0,5.081046910481716e-05,4.8287021309573464e-05,6.5651260504201685e-06,9.284490299193114e-06
-47.0,0.0002123863732902897,0.00030035968957036255,1.8266232975135248e-05,7.263373808516687e-06
-46.0,3.877719329594144e-05,4.0002717327114436e-05,1.413727123245112e-05,1.2438673275975868e-05
-45.0,1.5362557416632816e-05,1.4753913412182853e-05,3.900368974905026e-06,6.755637232800845e-06
-44.0,9.541355950668536e-05,0.00013809128960522095,2.4354977300180328e-05,2.3460325821132934e-05
-43.0,0.00010522065395881203,0.00013032021392129847,2.387859557480524e-05,3.0698038389664857e-05
-42.0,8.98580965421792e-05,0.00014308817121197088,1.2177488650090164e-05,1.1730162910566467e-05
-41.0,0.00012004234309260362,4.826666176504569e-05,2.2414390907636257e-05,1.1375341241064804e-05
-40.0,9.29169440085157e-05,6.682361361251015e-05,3.312767489055744e-05,6.123243619531352e-06
-39.0,8.1917065535105e-05,3.636167486422319e-05,2.0950186240467273e-05,1.4799460437412774e-05
-38.0,7.134700788893392e-05,8.816332004060298e-05,2.728671952310834e-05,2.576730694019408e-05
-37.0,0.00010643480166542166,1.8609439553135718e-05,3.702804386546246e-05,1.0307763606843652e-05
-36.0,6.459876090314374e-05,1.8174708318640706e-05,1.607785762499519e-05,1.773632053408077e-05
-35.0,9.476164376824254e-05,0.00013943059845474698,1.4613652957826206e-05,3.873483674810778e-06
-34.0,0.0003705646757830547,0.0003422599444527956,2.2890772633011345e-05,3.6524077777849138e-06
-33.0,0.00015870848893294347,0.00016066436107543583,1.0236902257546093e-05,9.589011579670766e-06
-32.0,0.00018093034079096808,0.00013760896620766227,2.8255346275085354e-05,2.930373596610104e-05
-31.0,0.000118738511615718,4.539029794592826e-05,2.5784122476305586e-05,3.501814524953303e-05
-30.0,0.00038138518671591344,0.0001221035148106357,1.1701106924715078e-05,2.0266911698402532e-05
-29.0,0.00029912798412384486,0.00011296671674016657,3.212065575894665e-05,2.9267381299648844e-05
-28.0,0.000601182404573099,0.00043704779432743866,1.851402193273123e-05,5.153881803421826e-06
-27.0,0.00029359388484466426,0.000123376476274569,2.9227305915652412e-05,7.746967349621557e-06
-26.0,0.000635930061292623,0.00034859261950839136,2.728671952310834e-05,2.576730694019408e-05
-25.0,0.0008810790642203053,0.00012042657627444646,3.312767489055744e-05,6.123243619531352e-06
-24.0,0.00047441317818003076,0.00010418292941207508,0.00015542066838505797,5.211051580227293e-05
-23.0,0.0016662933844213599,0.00017901071731397624,4.140479456574257e-05,4.726237442249948e-06
-22.0,0.0009238388376930392,0.0002984607456382355,8.277119675185139e-06,7.2037244930392235e-06
-21.0,0.0012440428460532495,0.0003258979139424004,2.5784122476305586e-05,3.501814524953303e-05
-20.0,0.0025795807624923684,0.0005671811125329444,8.753501400560225e-06,1.5161509169895636e-05
-19.0,0.0019561551423759194,0.0003679710452444002,6.184353958979103e-05,4.417971607012601e-05
-18.0,0.004893609777244457,0.0007002695628035048,3.4061242151490725e-05,4.0457914495716345e-05
-17.0,0.004349181781027864,0.0004466947148899372,2.8750924190277324e-05,1.3606235146644794e-05
-16.0,0.006050043454628195,0.0003374708521821704,3.408043834130761e-05,2.0693029501201683e-05
-15.0,0.005400845988965354,0.00019073145540664293,5.651402543876075e-05,3.344018358975088e-05
-14.0,0.005768432663379552,0.0009809281033825962,6.57789680557398e-05,2.304052092095819e-05
-13.0,0.0074331485563693765,0.00184070759598895,7.304906859931413e-05,1.7614336725536568e-05
-12.0,0.01150740370207841,0.002462917433304835,0.00010714870313043864,3.28481608402727e-05
-11.0,0.014760537433479735,0.002453112481515027,6.526752683932097e-05,2.9974181518872885e-05
-10.0,0.008086697097641458,0.0020265825356661936,9.348781362336259e-05,5.129238332305695e-05
-9.0,0.021985062866298366,0.0029071494079051354,6.57789680557398e-05,2.304052092095819e-05
-8.0,0.01832937032280578,0.0012532273877095723,0.0005674228491768084,0.0001204359516246462
-7.0,0.025539779392629604,0.004706614393618286,0.00021240774266060376,4.3459728047766366e-05
-6.0,0.02269137716373855,0.004666757220965344,0.0001446531287212762,3.473663719889435e-05
-5.0,0.004907303316476641,0.0018260356779642283,0.00015540480508383114,9.75938568747224e-05
-4.0,0.05912316995937683,0.005627111946800685,7.306826478913102e-05,1.9367418374053893e-05
-3.0,0.045904949464282536,0.009049135775384194,0.00038478891313931964,7.640998083911633e-05
-2.0,0.10069919268462946,0.011267573457985153,0.00015531215702333675,8.996275778215727e-05
-1.0,0.1036690120103873,0.010824693647808298,0.00018797931348974595,4.3494279033757804e-05
0.0,0.09209882306803718,0.004740648985221682,0.9793329291819052,0.002327517511585712
1.0,0.09958554583442608,0.003754348114798466,0.0017381737841151094,0.00034405812257508393
2.0,0.03158375948302976,0.004039906295787051,0.0013015228185404685,0.00011286736444962445
3.0,0.09971706905987347,0.003769239436787591,0.00041634053911239683,0.00013389712569830252
4.0,0.030168964267367537,0.005765410418372414,0.0009931977637259461,0.00025985680817558867
5.0,0.03442747456008582,0.01029281526012696,0.0003059306157750101,4.424085745824393e-05
6.0,0.03531706849061535,0.01092256858438411,0.0002737047815429323,9.612295657441693e-05
7.0,0.012327178771330119,0.004959092992642761,0.001205122458883995,8.234168167013392e-05
8.0,0.01147828204863137,0.004692812238725249,0.00043838372676778916,9.245139533466558e-05
9.0,0.012503750282591989,0.006260517624777495,0.0006240261897874736,0.00011937998749442814
10.0,0.011888157411688199,0.005417442093582448,0.000520755326553533,7.79077900423293e-05
11.0,0.011889067155018338,0.0048879130446834755,0.00041308265179403877,0.0001041846288739026
12.0,0.006836152226485674,0.002272306535802995,0.0005597690149683534,0.000192519040290936
13.0,0.004590933642414883,0.0016282744179842276,0.0007473195366364048,0.00013726280151165154
14.0,0.002334542807020288,0.0007447611687274706,0.0005104324420126727,8.788161169947408e-05
15.0,0.002362742947979899,0.0007734121010534871,0.0006416066444592715,0.000161798797754558
16.0,0.001415470876383411,0.0004493781868944122,0.0008543981207847559,6.8393029345646e-05
17.0,0.0013903012245146517,0.00047899886567486795,0.00025669002376841373,3.1826433190147656e-05
18.0,0.0006502108821435734,0.00025141269368482346,0.0006245184348140755,8.275202296588893e-05
19.0,0.001660208656507994,0.0007248262964850231,0.0008992077064102116,4.071131799551792e-05
20.0,0.0011957206149258504,0.0005904661355892097,0.0002079608729782362,5.8745733263383464e-05
