Fractional Basecounts,ATMi2_1
1,0.8731508391962371
2,0.8827059030957269
3,0.885060543842387
4,0.886016050232336
5,0.8877223116429591
6,0.8882796903704293
7,0.8887517560273684
8,0.8890190703150327
9,0.8893489475210865
10,0.8897072624173175
11,0.8897982630258839
12,0.889894951172486
13,0.8904409548238854
14,0.8906058934269123
15,0.8906968940354789
16,0.890878895252612
17,0.8909414581710016
18,0.8910722715458159
19,0.8911291469261701
20,0.8913964612138343
21,0.8915557122788259
22,0.8916922131916757
23,0.8918400891805964
24,0.8919424648652338
25,0.892181341462721
26,0.8922666545332522
27,0.8923064672995
28,0.8923576551418188
29,0.8923974679080666
30,0.8930230970919618
31,0.893108410162493
32,0.8932505986133782
33,0.8933643493740865
34,0.8933700369121218
35,0.893426912292476
36,0.8934382873685468
37,0.8935691007433613
38,0.8936657888899632
39,0.8937340393463882
40,0.8938022898028131
41,0.8938193524169192
42,0.8938876028733442
43,0.8938989779494151
44,0.8939331031776275
45,0.893995666096017
46,0.894092354242619
47,0.8941037293186899
48,0.8941378545469023
49,0.8941435420849377
50,0.8942004174652918
51,0.8942345426935042
52,0.8942914180738584
53,0.8943710436063541
54,0.8943937937584958
55,0.894410856372602
56,0.894439294062779
57,0.8944734192909916
58,0.8947009208124079
59,0.8947236709645495
60,0.8947805463449037
61,0.8948317341872224
62,0.8948999846436473
63,0.8949454849479306
64,0.8952298618497011
65,0.895337925072374
66,0.8954403007570113
67,0.8954801135232592
68,0.8955313013655779
69,0.8956052393600382
70,0.8956393645882507
71,0.8957758655011006
72,0.89583842841949
73,0.8958953037998442
74,0.8959863044084108
75,0.8960488673268002
76,0.8961683056255438
77,0.896225181005898
78,0.8962593062341104
79,0.8963958071469603
80,0.8965038703696331
81,0.8965379955978455
82,0.8966119335923058
83,0.8966517463585538
84,0.8967598095812266
85,0.8968053098855099
86,0.8969361232603243
87,0.8970953743253158
88,0.8971465621676344
89,0.897209125086024
90,0.8974878144497591
91,0.8976413779767152
92,0.8977949415036713
93,0.8979200673404504
94,0.898039505639194
95,0.8981475688618668
96,0.8982783822366812
97,0.898386445459354
98,0.8985058837580976
99,0.898608259442735
100,0.8987163226654078
101,0.898898323882541
102,0.8989950120291429
103,0.899051887409497
104,0.8991372004800282
105,0.8992338886266302
106,0.8993590144634093
107,0.8995068904523299
108,0.8996377038271444
109,0.8997742047399941
110,0.8999618934951628
111,0.9001666448644375
112,0.900297458239252
113,0.9004453342281726
114,0.9006102728311995
115,0.9008150242004743
116,0.9010254631077845
117,0.9011449014065281
118,0.901281402319378
119,0.9013837780040154
120,0.9015259664549007
121,0.9016909050579276
122,0.9017477804382816
123,0.901889968889167
124,0.9019297816554148
125,0.9020207822639814
126,0.9021857208670083
127,0.9022824090136102
128,0.902401847312354
129,0.9026179737576995
130,0.902777224822691
131,0.9029933512680366
132,0.9031014144907094
133,0.9032549780176655
134,0.9034995421531882
135,0.9036303555280026
136,0.9037213561365691
137,0.903857857049419
138,0.9039943579622689
139,0.9040967336469062
140,0.9041877342554728
141,0.9043811105486768
142,0.9044152357768892
143,0.9046541123743765
144,0.9047963008252617
145,0.9049271142000762
146,0.9049953646565011
147,0.9051489281834573
148,0.9053423044766612
149,0.9055072430796881
150,0.9056664941446796
151,0.9058257452096711
152,0.9059281208943085
153,0.9059679336605564
154,0.9060532467310876
155,0.9061954351819728
156,0.9062693731764331
157,0.9064172491653538
158,0.9064513743935663
159,0.9065651251542745
160,0.9067812515996201
161,0.9068893148222928
162,0.9070542534253198
163,0.9071168163437093
164,0.9072248795663821
165,0.907293130022807
166,0.9073443178651257
167,0.9074637561638693
168,0.9075376941583296
169,0.9076457573810025
170,0.907708320299392
171,0.9076628199951087
172,0.9077026327613565
173,0.9077196953754628
174,0.9076741950711795
175,0.9075263190822589
176,0.9074296309356569
177,0.9073500054031611
178,0.9072078169522758
179,0.906849502056045
180,0.9065480625401683
181,0.906502562235885
182,0.9063888114751767
183,0.9063034984046456
184,0.9059963713507334
185,0.9056778692207504
186,0.9055641184600423
187,0.9053479920146966
188,0.9051204904932801
189,0.9048986765098992
190,0.9047621755970493
191,0.9045801743799161
192,0.9043867980867122
193,0.9040739834947646
194,0.9039772953481626
195,0.903704293522463
196,0.9034312916967632
197,0.9031753524851698
198,0.90290235065947
199,0.9028511628171514
200,0.9026975992901952
201,0.9023563470080707
202,0.9022653463995041
203,0.9021004077964772
204,0.9018672187370254
205,0.9015544041450777
206,0.9014520284604404
207,0.9012757147813426
208,0.9007467737440494
209,0.9003486460815707
210,0.9000699567178355
211,0.8997116418216047
212,0.8993362643112676
213,0.8991315129419928
214,0.8988812612684347
215,0.8984888211439914
216,0.898067943329371
217,0.8976356904386799
218,0.8971465621676344
219,0.8967996223474745
220,0.896697246662837
221,0.8964071822230311
222,0.8960829925550127
223,0.8956166144361091
224,0.8951843615454178
225,0.8949170472577536
226,0.8945246071333102
227,0.894217480079398
228,0.8939501657917337
229,0.893773852112636
230,0.8935691007433613
231,0.8933984746022989
232,0.8932960989176615
233,0.89313684785267
234,0.8929093463312536
235,0.8927614703423329
236,0.8927102825000143
237,0.8924543432884208
238,0.8922666545332522
239,0.8920277779357649
240,0.891737713495959
241,0.8914078362899052
242,0.8912258350727721
243,0.8910722715458159
244,0.8908618326385058
245,0.8903727043674604
246,0.8902418909926461
247,0.8901679529981856
248,0.8900940150037253
249,0.8899745767049817
250,0.8898494508682027
251,0.8897868879498132
252,0.889701574879282
253,0.8896105742707154
254,0.8895138861241134
255,0.8893375724450158
256,0.8891953839941305
257,0.8890702581573514
258,0.8889906326248557
259,0.8888484441739705
260,0.8887233183371914
261,0.8886380052666603
262,0.8885583797341645
263,0.8885015043538104
264,0.8884105037452438
265,0.888302440522571
266,0.888177314685792
267,0.887915687936163
268,0.887790562099384
269,0.8876938739527821
270,0.8875744356540385
271,0.8875175602736843
272,0.8874493098172594
273,0.8874038095129761
274,0.8872900587522679
275,0.8872047456817368
276,0.8871137450731702
277,0.8869772441603203
278,0.8868691809376475
279,0.886806618019258
280,0.8867156174106914
281,0.8866587420303373
282,0.8866018666499832
283,0.8864710532751687
284,0.8863743651285668
285,0.886334552362319
286,0.886266301905894
287,0.8862037389875045
288,0.8861298009930442
289,0.8860615505366192
290,0.8860331128464422
291,0.8859648623900173
292,0.885890924395557
293,0.8858112988630611
294,0.8857316733305653
295,0.8857032356403883
296,0.8856065474937863
297,0.8855496721134323
298,0.8854984842711136
299,0.8853961085864762
300,0.8853790459723699
301,0.8853335456680866
302,0.8852937329018388
303,0.8851970447552368
304,0.8851287942988119
305,0.8849866058479267
306,0.8848728550872184
307,0.8848159797068643
308,0.8847477292504393
309,0.8846624161799082
310,0.8844406021965272
311,0.8838832234690569
312,0.8838263480887029
313,0.8837524100942425
314,0.883689847175853
315,0.8835931590292511
316,0.8835078459587199
317,0.8834452830403303
318,0.883342907355693
319,0.8832348441330201
320,0.8831665936765952
321,0.8830414678398162
322,0.8829732173833913
323,0.8826945280196561
324,0.8825750897209125
325,0.8825239018785939
326,0.8823817134277085
327,0.8819323979229111
328,0.8818357097763091
329,0.8816992088634593
330,0.8813636441193701
331,0.8812157681304493
332,0.8810110167611745
333,0.8808517656961831
334,0.8806242641747667
335,0.8803569498871023
336,0.8802204489742526
337,0.879867821616057
338,0.8794355687253659
339,0.8792933802744806
340,0.8791625668996661
341,0.879270630122339
342,0.879395755959118
343,0.8793161304266223
344,0.880476388185846
345,0.8819380854609465
346,0.8833030945894451
347,0.8864141778948147
348,0.8871364952253118
349,0.8933302241458739
350,0.8969702484885368
351,0.9014292783082987
352,0.89479760895901
353,0.05082952742246464
354,0.05467430313440221
355,0.05634643931681293
356,0.06510524789134527
357,0.06982590446073608
358,0.07315311421145129
359,0.07706045284177838
360,0.07878946440454321
361,0.08131473129226552
362,0.08287880425200343
363,0.08397649909283768
364,0.08442581459763512
365,0.08489219271653879
366,0.08522775746062802
367,0.08535288329740705
368,0.0855405720525756
369,0.08571119819363791
370,0.08581357387827532
371,0.08581926141631072
372,0.08609226324201043
373,0.0862344516928957
374,0.08638801521985179
375,0.08647332829038294
376,0.08656432889894951
377,0.08646195321431212
378,0.08654726628484329
379,0.08659845412716198
380,0.08664964196948068
381,0.08667807965965772
382,0.08671220488787018
383,0.08672926750197642
384,0.08672926750197642
385,0.08673495504001183
386,0.08676339273018888
387,0.08676908026822429
388,0.08675770519215348
389,0.08679183042036594
390,0.0868828310289325
391,0.08688851856696791
392,0.08690558118107415
393,0.08689989364303874
394,0.08689989364303874
395,0.08688851856696791
396,0.08688851856696791
397,0.08688851856696791
398,0.08687714349089709
399,0.08685439333875546
400,0.08683733072464922
401,0.08683164318661381
402,0.08681458057250759
