Base index shifted,ATMi_4_3#TOP,ATMi_4_3#BOT
-50.0,0.0,0
-49.0,0.0,0.00012749410339771785
-48.0,2.5867197806461625e-05,2.1249017232952976e-05
-47.0,0.0,9.562057754828839e-05
-46.0,5.173439561292325e-05,0.00010624508616476488
-45.0,2.5867197806461625e-05,8.49960689318119e-05
-44.0,2.5867197806461625e-05,0.0004993519049743949
-43.0,0.0,0.0004887273963579185
-42.0,0.00015520318683876977,4.249803446590595e-05
-41.0,0.0,0.00019124115509657678
-40.0,5.173439561292325e-05,9.562057754828839e-05
-39.0,2.5867197806461625e-05,0.00010624508616476488
-38.0,5.173439561292325e-05,0.00013811861201419435
-37.0,5.173439561292325e-05,9.562057754828839e-05
-36.0,7.760159341938488e-05,0.00013811861201419435
-35.0,5.173439561292325e-05,0.00015936762924714733
-34.0,5.173439561292325e-05,0.00011686959478124137
-33.0,0.0001034687912258465,0.00013811861201419435
-32.0,5.173439561292325e-05,0.00010624508616476488
-31.0,0.0001034687912258465,0.00021249017232952976
-30.0,7.760159341938488e-05,7.437156031533541e-05
-29.0,0.00015520318683876977,7.437156031533541e-05
-28.0,7.760159341938488e-05,0.00012749410339771785
-27.0,0.00023280478025815464,0.0007012175686874482
-26.0,0.000206937582451693,6.374705169885892e-05
-25.0,0.00012933598903230813,0.0001699921378636238
-24.0,0.0005949455495486174,0.0004674783791249655
-23.0,0.00023280478025815464,0.00019124115509657678
-22.0,0.00043974236270984764,0.0002549882067954357
-21.0,0.0010088207144520033,0.0003293597671107711
-20.0,0.0007501487363873871,0.0002549882067954357
-19.0,0.001319227088129543,0.00038248231019315357
-18.0,0.0008794847254196953,0.00023373918956248274
-17.0,0.0008794847254196953,0.0007012175686874482
-16.0,0.0005173439561292325,0.00047810288774144193
-15.0,0.0008536175276132337,0.00020186566371305326
-14.0,0.0012674926925166196,0.00021249017232952976
-13.0,0.0025349853850332392,0.00021249017232952976
-12.0,0.005173439561292325,0.00029748624126134165
-11.0,0.007811893737551411,0.00038248231019315357
-10.0,0.03802478077549859,0.00047810288774144193
-9.0,0.037740241599627515,0.00043560485327553603
-8.0,0.037559171214982284,0.0011049488961135548
-7.0,0.04599187769988877,0.0002762372240283887
-6.0,0.049716754184019246,0.0005312254308238244
-5.0,0.049225277425696476,0.0007330910945368776
-4.0,0.053855505833053104,0.001678672361403285
-3.0,0.06891021495641377,0.0007755891290027836
-2.0,0.059313484570216506,0.018114787191092413
-1.0,0.11262577924933392,0.9648859990225452
0.0,0.06779792545073592,0.0003612332929602006
1.0,0.04938048061253524,0.00019124115509657678
2.0,0.0610724540210559,9.562057754828839e-05
3.0,0.03665381929175612,0.00015936762924714733
4.0,0.04185312605085491,0.00010624508616476488
5.0,0.04531933055692077,0.0001699921378636238
6.0,0.021211102201298532,9.562057754828839e-05
7.0,0.032152926873431804,0.0003612332929602006
8.0,0.022168188520137612,4.249803446590595e-05
9.0,0.009984738353294187,8.49960689318119e-05
10.0,0.004966501978840633,2.1249017232952976e-05
11.0,0.0038542124731627825,3.187352584942946e-05
12.0,0.003673142088517551,4.249803446590595e-05
13.0,0.0017848366486458522,1.0624508616476488e-05
14.0,0.002276313406968623,7.437156031533541e-05
15.0,0.0018365710442587754,2.1249017232952976e-05
16.0,0.0013709614837424662,1.0624508616476488e-05
17.0,0.0008794847254196953,0.0
18.0,0.0023797821981944695,5.312254308238244e-05
19.0,0.0012416254947101581,2.1249017232952976e-05
20.0,0.001319227088129543,1.0624508616476488e-05
21.0,0.0006984143407744639,1.0624508616476488e-05
22.0,0.0007501487363873871,2.1249017232952976e-05
23.0,0.0006208127473550791,1.0624508616476488e-05
24.0,0.0005690783517421558,2.1249017232952976e-05
25.0,0.0004914767583227709,2.1249017232952976e-05
26.0,0.0006725471429680022,1.0624508616476488e-05
27.0,0.00023280478025815464,0.0
28.0,0.0005432111539356941,1.0624508616476488e-05
29.0,0.00012933598903230813,0.0
30.0,0.0002845391758710779,1.0624508616476488e-05
31.0,0.000206937582451693,1.0624508616476488e-05
32.0,0.00023280478025815464,1.0624508616476488e-05
33.0,0.0003362735714840011,2.1249017232952976e-05
34.0,0.000206937582451693,1.0624508616476488e-05
35.0,0.00023280478025815464,1.0624508616476488e-05
36.0,0.0005173439561292325,0.0
37.0,0.00031040637367753954,1.0624508616476488e-05
38.0,0.00015520318683876977,1.0624508616476488e-05
39.0,0.0001034687912258465,0.0
40.0,7.760159341938488e-05,0.0
41.0,7.760159341938488e-05,0.0
42.0,0.0001034687912258465,1.0624508616476488e-05
43.0,2.5867197806461625e-05,1.0624508616476488e-05
44.0,7.760159341938488e-05,0.0
45.0,5.173439561292325e-05,0.0
46.0,2.5867197806461625e-05,0.0
47.0,0.0,0.0
48.0,5.173439561292325e-05,1.0624508616476488e-05
49.0,2.5867197806461625e-05,1.0624508616476488e-05
50.0,0,0.0
