Base index,ATMi2_3#TOP,ATMi2_3#BOT
304,0.0,0.00016579248809308494
305,9.98003992015968e-05,0.00012057635497678906
306,4.99001996007984e-05,6.028817748839453e-05
307,4.99001996007984e-05,0.00012057635497678906
308,0.0,0.00012057635497678906
309,7.48502994011976e-05,0.00027129679869777537
310,2.49500998003992e-05,0.0011304033279073973
311,0.0,0.00016579248809308494
312,9.98003992015968e-05,0.00022608066558147947
313,0.0001497005988023952,9.043226623259179e-05
314,0.000124750499001996,0.00015072044372098633
315,7.48502994011976e-05,0.00019593657683728222
316,9.98003992015968e-05,6.028817748839453e-05
317,9.98003992015968e-05,0.000286368843069874
318,0.000124750499001996,0.00019593657683728222
319,4.99001996007984e-05,0.00010550431060469042
320,9.98003992015968e-05,0.00024115270995357812
321,0.0003243512974051896,0.00016579248809308494
322,0.0001996007984031936,0.0005425935973955507
323,0.0005489021956087824,0.00012057635497678906
324,0.0001996007984031936,0.00024115270995357812
325,0.0006736526946107785,0.000286368843069874
326,0.0004491017964071856,0.0007083860854886357
327,0.0006487025948103793,0.00019593657683728222
328,0.0006736526946107785,0.00021100862120938083
329,0.000249500998003992,0.0005124495086513535
330,0.0007734530938123753,0.00030144088744197265
331,0.0003992015968063872,0.00030144088744197265
332,0.0002744510978043912,0.00024115270995357812
333,0.0009481037924151697,0.00040694519804666303
334,0.0005988023952095808,0.0003768011093024658
335,0.0011477045908183632,0.00039187315367456444
336,0.0010978043912175648,0.0006480979080002411
337,0.0016467065868263472,0.0006028817748839453
338,0.0010728542914171656,0.00022608066558147947
339,0.0014471057884231538,0.00030144088744197265
340,0.001846307385229541,0.0005425935973955507
341,0.003667664670658683,0.0006480979080002411
342,0.006112774451097805,0.0009043226623259179
343,0.00873253493013972,0.0007988183517212274
344,0.029765469061876246,0.0004370892867908603
345,0.029341317365269463,0.0012208355941399891
346,0.03942115768463074,0.00018086453246518358
347,0.04441117764471058,0.0006028817748839453
348,0.016941117764471058,0.0013414119491167783
349,0.08540419161676646,0.0014619883040935672
350,0.0593812375249501,0.0019141496352565262
351,0.06988522954091816,0.017649363959727497
352,0.07747005988023951,0.9571351058057515
353,0.08967065868263473,0.00048230541990715623
354,0.05124750499001996,0.00031651293181407124
355,0.024850299401197606,0.0003768011093024658
356,0.10845808383233532,0.0003315849761861699
357,0.05251996007984032,0.000286368843069874
358,0.03902195608782435,0.00024115270995357812
359,0.04151696606786427,0.00027129679869777537
360,0.015069860279441117,0.0005425935973955507
361,0.029765469061876246,6.028817748839453e-05
362,0.014670658682634731,0.00012057635497678906
363,0.008907185628742514,7.536022186049316e-05
364,0.005563872255489022,7.536022186049316e-05
365,0.004391217564870259,7.536022186049316e-05
366,0.002869261477045908,7.536022186049316e-05
367,0.0015219560878243514,4.5216133116295895e-05
368,0.002470059880239521,4.5216133116295895e-05
369,0.0016467065868263472,9.043226623259179e-05
370,0.0015968063872255488,0.00010550431060469042
371,0.0008483033932135728,4.5216133116295895e-05
372,0.0028193612774451097,0.0
373,0.0015469061876247506,9.043226623259179e-05
374,0.0019461077844311378,6.028817748839453e-05
375,0.0009481037924151697,3.0144088744197264e-05
376,0.0013972055888223553,0.00018086453246518358
377,0.0009730538922155689,0.0
378,0.0007984031936127744,4.5216133116295895e-05
379,0.0007485029940119761,4.5216133116295895e-05
380,0.00062375249500998,3.0144088744197264e-05
381,0.0003243512974051896,9.043226623259179e-05
382,0.0005738522954091816,4.5216133116295895e-05
383,0.0002744510978043912,7.536022186049316e-05
384,0.0002744510978043912,3.0144088744197264e-05
385,0.0003992015968063872,4.5216133116295895e-05
386,0.0003992015968063872,0.0
387,0.0001996007984031936,0.0
388,0.0002744510978043912,0.0
389,0.0002245508982035928,1.5072044372098632e-05
390,0.0005239520958083832,3.0144088744197264e-05
391,0.0003243512974051896,3.0144088744197264e-05
392,0.00017465069860279442,3.0144088744197264e-05
393,9.98003992015968e-05,4.5216133116295895e-05
394,4.99001996007984e-05,1.5072044372098632e-05
395,2.49500998003992e-05,0.0
396,2.49500998003992e-05,1.5072044372098632e-05
397,0.0001497005988023952,0.0
398,0.000124750499001996,1.5072044372098632e-05
399,2.49500998003992e-05,1.5072044372098632e-05
400,7.48502994011976e-05,1.5072044372098632e-05
401,2.49500998003992e-05,1.5072044372098632e-05
402,2.49500998003992e-05,0.0
403,2.49500998003992e-05,0.0
