Base index shifted,ATMi_1_1#TOP,ATMi_1_1#BOT
-50.0,3.631213914811722e-05,3.030578537442798e-05
-49.0,2.9049711318493774e-05,1.515289268721399e-05
-48.0,5.08369948073641e-05,0
-47.0,3.631213914811722e-05,0
-46.0,5.809942263698755e-05,0
-45.0,4.3574566977740656e-05,3.030578537442798e-05
-44.0,6.5361850466611e-05,6.061157074885596e-05
-43.0,6.5361850466611e-05,0
-42.0,2.9049711318493774e-05,1.515289268721399e-05
-41.0,0.00017429826791096262,0
-40.0,7.262427829623443e-05,0
-39.0,7.988670612585787e-05,6.061157074885596e-05
-38.0,6.5361850466611e-05,6.061157074885596e-05
-37.0,0.00018882312357020953,6.061157074885596e-05
-36.0,6.5361850466611e-05,4.545867806164197e-05
-35.0,7.988670612585787e-05,7.576446343606994e-05
-34.0,0.000261447401866444,3.030578537442798e-05
-33.0,0.00013798612876284543,6.061157074885596e-05
-32.0,0.00037764624714041906,3.030578537442798e-05
-31.0,0.00029775954101456115,6.061157074885596e-05
-30.0,0.0005809942263698755,9.091735612328394e-05
-29.0,0.0003703838193107956,4.545867806164197e-05
-28.0,0.0005519445150513817,0.00010607024881049793
-27.0,0.0005592069428810051,3.030578537442798e-05
-26.0,0.0008569664838955663,3.030578537442798e-05
-25.0,0.0011402011692508806,3.030578537442798e-05
-24.0,0.00045027052543665345,0.0001363760341849259
-23.0,0.0009295907621918008,7.576446343606994e-05
-22.0,0.00047932023675514726,1.515289268721399e-05
-21.0,0.000573731798540252,3.030578537442798e-05
-20.0,0.001031264751806529,6.061157074885596e-05
-19.0,0.0007407676386215912,9.091735612328394e-05
-18.0,0.0018737063800428483,6.061157074885596e-05
-17.0,0.0011837757362286212,0.0001363760341849259
-16.0,0.001408910998946948,4.545867806164197e-05
-15.0,0.001394386143287701,0.00010607024881049793
-14.0,0.002062529503613058,7.576446343606994e-05
-13.0,0.003928973455826283,0.00016668181955935388
-12.0,0.006361886778750136,9.091735612328394e-05
-11.0,0.008576927266785286,0.0001363760341849259
-10.0,0.00928138276625876,0.00012122314149771192
-9.0,0.02642797487199971,6.061157074885596e-05
-8.0,0.02866480264352373,0.0009546322392944813
-7.0,0.03371945241294164,0.0004091281025547777
-6.0,0.034656305602963074,0.0002727520683698518
-5.0,0.011402011692508806,0.00019698760493378186
-4.0,0.07308907367733034,0.0001515289268721399
-3.0,0.04263771378771924,0.00036366942449313574
-2.0,0.10531246595736955,0.00021214049762099585
-1.0,0.08983623225244199,0.00025759917568263783
0.0,0.060692109372163114,0.9497833136345728
1.0,0.09565343694397037,0.018789586932145348
2.0,0.03700933221976107,0.0040458223474861355
3.0,0.10919786484621809,0.0011213140588538352
4.0,0.0517956352808744,0.001530442161408613
5.0,0.028483241947783143,0.0005455041367397036
6.0,0.03934057155307019,0.0005000454586780616
7.0,0.01364610189186245,0.0016971239809679668
8.0,0.019652129706961036,0.0011667727369154772
9.0,0.008896474091288718,0.0009091735612328394
10.0,0.01075565561567232,0.001363760341849259
11.0,0.006666908747594321,0.0011061611661666213
12.0,0.004183158429863104,0.0012728429857259752
13.0,0.002585424307345946,0.0006061157074885596
14.0,0.0013871237154580776,0.0003939752098675637
15.0,0.0013580740041395838,0.0009091735612328394
16.0,0.001161988452739751,0.0010000909173561233
17.0,0.0012418751588656087,0.0004091281025547777
18.0,0.0006681433603253567,0.0005758099221141316
19.0,0.0016485711173245216,0.0003788223171803497
20.0,0.0013362867206507135,0.0003182107464314938
21.0,0.0018010821017466138,0.0004091281025547777
22.0,0.0009295907621918008,0.0003182107464314938
23.0,0.0011402011692508806,0.0005606570294269176
24.0,0.0008351792004066959,0.0003030578537442798
25.0,0.0006318312211772395,0.0002879049610570658
26.0,0.0006681433603253567,0.0008788677758584113
27.0,0.0005301572315625113,0.00025759917568263783
28.0,0.00024692254620719704,9.091735612328394e-05
29.0,0.00042848324194778316,0.00010607024881049793
30.0,0.00016703584008133919,0.0003788223171803497
31.0,0.0001525109844220923,0.0001363760341849259
32.0,0.0002178728348887033,0.00016668181955935388
33.0,0.00021061040705907985,0.00010607024881049793
34.0,0.00019608555139983297,9.091735612328394e-05
35.0,0.0002033479792294564,0.00010607024881049793
36.0,0.00027597225752569086,9.091735612328394e-05
37.0,0.0004066959584589128,4.545867806164197e-05
38.0,0.0002033479792294564,7.576446343606994e-05
39.0,0.00015977341225171575,0.0001363760341849259
40.0,0.00017429826791096262,0.00010607024881049793
41.0,8.714913395548131e-05,0.0001515289268721399
42.0,0.00013798612876284543,0.0005758099221141316
43.0,7.988670612585787e-05,0.0003182107464314938
44.0,5.08369948073641e-05,9.091735612328394e-05
45.0,9.441156178510477e-05,4.545867806164197e-05
46.0,5.08369948073641e-05,4.545867806164197e-05
47.0,0.0001016739896147282,7.576446343606994e-05
48.0,3.631213914811722e-05,0.00016668181955935388
49.0,7.262427829623443e-05,6.061157074885596e-05
50.0,5.08369948073641e-05,0.00019698760493378186
