Base index,ATMi_2_2#TOP,ATMi_2_2#BOT
304,0.0,0.00011901710184201853
305,0.0,8.239645512139744e-05
306,0.0,3.6620646720621085e-05
307,0.0,6.40861317610869e-05
308,5.6436593487217114e-05,6.40861317610869e-05
309,5.6436593487217114e-05,0.00017394807192295015
310,0.0,0.0006591716409711795
311,0.0,8.239645512139744e-05
312,5.6436593487217114e-05,0.00011901710184201853
313,0.00011287318697443423,6.40861317610869e-05
314,0.00016930978046165134,0.00011901710184201853
315,0.0,0.00010070677848170799
316,0.00022574637394886846,0.00011901710184201853
317,0.0,8.239645512139744e-05
318,5.6436593487217114e-05,0.0001281722635221738
319,5.6436593487217114e-05,7.324129344124217e-05
320,0.00011287318697443423,0.00010070677848170799
321,0.00011287318697443423,0.00013732742520232907
322,5.6436593487217114e-05,0.0003478961438459003
323,0.000507929341384954,0.00010070677848170799
324,0.00016930978046165134,5.493097008093163e-05
325,0.0004514927478977369,0.00018310323360310542
326,0.00039505615441051976,0.0004852235690482294
327,0.00022574637394886846,0.00019225839528326071
328,0.0007336757153338225,0.00010070677848170799
329,0.0002821829674360856,0.00033874098216574503
330,0.0006208025283593882,0.00013732742520232907
331,0.00039505615441051976,0.0003112754971252792
332,0.0005643659348721712,0.00021056871864357125
333,0.0009029854957954738,0.00021972388032372652
334,0.00033861956092330267,0.0003112754971252792
335,0.0005643659348721712,0.00017394807192295015
336,0.001072295276257125,0.0006866371260116454
337,0.0011851684632315593,0.0006500164792910243
338,0.0004514927478977369,0.00020141355696341598
339,0.0009594220892826909,0.0002563445270443476
340,0.0019188441785653817,0.0003936719522466767
341,0.0033297590157458094,0.0005126890540886952
342,0.004797110446413454,0.0008331197128941297
343,0.009142728144929172,0.0008148093895338192
344,0.019188441785653817,0.0004852235690482294
345,0.02421129860601614,0.0012084813417804958
346,0.03205598510073932,0.00030212033544512395
347,0.04102940346520684,0.0006225509942505584
348,0.015181443648061402,0.0012451019885011169
349,0.0880410858400587,0.0013549639286629801
350,0.05880693041368023,0.0013732742520232908
351,0.0695863197697387,0.016589152964441353
352,0.07844686494723178,0.9626835609916871
353,0.09673232123709014,0.0006774819643314901
354,0.05660590326767876,0.00018310323360310542
355,0.022800383768835714,0.00036620646720621084
356,0.09718381398498786,0.00016479291024279488
357,0.054009819967266774,0.0003112754971252792
358,0.0395620520345392,0.0003112754971252792
359,0.04943845589480219,0.00033874098216574503
360,0.019696371127038773,0.0005493097008093163
361,0.029177718832891247,9.155161680155271e-05
362,0.016874541452677916,8.239645512139744e-05
363,0.012585360347649416,6.40861317610869e-05
364,0.00586940572267058,8.239645512139744e-05
365,0.005643659348721711,4.5775808400776355e-05
366,0.004627800665951803,0.00010986194016186326
367,0.0023139003329759014,1.8310323360310542e-05
368,0.003499068796207461,3.6620646720621085e-05
369,0.0023139003329759014,9.155161680155271e-06
370,0.0023703369264631187,3.6620646720621085e-05
371,0.0011287318697443423,5.493097008093163e-05
372,0.0038941249506179807,2.7465485040465815e-05
373,0.00253964670692477,2.7465485040465815e-05
374,0.0022574637394886846,1.8310323360310542e-05
375,0.0009594220892826909,2.7465485040465815e-05
376,0.001580224617642079,0.00013732742520232907
377,0.001072295276257125,9.155161680155271e-06
378,0.0009029854957954738,2.7465485040465815e-05
379,0.0006772391218466053,2.7465485040465815e-05
380,0.0009594220892826909,9.155161680155271e-06
381,0.0006208025283593882,8.239645512139744e-05
382,0.000507929341384954,4.5775808400776355e-05
383,0.0005643659348721712,2.7465485040465815e-05
384,0.00039505615441051976,5.493097008093163e-05
385,0.0002821829674360856,9.155161680155271e-06
386,0.00039505615441051976,3.6620646720621085e-05
387,0.00016930978046165134,9.155161680155271e-06
388,0.00039505615441051976,2.7465485040465815e-05
389,0.0004514927478977369,2.7465485040465815e-05
390,0.001072295276257125,1.8310323360310542e-05
391,0.0002821829674360856,0.0
392,0.00022574637394886846,9.155161680155271e-06
393,0.00011287318697443423,4.5775808400776355e-05
394,0.00011287318697443423,9.155161680155271e-06
395,0.0,0.0
396,0.00011287318697443423,0.0
397,0.00011287318697443423,9.155161680155271e-06
398,5.6436593487217114e-05,1.8310323360310542e-05
399,5.6436593487217114e-05,9.155161680155271e-06
400,0.00016930978046165134,9.155161680155271e-06
401,0.0,0.0
402,0.0,0.0
403,0.0,0.0
