Fractional Basecounts,ATMi4_3
1,0.6817396271181476
2,0.6888281902195404
3,0.690497810454166
4,0.6912081313434585
5,0.6922919199168119
6,0.6926580647051069
7,0.6929070431611476
8,0.6930827926595293
9,0.69333177111557
10,0.6935221664054834
11,0.6936393327377378
12,0.6937418532784604
13,0.6944887886465824
14,0.6945986320830709
15,0.694737767102623
16,0.6948988708094729
17,0.6949428081840683
18,0.6949940684544296
19,0.6950672974120886
20,0.6953235987638952
21,0.6955213169495745
22,0.695638483281829
23,0.6958508472590401
24,0.695931399112465
25,0.6960558883404854
26,0.6960925028193149
27,0.6961364401939103
28,0.6961730546727398
29,0.6962243149431011
30,0.6965391994610348
31,0.6966124284186939
32,0.6967295947509483
33,0.696758886334012
34,0.6967662092297778
35,0.6968174695001391
36,0.6968614068747345
37,0.6970444792688821
38,0.6971616456011365
39,0.6972202287672637
40,0.6972568432460933
41,0.6972861348291568
42,0.6973373950995182
43,0.6973593637868158
44,0.6973813324741136
45,0.6974765301190703
46,0.6975204674936657
47,0.6975497590767293
48,0.6975790506597929
49,0.6976083422428565
50,0.697644956721686
51,0.6976815712005155
52,0.6977181856793451
53,0.6977694459497064
54,0.6978133833243018
55,0.6978426749073654
56,0.6978573206988972
57,0.6978573206988972
58,0.6980330701972788
59,0.6980550388845765
60,0.6980843304676401
61,0.6981282678422356
62,0.6981575594252991
63,0.698164882321065
64,0.6982966944448513
65,0.6983333089236807
66,0.6983699234025103
67,0.6983992149855739
68,0.6984870897347647
69,0.6985310271093601
70,0.6985603186924237
71,0.6986555163373804
72,0.6987140995035077
73,0.6987800055654008
74,0.6988092971484644
75,0.698838588731528
76,0.6989044947934211
77,0.6989484321680165
78,0.6989777237510801
79,0.6990363069172073
80,0.6990729213960368
81,0.6990948900833346
82,0.6991607961452276
83,0.699204733519823
84,0.6992559937901844
85,0.6992633166859503
86,0.6993365456436094
87,0.6994756806631615
88,0.6995635554123523
89,0.6996074927869477
90,0.6998345025556906
91,0.6999004086175837
92,0.6999589917837109
93,0.7000175749498382
94,0.7000981268032631
95,0.700178678656688
96,0.7002738763016447
97,0.7003910426338992
98,0.7004203342169627
99,0.7004862402788559
100,0.7005082089661536
101,0.7006619897772375
102,0.7007205729433648
103,0.7007498645264283
104,0.7008816766502146
105,0.7009622285036394
106,0.7010647490443621
107,0.7011672695850847
108,0.7012697901258074
109,0.7013503419792323
110,0.7014235709368913
111,0.7015260914776139
112,0.7016871951844638
113,0.7017604241421228
114,0.7018263302040159
115,0.7018995591616749
116,0.7019947568066316
117,0.7020679857642906
118,0.7021265689304178
119,0.7021851520965451
120,0.7022730268457359
121,0.7023682244906926
122,0.7024194847610539
123,0.7025146824060107
124,0.7025439739890742
125,0.7025879113636696
126,0.7026538174255628
127,0.7026757861128605
128,0.7027197234874559
129,0.7027929524451149
130,0.7028735042985398
131,0.703012639318092
132,0.7030931911715169
133,0.7031444514418782
134,0.7031737430249417
135,0.7033128780444939
136,0.7033568154190893
137,0.7034227214809824
138,0.7034739817513438
139,0.703532564917471
140,0.7036131167708959
141,0.7037009915200867
142,0.7037009915200867
143,0.7037302831031503
144,0.703825480748107
145,0.7038401265396388
146,0.7038328036438729
147,0.7038987097057661
148,0.703979261559191
149,0.7040012302464886
150,0.7041183965787431
151,0.7042209171194658
152,0.7042502087025293
153,0.7042282400152317
154,0.7043014689728906
155,0.7043820208263155
156,0.7043673750347837
157,0.704352729243252
158,0.7043014689728906
159,0.7042135942236998
160,0.7043234376601883
161,0.704352729243252
162,0.7044259582009109
163,0.7044552497839746
164,0.7044845413670382
165,0.7045431245331654
166,0.7044918642628041
167,0.7044918642628041
168,0.7045138329501018
169,0.7044845413670382
170,0.7044332810966769
171,0.7043820208263155
172,0.7044332810966769
173,0.7043966666178474
174,0.7043820208263155
175,0.7043087918686566
176,0.7042721773898271
177,0.7042428858067634
178,0.704125719474509
179,0.7039499699761274
180,0.7038694181227024
181,0.7038474494354048
182,0.7037961891650434
183,0.7037668975819799
184,0.7036570541454913
185,0.7034959504386414
186,0.7034886275428756
187,0.703378784106387
188,0.703232326191069
189,0.7031151598588146
190,0.7030712224842192
191,0.7029906706307942
192,0.7029174416731352
193,0.7028295669239444
194,0.7028002753408809
195,0.7026098800509674
196,0.7024341305525857
197,0.7023535786991608
198,0.7021778292007792
199,0.7021485376177156
200,0.7020313712854611
201,0.7018336530997817
202,0.7017604241421228
203,0.7016432578098684
204,0.7014528625199549
205,0.7013210503961687
206,0.701225852751212
207,0.7010867177316598
208,0.7007791561094919
209,0.7005082089661536
210,0.7003471052593038
211,0.7001640328651562
212,0.6999223773048815
213,0.6997759193895634
214,0.699578201203884
215,0.6992486708944184
216,0.6989777237510801
