Base index shifted,ATMi1#TOP#AVERAGE,ATMi1#TOP#STD,ATMi1#BOT#AVERAGE,ATMi1#BOT#STD
-49.0,2.994158765868674e-05,1.2655799422230172e-05,0.0,0.0
-48.0,6.782036566733628e-05,4.269795040856967e-05,0.00015889874492765053,1.7023599304654584e-05
-47.0,7.80689806950493e-05,3.425034657752731e-05,3.765499457457618e-05,2.4868238485462443e-05
-46.0,5.7070292481267186e-05,1.3268554881907304e-05,6.401597118773116e-05,1.4897824271004789e-05
-45.0,7.246466761570345e-05,2.972929009957095e-05,3.397772529255709e-05,1.9320084732942076e-05
-44.0,0.0001005412608837144,7.707212314963908e-05,6.563631932114222e-05,3.9103006529366025e-05
-43.0,7.016536562350142e-05,3.2140210316688695e-06,0.0003149120120496789,3.871198642861164e-05
-42.0,7.057822063216094e-05,4.3852912259468493e-05,0.0005331387151334317,1.673440413335601e-05
-41.0,0.00019528996521207546,7.106329984102627e-05,7.009888741802436e-05,5.6953730932889716e-05
-40.0,0.00011384882287305249,5.950967736744816e-05,0.0001463763624746354,3.645292987382225e-05
-39.0,0.00010639163808857904,4.459656424580243e-05,0.00011244189502422942,2.8630628232148925e-05
-38.0,7.367074287220092e-05,9.134982187081943e-06,9.343678850634135e-05,5.398833848517853e-05
-37.0,0.00017940346182660166,0.00010025207353290515,8.37631186783312e-05,3.149861089573054e-05
-36.0,7.507718429025408e-05,2.7764730774647796e-05,9.265148969147829e-05,4.961730419703061e-06
-35.0,0.00012599600756985622,5.4524312747228e-05,0.00011099590979065139,3.1831898059460294e-05
-34.0,0.00034394928922483394,6.739781575237687e-05,0.0001498360110146704,4.996693393666512e-05
-33.0,0.00016954624921468146,3.537928631526822e-05,4.873139179401325e-05,4.289660613040716e-05
-32.0,0.0003034805326434343,0.0001463427369322822,0.00012334392934383343,2.660464708647459e-05
-31.0,0.0002407173239331247,3.839820119160937e-05,0.0001408597927859924,1.168948641812826e-05
-30.0,0.0004550320127346771,9.834642731006176e-05,0.0003481844615501412,4.645619442393377e-05
-29.0,0.00032468237979700176,7.288837070626161e-05,0.0001067077045936023,1.5910074944891078e-05
-28.0,0.0005475353574331839,4.228568129284805e-05,9.62855011313463e-05,2.2320359004146173e-06
-27.0,0.0004720910160982334,8.046077489456462e-05,0.00021524688540106588,9.186798305866996e-05
-26.0,0.00058481691524433,0.00026623947408513306,0.0008329340180276919,0.0001503907523463807
-25.0,0.0009254611933820201,0.00018821262858778333,0.00017750404361095882,0.00010701073583839398
-24.0,0.00039204698526994506,0.0001672734930060966,0.000238671302173685,0.00011366795391817983
-23.0,0.0007975087954935619,0.00015286798965474026,0.0006410682915570941,0.00010573137197816978
-22.0,0.0004603016585388076,6.224605486291902e-05,0.0002572844250497559,5.2006787348798135e-05
-21.0,0.000550594304394809,5.725717901723904e-05,0.00032515202841933925,8.669600240376757e-05
-20.0,0.0010059626916739972,0.00011706498338457241,0.0003307564453235131,6.91209889368381e-05
-19.0,0.0006573019499439664,0.00012496680496443464,0.0003655692199346182,3.3295418367426964e-05
-18.0,0.0016812836561124987,0.0002629867700674393,0.00043289941775040587,0.00022671155411265118
-17.0,0.001035725365763995,7.383295799995953e-05,0.00034695609705854733,8.74132072992601e-05
-16.0,0.0014334371436047226,0.00016371134727132558,0.0009303600364351011,0.00011533477652648705
-15.0,0.0011885621943541133,0.00020048207222587354,0.0008367921428710779,0.00010469829374786714
-14.0,0.0016957983788672682,0.0003244632130481506,0.0004097515279474472,4.704183155361372e-05
-13.0,0.0032663426868920955,0.0006201277132160761,0.00045703560297665364,0.00010965686761492466
-12.0,0.00628936209438109,0.0004687446902406817,0.001168770460024651,0.00019720050048563497
-11.0,0.008454907111150788,0.00019644224456784277,0.0010370244831865523,9.315340519955267e-05
-10.0,0.008953660034700595,0.0004301538937104238,0.0011788426061560121,0.0001958192615789331
-9.0,0.029505519360859985,0.0035756201270017948,0.00094669861742058,3.106201278944792e-05
-8.0,0.02789840649022703,0.0009289128873316845,0.000808504018635768,0.0002652553521741645
-7.0,0.03342561613085922,0.003583722592346007,0.0015752929454971151,0.0001317116492386857
-6.0,0.035471034397030005,0.004911906840670353,0.00038430562367560843,0.00011035805174857959
-5.0,0.010680097325498936,0.0008993846818961651,0.0005620429364140766,8.06927216239113e-05
-4.0,0.07331782640006611,0.0036038037974024583,0.0014596025300133008,0.00015145076614438613
-3.0,0.03903558816267586,0.004955630997493887,0.0009213392288330433,0.00021538889749698152
-2.0,0.10275213671678102,0.0051235876899995625,0.0028526967612116844,0.0009938234065549859
-1.0,0.09018843917249919,0.006075162849648923,0.021086607228984987,0.003090025124516368
0.0,0.06076340423746803,0.0030674594450378965,0.9503612689207781,0.0017772002023495486
1.0,0.0949502051263675,0.00644334923052472,0.0002756721029910801,0.00010004254019117092
2.0,0.0311374556563255,0.006702420487548217,0.000259646814155879,7.69836040415049e-05
3.0,0.10724395034124057,0.0021553587307661646,0.00046728477507030535,7.868813924552955e-05
4.0,0.04971401897081891,0.0020627660984685455,0.00014405723121066347,4.119638800752831e-05
5.0,0.029996515924562463,0.007158837905245056,0.0002882023096368578,3.532912725143303e-05
6.0,0.04153494816959716,0.007530869158429876,0.0002302259968372688,2.765700525634572e-05
7.0,0.014770137027178129,0.0019924358245115917,0.0004426817443097773,7.851639051087745e-05
8.0,0.022303168863034184,0.002352717484186587,0.00100099766093815,9.968449347734623e-05
9.0,0.011122496012880956,0.0018641603104829145,7.145835696730023e-05,1.368679883022462e-05
10.0,0.012602746393664885,0.0019940422648065674,0.00012820630527529534,1.3987484500759526e-05
11.0,0.006907954262690723,0.000864024706124512,0.0001146299212305194,3.725470726774681e-05
12.0,0.004440470541318237,0.00026393649002157615,8.393748157816425e-05,2.275306121401533e-05
13.0,0.002924291991411838,0.0003061019505286164,0.00013757450714579049,2.631224225400349e-05
14.0,0.0017697007582252674,0.0004448702438153203,8.709166216068422e-05,2.2404040305234998e-05
15.0,0.0020448107644933412,0.0006133690928912182,0.00011445555833068636,3.3095945141869676e-05
16.0,0.0014950807091903635,0.00033361978354960514,5.722777916534318e-05,1.6547972570934838e-05
