Base index shifted,ATMi_2_1#TOP,ATMi_2_1#BOT
-353.0,153520,0
-352.0,1680,0
-351.0,414,0
-350.0,168,0
-349.0,300,0
-348.0,98,0
-347.0,83,0
-346.0,47,0
-345.0,58,0
-344.0,63,0
-343.0,16,0
-342.0,17,0
-341.0,96,0
-340.0,29,0
-339.0,16,0
-338.0,32,0
-337.0,11,0
-336.0,23,0
-335.0,10,0
-334.0,47,0
-333.0,28,0
-332.0,24,0
-331.0,26,0
-330.0,18,0
-329.0,42,0
-328.0,15,0
-327.0,7,0
-326.0,9,0
-325.0,7,0
-324.0,110,0
-323.0,15,0
-322.0,25,0
-321.0,20,0
-320.0,1,0
-319.0,10,0
-318.0,2,0
-317.0,23,0
-316.0,17,0
-315.0,12,0
-314.0,12,0
-313.0,3,0
-312.0,12,0
-311.0,2,0
-310.0,6,0
-309.0,11,0
-308.0,17,0
-307.0,2,0
-306.0,6,0
-305.0,1,0
-304.0,10,0
-303.0,6,0
-302.0,10,0
-301.0,14,0
-300.0,4,0
-299.0,3,0
-298.0,5,0
-297.0,6,0
-296.0,40,0
-295.0,4,0
-294.0,10,0
-293.0,9,0
-292.0,12,0
-291.0,8,0
-290.0,50,0
-289.0,19,0
-288.0,18,0
-287.0,7,0
-286.0,9,0
-285.0,13,0
-284.0,6,0
-283.0,24,0
-282.0,11,0
-281.0,10,0
-280.0,16,0
-279.0,11,0
-278.0,21,0
-277.0,10,0
-276.0,6,0
-275.0,24,0
-274.0,19,0
-273.0,6,0
-272.0,13,0
-271.0,7,0
-270.0,19,0
-269.0,8,0
-268.0,23,0
-267.0,28,0
-266.0,9,0
-265.0,11,0
-264.0,49,0
-263.0,27,0
-262.0,28,1
-261.0,22,0
-260.0,21,0
-259.0,19,0
-258.0,24,1
-257.0,19,0
-256.0,21,0
-255.0,18,0
-254.0,19,0
-253.0,32,0
-252.0,18,1
-251.0,10,0
-250.0,16,1
-249.0,17,0
-248.0,23,1
-247.0,27,1
-246.0,26,3
-245.0,25,1
-244.0,33,0
-243.0,36,0
-242.0,23,0
-241.0,26,0
-240.0,29,0
-239.0,38,2
-238.0,37,0
-237.0,22,1
-236.0,25,1
-235.0,19,1
-234.0,26,1
-233.0,29,0
-232.0,10,0
-231.0,28,3
-230.0,8,1
-229.0,19,3
-228.0,29,0
-227.0,19,2
-226.0,26,5
-225.0,38,0
-224.0,29,1
-223.0,38,0
-222.0,19,0
-221.0,31,4
-220.0,44,1
-219.0,26,3
-218.0,16,0
-217.0,29,5
-216.0,26,2
-215.0,22,4
-214.0,23,7
-213.0,41,7
-212.0,13,7
-211.0,47,5
-210.0,27,2
-209.0,25,2
-208.0,13,1
-207.0,33,6
-206.0,37,3
-205.0,37,8
-204.0,32,4
-203.0,33,5
-202.0,31,13
-201.0,18,11
-200.0,28,13
-199.0,31,6
-198.0,18,5
-197.0,32,6
-196.0,9,3
-195.0,32,12
-194.0,44,6
-193.0,24,5
-192.0,32,3
-191.0,17,6
-190.0,28,9
-189.0,18,6
-188.0,18,9
-187.0,25,4
-186.0,21,8
-185.0,27,8
-184.0,23,12
-183.0,16,24
-182.0,10,3
-181.0,9,6
-180.0,14,22
-179.0,5,31
-178.0,5,22
-177.0,1,15
-176.0,13,38
-175.0,3,66
-174.0,6,59
-173.0,3,11
-172.0,1,21
-171.0,4,19
-170.0,1,55
-169.0,4,60
-168.0,2,22
-167.0,2,40
-166.0,1,41
-165.0,0,39
-164.0,0,24
-163.0,2,34
-162.0,1,35
-161.0,0,55
-160.0,2,19
-159.0,1,49
-158.0,3,51
-157.0,2,47
-156.0,1,49
-155.0,4,13
-154.0,3,30
-153.0,0,60
-152.0,4,20
-151.0,1,30
-150.0,0,41
-149.0,2,57
-148.0,1,19
-147.0,1,32
-146.0,0,93
-145.0,0,70
-144.0,1,50
-143.0,2,65
-142.0,2,68
-141.0,1,37
-140.0,0,44
-139.0,5,74
-138.0,1,75
-137.0,0,76
-136.0,3,89
-135.0,5,66
-134.0,0,18
-133.0,1,52
-132.0,2,59
-131.0,0,82
-130.0,3,79
-129.0,0,47
-128.0,1,70
-127.0,0,54
-126.0,0,47
-125.0,0,31
-124.0,2,38
-123.0,0,30
-122.0,2,20
-121.0,2,30
-120.0,1,41
-119.0,1,27
-118.0,4,13
-117.0,0,45
-116.0,2,35
-115.0,3,45
-114.0,3,54
-113.0,2,60
-112.0,3,35
-111.0,4,31
-110.0,1,38
-109.0,3,89
-108.0,2,25
-107.0,2,15
-106.0,3,16
-105.0,3,24
-104.0,1,23
-103.0,3,14
-102.0,0,15
-101.0,1,17
-100.0,1,18
-99.0,2,33
-98.0,0,25
-97.0,2,24
-96.0,0,14
-95.0,0,25
-94.0,0,22
-93.0,0,15
-92.0,0,14
-91.0,0,10
-90.0,1,17
-89.0,0,19
-88.0,0,22
-87.0,1,47
-86.0,0,22
-85.0,0,17
-84.0,0,21
-83.0,0,10
-82.0,0,12
-81.0,0,8
-80.0,0,20
-79.0,0,15
-78.0,2,18
-77.0,0,24
-76.0,0,19
-75.0,1,12
-74.0,1,17
-73.0,0,10
-72.0,0,10
-71.0,0,23
-70.0,0,17
-69.0,0,7
-68.0,0,12
-67.0,0,11
-66.0,0,13
-65.0,0,12
-64.0,1,6
-63.0,0,12
-62.0,0,13
-61.0,0,14
-60.0,0,14
-59.0,0,5
-58.0,0,17
-57.0,1,11
-56.0,0,9
-55.0,1,19
-54.0,0,3
-53.0,2,10
-52.0,3,10
-51.0,3,20
-50.0,1,13
-49.0,0,25
-48.0,0,20
-47.0,1,11
-46.0,0,12
-45.0,1,16
-44.0,2,41
-43.0,0,98
-42.0,1,11
-41.0,2,15
-40.0,2,13
-39.0,0,17
-38.0,1,16
-37.0,0,11
-36.0,0,18
-35.0,2,21
-34.0,3,15
-33.0,1,23
-32.0,2,14
-31.0,9,58
-30.0,3,24
-29.0,10,19
-28.0,6,31
-27.0,7,86
-26.0,3,20
-25.0,4,28
-24.0,5,64
-23.0,8,34
-22.0,7,43
-21.0,15,43
-20.0,5,45
-19.0,13,60
-18.0,9,33
-17.0,16,78
-16.0,11,87
-15.0,14,39
-14.0,38,61
-13.0,77,58
-12.0,92,70
-11.0,112,126
-10.0,298,94
-9.0,323,66
-8.0,439,199
-7.0,591,44
-6.0,222,95
-5.0,1258,169
-4.0,812,172
-3.0,959,175
-2.0,1199,2365
-1.0,1443,149832
0.0,778,102
1.0,351,57
2.0,1593,53
3.0,863,33
4.0,630,45
5.0,736,49
6.0,346,42
7.0,512,68
8.0,282,7
9.0,211,18
10.0,94,15
11.0,93,11
12.0,68,9
13.0,36,14
14.0,37,4
15.0,36,6
16.0,24,6
17.0,12,11
18.0,59,11
19.0,26,1
20.0,36,9
21.0,17,2
22.0,26,10
23.0,13,31
24.0,19,4
25.0,16,7
26.0,17,8
27.0,8,3
28.0,13,7
29.0,4,1
30.0,4,4
31.0,5,4
32.0,7,2
33.0,7,6
34.0,3,5
35.0,9,3
36.0,19,3
37.0,9,8
38.0,5,2
39.0,3,4
40.0,2,2
41.0,1,3
42.0,1,1
43.0,2,2
44.0,0,2
45.0,1,5
46.0,0,3
47.0,0,1
48.0,1,4
49.0,1,2
50.0,2,1
51.0,0,3
52.0,0,0
53.0,1,2
54.0,0,1
55.0,1,2
56.0,1,0
57.0,0,2
58.0,0,1
59.0,0,0
60.0,2,2
61.0,2,0
62.0,0,0
63.0,0,0
64.0,0,0
65.0,0,1
66.0,1,0
67.0,0,1
68.0,0,1
69.0,0,1
70.0,0,0
71.0,1,0
72.0,1,0
73.0,0,1
74.0,0,0
75.0,0,0
76.0,0,0
77.0,2,0
78.0,0,0
79.0,1,1
80.0,1,0
81.0,1,0
82.0,1,1
83.0,1,0
84.0,3,1
85.0,1,0
86.0,1,0
87.0,1,0
88.0,5,0
89.0,1,1
90.0,1,3
91.0,5,0
92.0,4,1
93.0,3,2
94.0,0,1
95.0,0,0
96.0,0,1
97.0,1,0
98.0,1,3
99.0,1,0
100.0,0,1
101.0,3,0
102.0,3,2
103.0,2,2
104.0,2,0
105.0,3,3
106.0,5,2
107.0,2,0
108.0,2,2
109.0,1,1
110.0,3,0
111.0,1,8
112.0,2,2
113.0,2,0
114.0,1,3
115.0,7,1
116.0,0,1
117.0,2,5
118.0,2,5
119.0,1,5
120.0,4,0
121.0,4,6
122.0,3,2
123.0,2,3
124.0,7,0
125.0,2,1
126.0,2,0
127.0,9,3
128.0,8,3
129.0,2,1
130.0,4,2
131.0,6,0
132.0,4,2
133.0,4,2
134.0,4,5
135.0,4,2
136.0,5,3
137.0,1,2
138.0,7,2
139.0,4,1
140.0,4,0
141.0,3,1
142.0,3,2
143.0,3,2
144.0,1,3
145.0,7,4
146.0,0,2
147.0,8,3
148.0,7,0
149.0,4,8
150.0,5,2
151.0,1,1
152.0,2,4
153.0,4,3
154.0,5,3
155.0,4,3
156.0,8,2
157.0,2,2
158.0,4,4
159.0,6,5
160.0,6,2
161.0,4,1
162.0,6,0
163.0,2,4
164.0,2,1
165.0,6,0
166.0,10,0
167.0,6,3
168.0,4,2
169.0,3,2
170.0,3,3
171.0,4,3
172.0,7,1
173.0,7,2
174.0,4,2
175.0,13,4
176.0,5,1
177.0,6,1
178.0,13,3
179.0,9,1
180.0,4,1
181.0,6,3
182.0,7,3
183.0,9,1
184.0,8,0
185.0,10,1
186.0,10,2
187.0,3,3
188.0,9,1
189.0,5,1
190.0,6,1
191.0,8,1
192.0,5,3
193.0,9,3
194.0,1,3
195.0,4,1
196.0,6,3
197.0,9,1
198.0,5,2
199.0,13,2
200.0,8,2
201.0,6,2
202.0,7,4
203.0,3,5
204.0,8,0
205.0,3,5
206.0,7,3
207.0,4,2
208.0,3,0
209.0,2,0
