Fractional Basecounts,ATMi3_1
1,0.8166370041690031
2,0.8249506302264914
3,0.8269498013018992
4,0.8277218389123209
5,0.8291765203045891
6,0.8295909826007103
7,0.8299241777799449
8,0.8301029654370952
9,0.8304442873280184
10,0.8306474551202347
11,0.8307449756604985
12,0.8308181160656963
13,0.8315332666942975
14,0.8316389139462499
15,0.8317445611982024
16,0.8319639824137959
17,0.8320208693956165
18,0.8321265166475689
19,0.8321752769177008
20,0.832402824844983
21,0.8326141193488878
22,0.8327197666008403
23,0.8328741741229246
24,0.8329798213748771
25,0.83314235560865
26,0.8332723829956684
27,0.8333211432658003
28,0.8333942836709982
29,0.8334511706528187
30,0.8347433178113141
31,0.8348489650632664
32,0.8351333999723691
33,0.8352227938009443
34,0.8352471739360102
35,0.8352471739360102
36,0.8352878074944535
37,0.8355803691152449
38,0.835694143078886
39,0.8357835369074611
40,0.8358810574477249
41,0.8359054375827909
42,0.8359135642944795
43,0.8359379444295455
44,0.8359867046996774
45,0.8361979992035823
46,0.8363036464555347
47,0.836344280013978
48,0.8364174204191758
49,0.8364580539776191
50,0.8365799546529488
51,0.8366368416347694
52,0.8367181087516559
53,0.8367912491568537
54,0.8369131498321835
55,0.836921276543872
56,0.836970036814004
57,0.8370106703724473
58,0.837384499110125
59,0.837408879245191
60,0.8374413860919456
61,0.837547033343898
62,0.8376039203257186
63,0.8376283004607845
64,0.8379940024867738
65,0.8380752696036603
66,0.8381321565854808
67,0.8381727901439241
68,0.8382621839724992
69,0.8383271976660084
70,0.8383759579361403
71,0.8384816051880928
72,0.8385303654582247
73,0.8385872524400452
74,0.8387416599621296
75,0.8388635606374593
76,0.8389692078894118
77,0.8391073619881187
78,0.8391642489699392
79,0.8393349099154009
80,0.8393917968972214
81,0.8394405571673533
82,0.8394974441491739
83,0.8395299509959285
84,0.8396681050946355
85,0.8397168653647674
86,0.8398550194634745
87,0.8400094269855588
88,0.840098820814134
89,0.8401475810842659
90,0.8404889029751892
91,0.8405457899570097
92,0.8406595639206508
93,0.8407895913076692
94,0.8409033652713103
95,0.8410821529284606
96,0.8412284337388563
97,0.8413990946843178
98,0.8415128686479589
99,0.8415778823414681
100,0.8416347693232887
101,0.8418379371155049
102,0.8419192042323914
103,0.8419598377908347
104,0.8420329781960325
105,0.8420979918895417
106,0.8422117658531828
107,0.8423743000869558
108,0.8425449610324175
109,0.8426668617077472
110,0.842764382248011
111,0.8430163103103592
112,0.8431300842740002
113,0.8432601116610186
114,0.8433820123363484
115,0.8435120397233667
116,0.8436745739571397
117,0.8437233342272716
118,0.8438939951727332
119,0.844015895848063
120,0.8441459232350814
121,0.8443572177389863
122,0.8444303581441841
123,0.8445278786844479
124,0.8445847656662685
125,0.8446985396299096
126,0.8448204403052393
127,0.8449342142688804
128,0.8450317348091442
129,0.8451617621961626
130,0.8452836628714923
131,0.8454461971052653
132,0.8454949573753971
133,0.8456249847624155
134,0.8457631388611226
135,0.8459256730948956
136,0.8460069402117821
137,0.8460719539052913
138,0.8461450943104891
139,0.8462101080039983
140,0.8462832484091962
141,0.8463726422377713
142,0.8464132757962146
143,0.8464214025079032
144,0.8465920634533649
145,0.8466570771468741
146,0.8467545976871379
147,0.8467302175520719
148,0.8469252586325995
149,0.8469090052092222
150,0.8470146524611747
151,0.8472015668300136
152,0.8473966079105412
153,0.8473966079105412
154,0.8473966079105412
155,0.8475103818741823
156,0.847469748315739
157,0.8475185085858709
158,0.8473803544871639
159,0.8473559743520979
160,0.8475347620092482
161,0.8475591421443142
162,0.8476810428196438
163,0.8476485359728892
164,0.8475916489910688
165,0.847656662684578
166,0.8473722277754752
167,0.8473478476404093
168,0.8474128613339185
169,0.8474616216040504
170,0.8474534948923617
171,0.847331594217032
172,0.8475510154326255
173,0.84758352227938
174,0.8475428887209369
175,0.8474047346222298
176,0.8472990873702774
177,0.8472503271001455
178,0.8471040462897498
179,0.8467708511105152
180,0.8464782894897238
181,0.8464620360663465
182,0.8464864162014124
183,0.8464051490845259
184,0.8461613477338664
185,0.8459663066533388
186,0.845893166248141
187,0.8457793922844999
188,0.8455518443572178
189,0.8453893101234448
190,0.845291789583181
191,0.8451942690429172
192,0.8450561149442102
193,0.8448692005753712
194,0.8447472999000415
195,0.8444872451260047
196,0.8442028102169019
197,0.844015895848063
198,0.8439183753077992
199,0.8438696150376673
200,0.8437802212090921
201,0.8435607999934986
202,0.8435120397233667
203,0.8434307726064803
204,0.843227604814264
205,0.8430488171571138
206,0.8429350431934727
207,0.842788762383077
208,0.8423255398168239
209,0.8419923446375893
210,0.8416428960349773
211,0.8414559816661384
212,0.841212180315479
213,0.8410902796401492
214,0.8408058447310465
215,0.8403670022998594
216,0.8400338071206248
217,0.839749372211522
218,0.8394324304556647
219,0.8392211359517598
220,0.8391479955465619
221,0.8389529544660345
222,0.8387416599621296
223,0.8383922113595176
224,0.8379371155049532
225,0.8377176942893597
226,0.8375226532088321
227,0.837221964876352
228,0.8368806429854289
229,0.8366612217698353
230,0.8364255471308645
231,0.8363036464555347
232,0.836181745780205
233,0.8360598451048752
