Base index shifted,ATMi_4_1#TOP,ATMi_4_1#BOT
-353.0,68274,0
-352.0,775,0
-351.0,198,0
-350.0,68,0
-349.0,132,0
-348.0,39,0
-347.0,38,0
-346.0,17,0
-345.0,28,0
-344.0,14,0
-343.0,9,0
-342.0,11,0
-341.0,84,0
-340.0,8,0
-339.0,10,0
-338.0,19,0
-337.0,6,0
-336.0,9,0
-335.0,4,0
-334.0,12,0
-333.0,13,0
-332.0,10,0
-331.0,21,0
-330.0,1,0
-329.0,9,0
-328.0,9,0
-327.0,3,0
-326.0,2,0
-325.0,5,0
-324.0,32,0
-323.0,8,0
-322.0,14,0
-321.0,9,0
-320.0,4,0
-319.0,7,0
-318.0,5,0
-317.0,20,0
-316.0,7,0
-315.0,12,0
-314.0,9,0
-313.0,5,0
-312.0,4,0
-311.0,1,0
-310.0,3,0
-309.0,5,0
-308.0,8,0
-307.0,0,0
-306.0,4,0
-305.0,2,0
-304.0,1,0
-303.0,4,0
-302.0,3,0
-301.0,3,0
-300.0,10,0
-299.0,2,0
-298.0,3,0
-297.0,2,0
-296.0,22,0
-295.0,4,0
-294.0,5,0
-293.0,4,0
-292.0,1,0
-291.0,2,0
-290.0,13,0
-289.0,3,0
-288.0,3,0
-287.0,1,0
-286.0,7,0
-285.0,7,0
-284.0,4,0
-283.0,12,0
-282.0,4,0
-281.0,4,0
-280.0,5,0
-279.0,2,0
-278.0,5,0
-277.0,3,0
-276.0,2,0
-275.0,4,0
-274.0,5,0
-273.0,2,0
-272.0,5,0
-271.0,5,0
-270.0,3,0
-269.0,2,0
-268.0,6,2
-267.0,14,0
-266.0,3,0
-265.0,7,0
-264.0,16,0
-263.0,9,0
-262.0,10,0
-261.0,5,0
-260.0,4,0
-259.0,11,0
-258.0,6,0
-257.0,11,0
-256.0,5,1
-255.0,5,0
-254.0,5,0
-253.0,12,2
-252.0,4,0
-251.0,5,0
-250.0,4,1
-249.0,4,0
-248.0,6,0
-247.0,8,1
-246.0,5,0
-245.0,6,0
-244.0,8,0
-243.0,8,0
-242.0,7,0
-241.0,3,0
-240.0,8,2
-239.0,8,0
-238.0,9,0
-237.0,4,0
-236.0,10,1
-235.0,2,1
-234.0,10,0
-233.0,9,0
-232.0,1,0
-231.0,7,0
-230.0,4,3
-229.0,4,1
-228.0,7,1
-227.0,4,1
-226.0,6,1
-225.0,9,2
-224.0,11,0
-223.0,13,1
-222.0,5,0
-221.0,6,0
-220.0,12,1
-219.0,12,2
-218.0,7,2
-217.0,10,1
-216.0,5,1
-215.0,4,2
-214.0,8,4
-213.0,4,2
-212.0,2,2
-211.0,14,3
-210.0,6,0
-209.0,11,1
-208.0,3,1
-207.0,7,4
-206.0,6,1
-205.0,8,7
-204.0,11,1
-203.0,15,4
-202.0,13,2
-201.0,3,2
-200.0,9,5
-199.0,13,2
-198.0,6,1
-197.0,8,3
-196.0,2,2
-195.0,15,7
-194.0,21,5
-193.0,7,2
-192.0,7,0
-191.0,7,0
-190.0,6,3
-189.0,5,3
-188.0,2,8
-187.0,6,1
-186.0,4,8
-185.0,8,3
-184.0,7,7
-183.0,5,11
-182.0,3,0
-181.0,3,2
-180.0,5,4
-179.0,2,5
-178.0,3,3
-177.0,1,3
-176.0,3,6
-175.0,3,14
-174.0,3,6
-173.0,1,5
-172.0,4,5
-171.0,3,2
-170.0,0,16
-169.0,3,10
-168.0,1,2
-167.0,4,9
-166.0,0,10
-165.0,1,8
-164.0,3,8
-163.0,1,7
-162.0,0,9
-161.0,1,4
-160.0,0,4
-159.0,1,13
-158.0,1,19
-157.0,0,9
-156.0,3,7
-155.0,1,2
-154.0,1,12
-153.0,1,15
-152.0,2,5
-151.0,1,15
-150.0,0,13
-149.0,1,11
-148.0,1,8
-147.0,0,10
-146.0,0,17
-145.0,0,19
-144.0,3,20
-143.0,2,11
-142.0,1,14
-141.0,1,10
-140.0,0,20
-139.0,0,28
-138.0,0,20
-137.0,2,24
-136.0,0,29
-135.0,3,15
-134.0,0,7
-133.0,0,26
-132.0,0,20
-131.0,3,22
-130.0,3,31
-129.0,0,15
-128.0,0,21
-127.0,1,20
-126.0,0,14
-125.0,0,13
-124.0,1,9
-123.0,0,15
-122.0,0,5
-121.0,0,8
-120.0,3,18
-119.0,1,12
-118.0,1,10
-117.0,0,11
-116.0,2,11
-115.0,0,14
-114.0,0,22
-113.0,1,23
-112.0,1,13
-111.0,1,6
-110.0,0,7
-109.0,1,20
-108.0,2,5
-107.0,2,10
-106.0,0,8
-105.0,1,7
-104.0,1,9
-103.0,1,5
-102.0,1,2
-101.0,0,8
-100.0,0,10
-99.0,1,9
-98.0,0,7
-97.0,1,5
-96.0,2,4
-95.0,1,10
-94.0,1,1
-93.0,0,7
-92.0,0,6
-91.0,0,3
-90.0,0,6
-89.0,2,8
-88.0,1,5
-87.0,0,6
-86.0,1,3
-85.0,0,4
-84.0,0,6
-83.0,0,4
-82.0,0,1
-81.0,0,1
-80.0,0,7
-79.0,1,4
-78.0,0,1
-77.0,0,7
-76.0,0,8
-75.0,0,6
-74.0,0,5
-73.0,0,5
-72.0,0,1
-71.0,0,5
-70.0,0,5
-69.0,0,7
-68.0,2,3
-67.0,0,0
-66.0,0,4
-65.0,0,3
-64.0,0,6
-63.0,1,1
-62.0,0,7
-61.0,0,2
-60.0,0,7
-59.0,0,0
-58.0,0,7
-57.0,0,6
-56.0,0,3
-55.0,0,9
-54.0,2,2
-53.0,1,7
-52.0,3,6
-51.0,0,10
-50.0,1,4
-49.0,2,7
-48.0,1,3
-47.0,0,5
-46.0,1,6
-45.0,0,5
-44.0,1,21
-43.0,0,21
-42.0,4,8
-41.0,2,6
-40.0,1,3
-39.0,1,10
-38.0,3,8
-37.0,1,9
-36.0,1,5
-35.0,3,10
-34.0,3,6
-33.0,3,8
-32.0,4,4
-31.0,9,12
-30.0,4,4
-29.0,7,12
-28.0,9,12
-27.0,6,54
-26.0,12,8
-25.0,6,6
-24.0,30,28
-23.0,17,7
-22.0,35,10
-21.0,50,19
-20.0,33,14
-19.0,56,19
-18.0,47,20
-17.0,48,34
-16.0,29,27
-15.0,40,8
-14.0,48,8
-13.0,116,20
-12.0,242,14
-11.0,387,26
-10.0,1805,39
-9.0,1468,20
-8.0,1378,78
-7.0,1760,21
-6.0,1992,39
-5.0,1913,52
-4.0,2075,128
-3.0,2753,53
-2.0,2363,1072
-1.0,5005,67170
0.0,2870,20
1.0,1828,12
2.0,2164,7
3.0,1190,6
4.0,1422,7
5.0,1606,11
6.0,631,13
7.0,1133,30
8.0,890,4
9.0,338,4
10.0,157,6
11.0,150,3
12.0,118,2
13.0,78,1
14.0,87,2
15.0,59,1
16.0,55,1
17.0,27,4
18.0,96,3
19.0,49,0
20.0,71,0
21.0,41,0
22.0,39,1
23.0,30,3
24.0,23,5
25.0,30,1
26.0,27,3
27.0,5,1
28.0,30,4
29.0,8,3
30.0,10,1
31.0,13,0
32.0,10,2
33.0,14,0
34.0,6,0
35.0,14,0
36.0,25,1
37.0,16,1
38.0,10,0
39.0,5,0
40.0,4,1
41.0,2,0
42.0,1,1
43.0,0,1
44.0,1,0
45.0,0,1
46.0,1,0
47.0,2,0
48.0,1,1
49.0,0,0
50.0,1,0
51.0,0,0
52.0,1,0
53.0,0,1
54.0,0,0
55.0,0,0
56.0,1,1
57.0,2,0
58.0,3,0
59.0,1,0
60.0,2,1
61.0,2,0
62.0,0,0
63.0,0,0
64.0,0,0
65.0,1,0
66.0,0,0
67.0,4,0
68.0,1,0
69.0,0,0
70.0,1,0
71.0,3,0
72.0,3,0
73.0,0,0
74.0,1,0
75.0,0,0
76.0,0,0
77.0,3,0
78.0,1,0
79.0,1,0
80.0,1,0
81.0,0,0
82.0,4,0
83.0,1,0
84.0,3,0
85.0,1,0
86.0,1,0
87.0,4,1
88.0,6,0
89.0,1,0
90.0,1,0
91.0,2,2
92.0,0,0
93.0,2,0
94.0,1,0
95.0,1,1
96.0,0,1
97.0,0,1
98.0,3,0
99.0,2,1
100.0,2,2
101.0,2,0
102.0,2,0
103.0,1,2
104.0,2,1
105.0,2,0
106.0,1,0
107.0,0,0
108.0,5,1
109.0,2,0
110.0,0,0
111.0,0,2
112.0,3,3
113.0,0,0
114.0,1,0
115.0,1,1
116.0,1,2
117.0,4,0
118.0,2,1
119.0,7,1
120.0,2,1
121.0,2,3
122.0,3,2
123.0,3,5
124.0,4,1
125.0,0,0
126.0,2,0
127.0,2,0
128.0,6,2
129.0,2,2
130.0,0,2
131.0,2,0
132.0,3,5
133.0,5,1
134.0,7,1
135.0,5,2
136.0,2,1
137.0,0,1
138.0,4,0
139.0,1,0
140.0,4,0
141.0,0,2
142.0,7,2
143.0,3,1
144.0,1,2
145.0,2,0
146.0,1,1
147.0,0,4
148.0,1,4
149.0,3,4
150.0,4,5
151.0,1,0
152.0,3,6
153.0,1,3
154.0,3,1
155.0,4,3
156.0,2,2
157.0,3,0
158.0,5,2
159.0,3,3
160.0,3,0
161.0,5,2
162.0,1,1
163.0,1,2
164.0,2,0
165.0,3,1
166.0,6,0
167.0,3,0
168.0,2,4
169.0,2,7
170.0,0,2
171.0,0,1
172.0,6,0
173.0,2,3
174.0,4,4
175.0,4,1
176.0,2,3
177.0,3,4
178.0,3,2
179.0,4,4
180.0,0,1
181.0,1,2
182.0,4,3
183.0,7,0
184.0,3,3
