Fractional Basecounts,ATMi1_3
1,0.38328612069121726
2,0.3880697982037049
3,0.389030157704318
4,0.38954959743420936
5,0.3905341169222592
6,0.3907817567934865
7,0.3909569167024033
8,0.39110187662702417
9,0.391307236520237
10,0.391428036457421
11,0.39148239642915383
12,0.39150051641973144
13,0.39185687623442433
14,0.3918689562281428
15,0.39195351618417157
16,0.3921045161056516
17,0.3921226360962292
18,0.39214679608366604
19,0.39218303606482124
20,0.3923340359863013
21,0.3924246359391893
22,0.39249107590464055
23,0.39259979584810617
24,0.3926903958009942
25,0.3927507957695862
26,0.3927870357507414
27,0.392805155741319
28,0.39284743571933345
29,0.39286555570991105
30,0.3931192355779975
31,0.3931554755591527
32,0.3931977555371671
33,0.3932823154931959
34,0.39328835549005514
35,0.39330647548063274
36,0.39334271546178795
37,0.3934816353895496
38,0.393523915367564
39,0.39356015534871924
40,0.39359639532987445
41,0.39361451532045205
42,0.39362659531417044
43,0.39364471530474804
44,0.3936567952984664
45,0.39371719526705845
46,0.3937413552544953
47,0.3937594752450729
48,0.3937655152419321
49,0.39377155523879126
50,0.3937957152262281
51,0.39380779521994647
52,0.39384403520110167
53,0.3938802751822569
54,0.3939285951571305
55,0.3939406751508489
56,0.3939587951414265
57,0.39396483513828573
58,0.39406147508803296
59,0.39409167507232895
60,0.39410979506290655
61,0.39416415503463936
62,0.3941883150220762
63,0.3942305950000906
64,0.39443595489330346
65,0.39446615487759945
66,0.39450239485875466
67,0.3945144748524731
68,0.3945627948273467
69,0.39457487482106507
70,0.3945869548147835
71,0.3946715147708123
72,0.3946896347613899
73,0.39471379474882673
74,0.39473191473940433
75,0.39475003472998194
76,0.3948164746954332
77,0.3948345946860108
78,0.39484063468286995
79,0.394901034651462
80,0.3949070746483212
81,0.39491311464518036
82,0.3949674746169132
83,0.39499163460435
84,0.3950339145823644
85,0.395052034572942
86,0.39509431455095645
87,0.39516075451640764
88,0.39517887450698524
89,0.3952271944818589
90,0.39537819440333893
91,0.39546275435936773
92,0.39552315432795976
93,0.39560771428398855
94,0.3956862342431582
95,0.39575267420860943
96,0.39580703418034224
97,0.39589763413323026
98,0.39594595410810385
99,0.39597011409554067
100,0.39596407409868145
101,0.39601843407041426
102,0.3960305140641327
103,0.39605467405156947
104,0.3960969540295839
105,0.3961331940107391
106,0.3961935939793311
107,0.39627815393536
108,0.39632043391337435
109,0.39637479388510716
110,0.3964714338348544
111,0.3965257938065872
112,0.3965982737688976
113,0.39666471373434886
114,0.39669491371864485
115,0.3967613536840961
116,0.3968640336307025
117,0.39687611362442093
118,0.3969183936024353
119,0.39696671357730895
120,0.3970089935553234
121,0.3970633535270562
122,0.3970814735176338
123,0.39706939352391535
124,0.39705731353019696
125,0.39706939352391535
126,0.3971116735019298
127,0.3971297934925074
128,0.39712375349564816
129,0.3971660334736626
130,0.39721435344853623
131,0.39728683341084664
132,0.3973109933982834
133,0.39736535337001627
134,0.3974197133417491
135,0.3974559533229043
136,0.3974740733134819
137,0.3975042732977779
138,0.3974921933040595
139,0.3974861533072003
140,0.3975163532914963
141,0.3975948732506659
142,0.39758883325380673
143,0.3975948732506659
144,0.39760695324438433
145,0.3975948732506659
146,0.3976009132475251
147,0.3975284332852147
148,0.3975646732663699
149,0.3975767532600883
150,0.3975827932569475
151,0.3976009132475251
152,0.3976009132475251
153,0.3975525932726515
154,0.3976129932412435
155,0.3976552732192579
156,0.3976552732192579
157,0.3976915132004131
158,0.3976492332223987
159,0.39760695324438433
160,0.3976854732035539
161,0.3976492332223987
162,0.39767943320669474
163,0.39770963319099073
164,0.3976673532129763
165,0.3976673532129763
166,0.3975103132946371
167,0.3974378333323267
168,0.3974378333323267
169,0.3974197133417491
170,0.39736535337001627
171,0.3972807934139874
172,0.39734119338257945
173,0.39734119338257945
174,0.3973109933982834
175,0.39733515338572023
176,0.3973109933982834
177,0.39732307339200185
178,0.39725059342969143
179,0.397208313451677
180,0.397147913483085
181,0.3971539534799442
182,0.3971539534799442
183,0.3971116735019298
184,0.39699691356160494
185,0.39697275357416817
186,0.39697275357416817
187,0.39689423361499854
188,0.3968640336307025
189,0.3968338336464065
190,0.3968338336464065
191,0.3968036336621105
192,0.3967613536840961
193,0.3966888737217857
194,0.39664659374377126
195,0.3965680737846016
196,0.3965257938065872
197,0.39650163381915043
198,0.3964472738474176
199,0.396459353841136
200,0.39642915385684
201,0.39632647391023357
202,0.3963143939165152
203,0.39628419393221914
204,0.39618151398561274
205,0.39605467405156947
206,0.3960244740672735
207,0.39591575412380786
208,0.395740594214891
209,0.3955835542965518
210,0.39549899434052294
211,0.39548087434994533
212,0.3953721544064797
213,0.39532383443160607
214,0.39523323447871805
215,0.39502183458864604
216,0.3948527146765884
217,0.3946775547676715
218,0.39455675483048747
219,0.39444803488702185
220,0.3944419948901627
221,0.3943151549561194
222,0.39420039501579457
223,0.39406147508803296
224,0.3939285951571305
225,0.39389839517283454
226,0.3938138352168057
227,0.39371719526705845
228,0.39366283529532564
229,0.39360847532359283
230,0.3935480753550008
231,0.3935178753707048
232,0.3934997553801272
233,0.393463515398972
234,0.39343331541467597
235,0.39343331541467597
236,0.39341519542409836
237,0.39327627549633676
238,0.39318567554344874
239,0.39309507559056067
240,0.3930286356251095
241,0.3928897156973478
242,0.392805155741319
243,0.392835355725615
244,0.3927870357507414
245,0.39257563586066935
246,0.39256355586695096
247,0.3924789959109221
248,0.39246691591720373
249,0.3924608759203445
250,0.3923763159643157
251,0.39234611598001967
252,0.39230987599886447
