Base index shifted,ATMi4_2#TOP,ATMi4_2#BOT
-49.0,0.0,0
-48.0,0.0,0.0002088463847820601
-47.0,0.0,0.00012182705778953505
-46.0,0.0,0.00015663478858654508
-45.0,0.0,7.831739429327254e-05
-44.0,8.182636445462728e-05,0.00016533672128579759
-43.0,0.0,0.0004263947022633727
-42.0,0.0,0.0006178372216469278
-41.0,0.0,0.00011312512509028255
-40.0,0.0,0.00016533672128579759
-39.0,0.00016365272890925457,7.831739429327254e-05
-38.0,0.0,0.00015663478858654508
-37.0,0.0,0.00014793285588729258
-36.0,0.00016365272890925457,0.00013052899048878757
-35.0,0.0,0.0001740386539850501
-34.0,0.0,0.00013052899048878757
-33.0,0.0,0.00011312512509028255
-32.0,0.00024547909336388184,0.00027846184637608015
-31.0,0.0,0.0002001444520828076
-30.0,8.182636445462728e-05,0.0003915869714663627
-29.0,0.0,8.701932699252505e-05
-28.0,0.00024547909336388184,0.00011312512509028255
-27.0,8.182636445462728e-05,0.0002523560482783226
-26.0,0.000572784551182391,0.0008875971353237554
-25.0,0.0006546109156370183,0.00012182705778953505
-24.0,0.00032730545781850913,0.00015663478858654508
-23.0,0.0007364372800916456,0.00043509663496262517
-22.0,0.0006546109156370183,0.00011312512509028255
-21.0,0.00040913182227313643,0.00027846184637608015
-20.0,0.002045659111365682,0.0002523560482783226
-19.0,0.00040913182227313643,0.00026105798097757514
-18.0,0.0012273954668194091,0.00030456764447383763
-17.0,0.0009819163734555273,0.0002349521828798176
-16.0,0.000572784551182391,0.0006004333562484227
-15.0,0.0007364372800916456,0.0004960101638573927
-14.0,0.0010637427379101548,0.00013923092318804007
-13.0,0.0008182636445462729,0.0002436541155790701
-12.0,0.0030275754848212095,0.00030456764447383763
-11.0,0.004500450045004501,0.0002436541155790701
-10.0,0.007855330987644219,0.00037418310606785767
-9.0,0.032403240324032405,0.00043509663496262517
-8.0,0.03354880942639719,0.0003828850387671102
-7.0,0.032976024875214796,0.0010442319239103005
-6.0,0.04304066770313395,0.00015663478858654508
-5.0,0.04811390229932084,0.0005656256254514127
-4.0,0.05670567056705671,0.0006091352889476753
-3.0,0.04991408231732264,0.0015576459531661982
-2.0,0.06857049341297766,0.0007222604140379578
-1.0,0.05809671876278537,0.013575015010833906
0.0,0.10743801652892562,0.9692212640427439
1.0,0.06857049341297766,0.0003480773079701002
2.0,0.04934129776614025,0.00011312512509028255
3.0,0.06685213975943048,0.00010442319239103005
4.0,0.03944030766713035,0.00014793285588729258
5.0,0.04516815317895426,0.00011312512509028255
6.0,0.04434988953440799,0.00010442319239103005
7.0,0.02012928565583831,0.00012182705778953505
8.0,0.034612552164307336,0.0004002889041656152
9.0,0.023975124785205793,2.6105798097757514e-05
10.0,0.011455691023647819,3.480773079701002e-05
11.0,0.006382456427460928,2.6105798097757514e-05
12.0,0.004582276409459128,3.480773079701002e-05
13.0,0.003518533671548973,2.6105798097757514e-05
14.0,0.002045659111365682,3.480773079701002e-05
15.0,0.0018001800180018,3.480773079701002e-05
16.0,0.0024547909336388183,1.740386539850501e-05
17.0,0.0018001800180018,8.701932699252505e-06
18.0,0.0008182636445462729,8.701932699252505e-06
19.0,0.0009000900090009,3.480773079701002e-05
20.0,0.001145569102364782,8.701932699252505e-06
21.0,0.001145569102364782,1.740386539850501e-05
22.0,0.0012273954668194091,8.701932699252505e-06
23.0,0.0014728745601832911,2.6105798097757514e-05
24.0,0.0006546109156370183,2.6105798097757514e-05
25.0,0.0004909581867277637,8.701932699252505e-06
26.0,0.0004909581867277637,8.701932699252505e-06
27.0,0.0004909581867277637,8.701932699252505e-06
28.0,8.182636445462728e-05,8.701932699252505e-06
29.0,0.0009000900090009,1.740386539850501e-05
30.0,0.00016365272890925457,0.0
31.0,0.00024547909336388184,8.701932699252505e-06
32.0,0.00032730545781850913,8.701932699252505e-06
33.0,0.00024547909336388184,0.0
34.0,0.00024547909336388184,8.701932699252505e-06
35.0,0.00016365272890925457,0.0
36.0,0.0004909581867277637,8.701932699252505e-06
37.0,0.0004909581867277637,8.701932699252505e-06
38.0,0.0008182636445462729,0.0
39.0,0.00032730545781850913,0.0
40.0,0.00040913182227313643,0.0
41.0,0.00040913182227313643,8.701932699252505e-06
42.0,0.00016365272890925457,0.0
43.0,0.0,1.740386539850501e-05
44.0,8.182636445462728e-05,0.0
45.0,0.00016365272890925457,8.701932699252505e-06
46.0,8.182636445462728e-05,0.0
47.0,0.0,0.0
48.0,0.00016365272890925457,8.701932699252505e-06
49.0,0.00016365272890925457,0.0
50.0,8.182636445462728e-05,0.0
51.0,0,8.701932699252505e-06
