Base index shifted,ATMi4_2#TOP,ATMi4_2#BOT
-352.0,113608,0
-351.0,1153,0
-350.0,321,0
-349.0,119,0
-348.0,185,0
-347.0,82,0
-346.0,63,0
-345.0,35,0
-344.0,45,0
-343.0,31,0
-342.0,18,0
-341.0,17,0
-340.0,114,0
-339.0,11,0
-338.0,26,0
-337.0,33,0
-336.0,14,0
-335.0,8,0
-334.0,6,0
-333.0,47,0
-332.0,37,0
-331.0,7,0
-330.0,24,0
-329.0,13,0
-328.0,19,0
-327.0,3,0
-326.0,12,0
-325.0,11,0
-324.0,5,0
-323.0,60,0
-322.0,14,0
-321.0,26,0
-320.0,14,0
-319.0,8,0
-318.0,10,0
-317.0,8,0
-316.0,29,0
-315.0,19,0
-314.0,12,0
-313.0,12,0
-312.0,4,0
-311.0,6,0
-310.0,6,0
-309.0,4,0
-308.0,25,0
-307.0,11,0
-306.0,6,0
-305.0,12,0
-304.0,1,0
-303.0,9,0
-302.0,11,0
-301.0,11,0
-300.0,13,0
-299.0,13,0
-298.0,5,0
-297.0,2,0
-296.0,9,0
-295.0,48,0
-294.0,8,0
-293.0,5,0
-292.0,8,0
-291.0,4,0
-290.0,6,0
-289.0,45,0
-288.0,10,0
-287.0,8,0
-286.0,7,0
-285.0,9,0
-284.0,6,0
-283.0,14,0
-282.0,11,0
-281.0,6,0
-280.0,3,0
-279.0,8,0
-278.0,7,0
-277.0,9,0
-276.0,6,0
-275.0,6,0
-274.0,12,0
-273.0,6,0
-272.0,5,1
-271.0,9,0
-270.0,4,1
-269.0,10,0
-268.0,6,0
-267.0,21,1
-266.0,12,0
-265.0,8,0
-264.0,11,0
-263.0,35,0
-262.0,14,0
-261.0,13,0
-260.0,16,0
-259.0,11,0
-258.0,16,0
-257.0,10,1
-256.0,15,0
-255.0,7,0
-254.0,11,0
-253.0,4,0
-252.0,26,2
-251.0,8,1
-250.0,8,2
-249.0,13,1
-248.0,13,1
-247.0,15,2
-246.0,18,0
-245.0,17,0
-244.0,18,0
-243.0,10,0
-242.0,18,1
-241.0,11,0
-240.0,18,1
-239.0,9,0
-238.0,18,1
-237.0,15,0
-236.0,11,0
-235.0,21,1
-234.0,13,2
-233.0,19,4
-232.0,13,1
-231.0,6,0
-230.0,14,1
-229.0,2,2
-228.0,11,1
-227.0,15,1
-226.0,13,0
-225.0,15,2
-224.0,17,1
-223.0,17,0
-222.0,13,1
-221.0,9,0
-220.0,9,2
-219.0,17,0
-218.0,17,3
-217.0,15,3
-216.0,22,1
-215.0,11,0
-214.0,8,5
-213.0,4,2
-212.0,14,3
-211.0,7,3
-210.0,19,4
-209.0,13,3
-208.0,11,2
-207.0,2,3
-206.0,10,4
-205.0,17,3
-204.0,9,0
-203.0,16,3
-202.0,15,2
-201.0,10,2
-200.0,10,2
-199.0,15,3
-198.0,12,4
-197.0,2,4
-196.0,6,4
-195.0,3,4
-194.0,6,11
-193.0,10,0
-192.0,5,4
-191.0,8,1
-190.0,3,1
-189.0,2,3
-188.0,8,1
-187.0,1,10
-186.0,3,5
-185.0,2,2
-184.0,8,1
-183.0,4,6
-182.0,7,4
-181.0,3,4
-180.0,4,0
-179.0,3,2
-178.0,3,4
-177.0,3,4
-176.0,1,4
-175.0,3,8
-174.0,4,6
-173.0,2,4
-172.0,5,5
-171.0,1,7
-170.0,2,7
-169.0,3,14
-168.0,2,11
-167.0,0,10
-166.0,0,13
-165.0,4,14
-164.0,0,8
-163.0,0,12
-162.0,3,11
-161.0,1,18
-160.0,1,18
-159.0,0,8
-158.0,0,19
-157.0,0,32
-156.0,1,27
-155.0,1,19
-154.0,4,5
-153.0,1,24
-152.0,2,23
-151.0,5,14
-150.0,6,12
-149.0,1,37
-148.0,2,23
-147.0,3,12
-146.0,1,18
-145.0,0,42
-144.0,1,47
-143.0,7,24
-142.0,2,30
-141.0,1,33
-140.0,2,26
-139.0,1,26
-138.0,3,46
-137.0,0,44
-136.0,4,31
-135.0,5,49
-134.0,0,50
-133.0,1,17
-132.0,2,43
-131.0,1,40
-130.0,0,65
-129.0,2,46
-128.0,2,31
-127.0,1,42
-126.0,0,34
-125.0,3,36
-124.0,0,41
-123.0,1,23
-122.0,1,23
-121.0,0,25
-120.0,2,30
-119.0,1,28
-118.0,1,19
-117.0,1,15
-116.0,1,21
-115.0,1,41
-114.0,2,39
-113.0,4,42
-112.0,1,28
-111.0,0,28
-110.0,2,19
-109.0,0,26
-108.0,4,44
-107.0,2,21
-106.0,0,13
-105.0,0,16
-104.0,1,18
-103.0,1,22
-102.0,0,13
-101.0,0,16
-100.0,0,21
-99.0,2,14
-98.0,0,24
-97.0,0,24
-96.0,1,12
-95.0,1,17
-94.0,0,27
-93.0,1,10
-92.0,0,15
-91.0,1,10
-90.0,0,11
-89.0,0,18
-88.0,1,17
-87.0,0,7
-86.0,1,25
-85.0,0,19
-84.0,0,14
-83.0,1,18
-82.0,1,12
-81.0,0,14
-80.0,0,4
-79.0,0,18
-78.0,0,9
-77.0,2,9
-76.0,1,17
-75.0,0,21
-74.0,0,18
-73.0,0,22
