Fractional Basecounts,704_3
1,0.6274085220391236
2,0.6345285719528756
3,0.6352992990053951
4,0.6358498183286233
5,0.6368407531104342
6,0.6370242595515102
7,0.6371710647043711
8,0.6372444672808015
9,0.6375747788747385
10,0.6375747788747385
11,0.6375747788747385
12,0.6376114801629538
13,0.6376114801629538
14,0.6376114801629538
15,0.6376114801629538
16,0.637648181451169
17,0.6376848827393842
18,0.6377215840275994
19,0.6377215840275994
20,0.6377215840275994
21,0.637831687892245
22,0.6379417917568907
23,0.6380151943333211
24,0.6380151943333211
25,0.6380518956215363
26,0.6380518956215363
27,0.6380518956215363
28,0.6380885969097515
29,0.6381252981979667
30,0.6381252981979667
31,0.6381252981979667
32,0.6381252981979667
33,0.6381252981979667
34,0.6381252981979667
35,0.6381252981979667
36,0.638161999486182
37,0.6381987007743972
38,0.6382354020626124
39,0.6382721033508276
40,0.6383088046390428
41,0.6383088046390428
42,0.6384556097919037
43,0.6384556097919037
44,0.6384556097919037
45,0.638492311080119
46,0.638492311080119
47,0.638492311080119
48,0.6385290123683341
49,0.6385290123683341
50,0.6385657136565493
51,0.6385657136565493
52,0.6385657136565493
53,0.6386024149447646
54,0.6387125188094102
55,0.6387125188094102
56,0.6387125188094102
57,0.6387125188094102
58,0.6387492200976255
59,0.6387492200976255
60,0.6387492200976255
61,0.6387859213858407
62,0.6387859213858407
63,0.6387859213858407
64,0.6387859213858407
65,0.6387859213858407
66,0.6387859213858407
67,0.6388226226740559
68,0.6388226226740559
69,0.6388593239622711
70,0.6388593239622711
71,0.6388960252504863
72,0.6388960252504863
73,0.6388960252504863
74,0.6389327265387015
75,0.639006129115132
76,0.6390428304033472
77,0.6391162329797776
78,0.6391529342679928
79,0.6391529342679928
80,0.6391529342679928
81,0.6391529342679928
82,0.6391529342679928
83,0.639189635556208
84,0.6392997394208537
85,0.6392997394208537
86,0.6393364407090689
87,0.6393731419972841
88,0.6394098432854993
89,0.6394098432854993
90,0.6394098432854993
91,0.6394098432854993
92,0.6394832458619297
93,0.6394832458619297
94,0.6394832458619297
95,0.6395199471501449
96,0.6395566484383601
97,0.6395933497265754
98,0.6395933497265754
99,0.6395933497265754
100,0.6395933497265754
101,0.6395566484383601
102,0.6395933497265754
103,0.6396300510147906
104,0.6396300510147906
105,0.6396667523030058
106,0.639703453591221
107,0.6397401548794363
108,0.6397768561676515
109,0.6398135574558667
110,0.6398869600322972
111,0.6398869600322972
112,0.6398869600322972
113,0.6398869600322972
114,0.6399236613205124
115,0.6399236613205124
116,0.6399236613205124
117,0.6399236613205124
118,0.6399236613205124
119,0.6399603626087276
120,0.6399603626087276
121,0.6399603626087276
122,0.6399603626087276
123,0.6399970638969428
124,0.6399970638969428
125,0.640033765185158
126,0.640033765185158
127,0.640033765185158
128,0.6400704664733732
129,0.6400704664733732
130,0.6400704664733732
131,0.6401071677615884
132,0.6401438690498037
133,0.6401438690498037
134,0.6401438690498037
135,0.6401438690498037
136,0.6401438690498037
137,0.6401438690498037
138,0.6401438690498037
139,0.6401071677615884
140,0.6401071677615884
141,0.6400704664733732
142,0.6400704664733732
143,0.640033765185158
144,0.640033765185158
145,0.6399970638969428
146,0.6399970638969428
147,0.6399970638969428
148,0.6399970638969428
149,0.6399970638969428
150,0.6399603626087276
151,0.6399603626087276
152,0.6399603626087276
153,0.6399603626087276
154,0.6399970638969428
155,0.6400704664733732
156,0.6400704664733732
157,0.6400704664733732
158,0.6400704664733732
159,0.6399970638969428
160,0.6399603626087276
161,0.6399236613205124
162,0.6399236613205124
163,0.6399236613205124
164,0.6399236613205124
165,0.6398869600322972
166,0.6399236613205124
167,0.6398869600322972
168,0.6399236613205124
169,0.6399236613205124
170,0.6399236613205124
171,0.6399603626087276
172,0.6399603626087276
173,0.6399603626087276
174,0.6399236613205124
175,0.6399236613205124
176,0.639850258744082
177,0.639850258744082
178,0.6397401548794363
179,0.6397401548794363
180,0.6397768561676515
181,0.6397401548794363
182,0.6397401548794363
183,0.639703453591221
184,0.6395933497265754
185,0.6395199471501449
186,0.6394465445737145
187,0.6393731419972841
188,0.6392630381326384
189,0.6392997394208537
190,0.6392630381326384
191,0.6391162329797776
192,0.6391162329797776
193,0.639006129115132
194,0.6389694278269167
195,0.6389327265387015
196,0.6387859213858407
197,0.6386024149447646
198,0.6385657136565493
199,0.6385657136565493
200,0.6385657136565493
201,0.6384556097919037
202,0.638345505927258
203,0.638161999486182
204,0.6380885969097515
205,0.6378683891804602
206,0.6379050904686755
207,0.6377949866040298
208,0.6373178698572319
209,0.6370976621279407
210,0.6369508569750798
211,0.6368774543986494
212,0.6366205453811429
213,0.6365838440929277
214,0.6365471428047125
215,0.6363269350754212
216,0.6361067273461298
217,0.635959922193269
218,0.6357764157521929
219,0.6356663118875473
220,0.6355929093111168
221,0.6354828054464712
222,0.6352625977171799
223,0.6351891951407495
224,0.6348221822585973
225,0.6346386758175212
226,0.6344551693764451
227,0.6344184680882299
228,0.6342349616471538
229,0.6341248577825082
230,0.6339780526296473
231,0.6338312474767864
232,0.6337945461885712
233,0.6336110397474951
234,0.6333174294417734
235,0.6332073255771278
236,0.6330972217124821
237,0.6330238191360517
238,0.6330238191360517
239,0.632913715271406
240,0.6327669101185451
241,0.6325100011010386
242,0.6324365985246082
243,0.632399897236393
244,0.632399897236393
245,0.6323264946599626
246,0.6323264946599626
247,0.6322163907953169
248,0.6321796895071017
249,0.6321796895071017
250,0.6320695856424561
251,0.6320328843542409
252,0.6320328843542409
253,0.6319594817778104
254,0.6319227804895952
255,0.63188607920138
256,0.6318493779131648
257,0.6317759753367344
258,0.6317025727603038
259,0.6315924688956582
260,0.6316291701838734
261,0.6316291701838734
262,0.6315924688956582
263,0.631555767607443
264,0.6315190663192278
265,0.6313722611663669
266,0.6313722611663669
267,0.6313722611663669
268,0.6313355598781517
269,0.6311887547252909
270,0.6311520534370756
271,0.6311153521488604
272,0.6311153521488604
273,0.63104194957243
274,0.63104194957243
275,0.63104194957243
276,0.6310786508606452
277,0.6309685469959996
278,0.6309318457077844
279,0.6308951444195692
280,0.6307850405549235
281,0.6306749366902779
282,0.6306382354020627
283,0.6306015341138475
284,0.6305648328256321
285,0.6306015341138475
286,0.6305281315374169
287,0.6304547289609865
288,0.6303446250963409
289,0.6303079238081256
290,0.6302345212316952
291,0.63019781994348
292,0.6301611186552648
293,0.6301611186552648
294,0.6301244173670496
295,0.6300510147906192
296,0.6298675083495431
297,0.6298308070613279
298,0.6296473006202518
299,0.6295371967556062
300,0.6293903916027452
301,0.6294270928909604
302,0.6293903916027452
303,0.6293903916027452
304,0.6293903916027452
305,0.6292435864498844
306,0.6291334825852387
307,0.6291334825852387
308,0.6291334825852387
309,0.6291701838734539
310,0.6291701838734539
311,0.6291334825852387
312,0.6291334825852387
313,0.6290967812970235
314,0.6292802877380996
315,0.6291701838734539
316,0.6290967812970235
317,0.6290233787205931
318,0.6290233787205931
319,0.6291701838734539
320,0.6291334825852387
321,0.6291701838734539
322,0.6292435864498844
323,0.6294637941791756
324,0.6295738980438214
325,0.6295371967556062
326,0.6295738980438214
327,0.6299042096377583
328,0.6300510147906192
329,0.6300510147906192
330,0.6300510147906192
331,0.6300143135024039
332,0.6301244173670496
333,0.6303813263845561
334,0.6311887547252909
335,0.6319594817778104
336,0.6334275333064191
337,0.6354828054464712
338,0.6371710647043711
339,0.6402172716262341
340,0.6419789334605644
341,0.6448416339413513
342,0.6491723859507469
343,0.6559988255587771
344,0.6616508239439204
345,0.6693947957573311
346,0.6785701178111352
347,0.6858736741659632
348,0.7041509156971409
349,0.722464858516534
350,0.7491466950489962
351,0.7704701435020369
352,0.7836459059712996
353,0.19080999743090982
354,0.2071420706866811
355,0.23096120673835652
356,0.2540463170257276
357,0.2678093001064337
358,0.29221565676955263
359,0.3005835504826219
360,0.3135024039343781
361,0.3263111535214886
362,0.33321099570594925
363,0.33611039747495136
364,0.3393401108378904
365,0.34326714867691854
366,0.3471207839395163
367,0.3497265754027966
368,0.35068080889639225
369,0.3512313282196205
370,0.35214886042500093
371,0.3529562887657357
372,0.35317649649502697
373,0.35328660035967263
374,0.3537270158182552
375,0.3539105222593313
376,0.35442434029434433
377,0.35464454802363565
378,0.3548280544647117
379,0.3549748596175726
380,0.35508496348221824
381,0.3552317686350791
382,0.35534187249972476
383,0.35537857378793997
384,0.35534187249972476
385,0.35541527507615517
386,0.35559878151723123
387,0.3557088853818769
388,0.3557088853818769
389,0.3559657943993834
390,0.3561125995522443
391,0.3563328072815356
392,0.3563695085697508
393,0.35651631372261167
394,0.35658971629904207
395,0.3566264175872573
396,0.35666311887547253
397,0.35669982016368773
398,0.35669982016368773
399,0.356736521451903
400,0.356736521451903
401,0.356736521451903
402,0.35669982016368773
403,0.35669982016368773
404,0.35666311887547253
405,0.356736521451903
406,0.356736521451903
407,0.3567732227401182
408,0.3567732227401182
409,0.3568099240283334
410,0.35688332660476385
411,0.35688332660476385
412,0.3568466253165486
413,0.3568099240283334
414,0.3568099240283334
415,0.3568099240283334
416,0.3568099240283334
417,0.3567732227401182
418,0.356736521451903
419,0.356736521451903
420,0.3567732227401182
421,0.3568466253165486
422,0.3568466253165486
423,0.3568099240283334
424,0.3568099240283334
425,0.3567732227401182
426,0.3567732227401182
427,0.3567732227401182
428,0.3566264175872573
429,0.35655301501082687
430,0.35651631372261167
431,0.35651631372261167
432,0.35651631372261167
433,0.35651631372261167
434,0.35651631372261167
435,0.35655301501082687
436,0.35655301501082687
437,0.35655301501082687
438,0.35655301501082687
439,0.35658971629904207
440,0.35655301501082687
441,0.35658971629904207
442,0.3566264175872573
443,0.3566264175872573
444,0.35658971629904207
445,0.35658971629904207
446,0.3566264175872573
447,0.3566264175872573
448,0.3566264175872573
449,0.35666311887547253
450,0.35666311887547253
451,0.35666311887547253
452,0.35669982016368773
453,0.35666311887547253
454,0.35666311887547253
455,0.35669982016368773
456,0.356736521451903
457,0.3568099240283334
458,0.3568466253165486
459,0.35692002789297905
460,0.35692002789297905
461,0.35695672918119425
462,0.3570301317576247
463,0.3570668330458399
464,0.3570668330458399
465,0.35699343046940946
466,0.35699343046940946
467,0.35699343046940946
468,0.3570301317576247
469,0.3570301317576247
470,0.3570301317576247
471,0.3570301317576247
472,0.35695672918119425
473,0.35692002789297905
474,0.35692002789297905
475,0.3568466253165486
476,0.3568466253165486
477,0.3567732227401182
478,0.3568099240283334
479,0.3568099240283334
480,0.3568099240283334
481,0.3568466253165486
482,0.35695672918119425
483,0.35699343046940946
484,0.35699343046940946
485,0.3570301317576247
486,0.3570301317576247
487,0.3570301317576247
488,0.3571402356222703
489,0.3571402356222703
490,0.3571402356222703
491,0.3571035343340551
492,0.3570668330458399
493,0.3570301317576247
494,0.3570301317576247
495,0.3570301317576247
496,0.3570301317576247
497,0.3570301317576247
498,0.3570301317576247
499,0.35699343046940946
500,0.35699343046940946
501,0.3570301317576247
502,0.3570301317576247
503,0.35699343046940946
504,0.35699343046940946
505,0.35695672918119425
506,0.35688332660476385
507,0.3568466253165486
508,0.35688332660476385
509,0.35695672918119425
510,0.35692002789297905
511,0.35692002789297905
512,0.35692002789297905
513,0.3568466253165486
514,0.35688332660476385
515,0.35695672918119425
516,0.35695672918119425
517,0.3568466253165486
518,0.35688332660476385
519,0.35695672918119425
520,0.3570668330458399
521,0.3570668330458399
522,0.35699343046940946
523,0.3568466253165486
524,0.3568466253165486
525,0.3568466253165486
526,0.3568099240283334
527,0.3568099240283334
528,0.356736521451903
529,0.3568466253165486
530,0.35669982016368773
531,0.35658971629904207
532,0.35658971629904207
533,0.35658971629904207
534,0.3566264175872573
535,0.3566264175872573
536,0.3566264175872573
537,0.35669982016368773
538,0.35669982016368773
539,0.3567732227401182
540,0.3567732227401182
541,0.356736521451903
542,0.356736521451903
543,0.356736521451903
544,0.3568466253165486
545,0.3568466253165486
546,0.3568466253165486
547,0.35688332660476385
548,0.35688332660476385
549,0.35688332660476385
550,0.35695672918119425
551,0.35695672918119425
552,0.35695672918119425
553,0.35695672918119425
554,0.35695672918119425
555,0.35699343046940946
556,0.3570301317576247
557,0.3570301317576247
558,0.3571035343340551
559,0.3570668330458399
560,0.3571035343340551
561,0.3571035343340551
562,0.3570668330458399
563,0.3570668330458399
564,0.3570668330458399
565,0.3570668330458399
566,0.3571035343340551
567,0.3570668330458399
568,0.3571035343340551
569,0.3570668330458399
570,0.35695672918119425
571,0.3570301317576247
572,0.3570301317576247
573,0.3570668330458399
574,0.3570668330458399
575,0.3571035343340551
576,0.3571035343340551
577,0.3571769369104856
578,0.3571035343340551
579,0.3572136381987008
580,0.3572136381987008
581,0.3572136381987008
582,0.3571769369104856
583,0.3572136381987008
584,0.3571769369104856
585,0.3572136381987008
586,0.357250339486916
587,0.3572870407751312
588,0.3572870407751312
589,0.35732374206334644
590,0.3572870407751312
591,0.3572136381987008
592,0.3572136381987008
593,0.3572136381987008
594,0.3572136381987008
595,0.3571769369104856
596,0.3571402356222703
597,0.3571402356222703
598,0.3571402356222703
599,0.3571402356222703
600,0.3571402356222703
601,0.3571402356222703
602,0.3571402356222703
603,0.3571402356222703
604,0.3571402356222703
605,0.3571402356222703
606,0.3570668330458399
607,0.3570668330458399
608,0.3570668330458399
609,0.3570668330458399
610,0.3570301317576247
611,0.3570301317576247
612,0.35699343046940946
613,0.35699343046940946
614,0.35699343046940946
615,0.35699343046940946
616,0.35699343046940946
617,0.35699343046940946
618,0.35699343046940946
619,0.35699343046940946
620,0.35699343046940946
621,0.35699343046940946
622,0.35699343046940946
623,0.35699343046940946
624,0.35699343046940946
625,0.35699343046940946
626,0.35699343046940946
627,0.35699343046940946
628,0.35695672918119425
629,0.35692002789297905
630,0.35692002789297905
631,0.35692002789297905
632,0.35692002789297905
633,0.35692002789297905
634,0.35692002789297905
635,0.35692002789297905
636,0.35692002789297905
637,0.35692002789297905
638,0.35688332660476385
639,0.3568466253165486
640,0.3568466253165486
641,0.3568099240283334
642,0.3568099240283334
643,0.3568099240283334
644,0.3568099240283334
645,0.3567732227401182
646,0.3567732227401182
647,0.356736521451903
648,0.356736521451903
649,0.356736521451903
650,0.356736521451903
651,0.35669982016368773
652,0.35666311887547253
653,0.35666311887547253
654,0.35666311887547253
655,0.35666311887547253
656,0.35666311887547253
657,0.35666311887547253
658,0.35666311887547253
659,0.35666311887547253
660,0.35666311887547253
661,0.35666311887547253
662,0.3566264175872573
663,0.3566264175872573
664,0.3566264175872573
665,0.3566264175872573
666,0.3566264175872573
667,0.35666311887547253
668,0.3566264175872573
669,0.3566264175872573
670,0.3566264175872573
671,0.3566264175872573
672,0.3566264175872573
673,0.3566264175872573
674,0.3566264175872573
675,0.3566264175872573
676,0.35655301501082687
677,0.35655301501082687
678,0.35655301501082687
679,0.35651631372261167
680,0.35651631372261167
681,0.35647961243439646
682,0.356406209857966
683,0.356406209857966
684,0.356406209857966
685,0.356406209857966
686,0.356406209857966
687,0.356406209857966
688,0.356406209857966
689,0.3563695085697508
690,0.3563695085697508
691,0.35618600212867474
692,0.35618600212867474
693,0.3561493008404595
694,0.3560758982640291
695,0.3560024956875986
696,0.3560024956875986
697,0.3559290931111682
698,0.35589239182295296
699,0.35559878151723123
700,0.35534187249972476
701,0.3549748596175726
702,0.35475465188828126
703,0.35398392483576174
704,0.34792821228025106
