Base index shifted,1500_1#TOP,1500_1#BOT
-750.0,23026,0
-749.0,221,0
-748.0,33,0
-747.0,16,0
-746.0,18,0
-745.0,3,0
-744.0,10,0
-743.0,1,0
-742.0,4,0
-741.0,0,0
-740.0,3,0
-739.0,3,0
-738.0,5,0
-737.0,1,0
-736.0,1,0
-735.0,4,0
-734.0,0,0
-733.0,2,0
-732.0,0,0
-731.0,0,0
-730.0,2,0
-729.0,0,0
-728.0,2,0
-727.0,2,0
-726.0,1,0
-725.0,1,0
-724.0,1,0
-723.0,1,0
-722.0,2,0
-721.0,0,0
-720.0,2,0
-719.0,0,0
-718.0,4,0
-717.0,1,0
-716.0,2,0
-715.0,0,0
-714.0,6,0
-713.0,0,0
-712.0,0,0
-711.0,3,0
-710.0,0,0
-709.0,1,0
-708.0,2,0
-707.0,2,0
-706.0,0,0
-705.0,0,0
-704.0,1,0
-703.0,0,0
-702.0,6,0
-701.0,1,0
-700.0,0,0
-699.0,0,0
-698.0,2,0
-697.0,2,0
-696.0,1,0
-695.0,2,0
-694.0,0,0
-693.0,2,0
-692.0,0,0
-691.0,3,0
-690.0,2,0
-689.0,2,0
-688.0,1,0
-687.0,0,0
-686.0,1,0
-685.0,1,0
-684.0,3,0
-683.0,5,0
-682.0,1,0
-681.0,1,0
-680.0,2,0
-679.0,1,0
-678.0,1,0
-677.0,0,0
-676.0,1,0
-675.0,0,0
-674.0,0,0
-673.0,1,0
-672.0,3,0
-671.0,1,0
-670.0,2,0
-669.0,0,0
-668.0,0,0
-667.0,0,0
-666.0,1,0
-665.0,0,0
-664.0,1,0
-663.0,1,0
-662.0,2,0
-661.0,1,0
-660.0,1,0
-659.0,2,0
-658.0,0,0
-657.0,2,0
-656.0,0,0
-655.0,0,0
-654.0,0,0
-653.0,1,0
-652.0,1,0
-651.0,3,0
-650.0,1,0
-649.0,0,0
-648.0,0,0
-647.0,2,0
-646.0,0,0
-645.0,1,0
-644.0,1,0
-643.0,0,0
-642.0,1,0
-641.0,1,0
-640.0,0,0
-639.0,2,0
-638.0,0,0
-637.0,2,0
-636.0,1,0
-635.0,1,0
-634.0,0,0
-633.0,1,0
-632.0,1,0
-631.0,0,0
-630.0,0,0
-629.0,0,0
-628.0,0,0
-627.0,0,0
-626.0,0,0
-625.0,0,1
-624.0,0,0
-623.0,0,0
-622.0,2,0
-621.0,1,0
-620.0,0,0
-619.0,0,1
-618.0,3,0
-617.0,1,0
-616.0,3,0
-615.0,0,0
-614.0,1,0
-613.0,0,0
-612.0,0,0
-611.0,1,0
-610.0,1,0
-609.0,0,0
-608.0,1,0
-607.0,1,0
-606.0,1,0
-605.0,1,0
-604.0,0,0
-603.0,1,0
-602.0,4,0
-601.0,0,0
-600.0,0,0
-599.0,0,0
-598.0,0,0
-597.0,1,0
-596.0,0,1
-595.0,1,0
-594.0,0,0
-593.0,0,0
-592.0,1,0
-591.0,1,1
-590.0,0,0
-589.0,0,0
-588.0,0,0
-587.0,0,0
-586.0,0,0
-585.0,0,0
-584.0,1,0
-583.0,1,0
-582.0,0,0
-581.0,0,0
-580.0,1,0
-579.0,2,0
-578.0,2,0
-577.0,0,0
-576.0,1,0
-575.0,0,0
-574.0,0,0
-573.0,0,0
-572.0,1,1
-571.0,1,0
-570.0,1,0
-569.0,1,0
-568.0,1,0
-567.0,0,0
-566.0,0,1
-565.0,1,0
-564.0,0,0
-563.0,0,0
-562.0,0,0
-561.0,0,0
-560.0,1,0
-559.0,2,0
-558.0,0,0
-557.0,2,0
-556.0,1,0
-555.0,1,0
-554.0,0,0
-553.0,0,1
-552.0,0,0
-551.0,1,1
-550.0,0,0
-549.0,0,0
-548.0,0,2
-547.0,0,2
-546.0,0,0
-545.0,1,0
-544.0,0,0
-543.0,0,0
-542.0,0,0
-541.0,0,0
-540.0,0,1
-539.0,0,0
-538.0,0,0
-537.0,0,0
-536.0,0,0
-535.0,0,0
-534.0,0,0
-533.0,1,0
-532.0,0,0
-531.0,0,0
-530.0,0,0
-529.0,1,0
-528.0,0,0
-527.0,1,2
-526.0,0,7
-525.0,0,0
-524.0,0,1
-523.0,0,1
-522.0,2,3
-521.0,1,0
-520.0,0,2
-519.0,2,0
-518.0,0,0
-517.0,0,1
-516.0,0,3
-515.0,0,3
-514.0,1,2
-513.0,0,3
-512.0,2,3
-511.0,0,3
-510.0,0,1
-509.0,0,3
-508.0,3,7
-507.0,0,1
-506.0,0,3
-505.0,2,2
-504.0,0,3
-503.0,0,0
-502.0,1,2
-501.0,1,7
-500.0,2,3
-499.0,2,1
-498.0,0,3
-497.0,0,0
-496.0,0,7
-495.0,0,1
-494.0,1,4
-493.0,1,5
-492.0,0,2
-491.0,1,3
-490.0,1,5
-489.0,0,8
-488.0,1,5
-487.0,0,0
-486.0,0,3
-485.0,0,4
-484.0,1,2
-483.0,1,2
-482.0,1,6
-481.0,0,3
-480.0,0,9
-479.0,1,6
-478.0,1,1
-477.0,0,3
-476.0,0,9
-475.0,1,5
-474.0,0,6
-473.0,1,11
-472.0,0,12
-471.0,1,11
-470.0,1,6
-469.0,1,7
-468.0,1,14
-467.0,0,8
-466.0,2,8
-465.0,1,3
-464.0,0,1
-463.0,1,5
-462.0,0,18
-461.0,2,15
-460.0,1,4
-459.0,2,4
-458.0,0,7
-457.0,0,16
-456.0,0,10
-455.0,1,10
-454.0,0,10
-453.0,2,9
-452.0,1,5
-451.0,0,8
-450.0,0,15
-449.0,0,15
-448.0,3,6
-447.0,1,14
-446.0,1,7
-445.0,0,9
-444.0,3,4
-443.0,0,7
-442.0,2,13
-441.0,3,6
-440.0,1,7
-439.0,2,16
-438.0,1,5
-437.0,1,2
-436.0,1,4
-435.0,0,3
-434.0,0,5
-433.0,2,1
-432.0,0,9
-431.0,1,5
-430.0,1,9
-429.0,1,5
-428.0,1,7
-427.0,3,4
-426.0,0,6
-425.0,2,8
-424.0,0,7
-423.0,1,11
-422.0,2,14
-421.0,1,8
-420.0,2,16
-419.0,2,5
-418.0,0,10
-417.0,1,13
-416.0,1,15
-415.0,0,10
-414.0,0,8
-413.0,1,9
-412.0,2,7
-411.0,2,20
-410.0,3,29
-409.0,1,18
-408.0,0,6
-407.0,1,13
-406.0,0,17
-405.0,1,9
-404.0,0,5
-403.0,1,3
-402.0,2,6
-401.0,1,28
-400.0,0,10
-399.0,0,8
-398.0,1,3
-397.0,3,16
-396.0,2,8
-395.0,0,9
-394.0,4,11
-393.0,2,9
-392.0,2,10
-391.0,2,4
-390.0,0,13
-389.0,0,6
-388.0,0,11
-387.0,1,8
-386.0,3,12
-385.0,1,4
-384.0,1,8
-383.0,3,6
-382.0,0,6
-381.0,1,11
-380.0,3,17
-379.0,1,7
-378.0,2,10
-377.0,1,17
-376.0,1,17
-375.0,0,20
-374.0,1,16
-373.0,0,9
-372.0,2,11
-371.0,0,8
-370.0,1,13
-369.0,1,6
-368.0,3,17
-367.0,3,9
-366.0,1,9
-365.0,1,18
-364.0,1,10
-363.0,1,8
-362.0,1,13
-361.0,2,16
-360.0,0,8
-359.0,0,12
-358.0,4,5
-357.0,2,6
-356.0,2,14
-355.0,3,8
-354.0,1,9
-353.0,2,15
-352.0,2,8
-351.0,4,10
-350.0,1,14
-349.0,2,21
-348.0,1,4
-347.0,3,8
-346.0,0,6
-345.0,3,13
-344.0,2,7
-343.0,1,5
-342.0,1,23
-341.0,1,10
-340.0,0,9
-339.0,1,8
