Base index,ATMi3_3#TOP,ATMi3_3#BOT
304,7.517666516313337e-05,0.00011742602160638798
305,5.638249887235002e-05,9.133135013830176e-05
306,1.8794166290783342e-05,7.828401440425865e-05
307,1.8794166290783342e-05,2.6094671468086216e-05
308,3.7588332581566684e-05,7.828401440425865e-05
309,7.517666516313337e-05,0.00022180470747873283
310,1.8794166290783342e-05,0.0006915087939042847
311,5.638249887235002e-05,9.133135013830176e-05
312,0.00043226582468801686,9.133135013830176e-05
313,0.0001315591640354834,0.00011742602160638798
314,0.00015035333032626674,0.0001435206930744742
315,0.00015035333032626674,6.523667867021554e-05
316,0.00030070666065253347,6.523667867021554e-05
317,7.517666516313337e-05,0.0001565680288085173
318,0.0001879416629078334,7.828401440425865e-05
319,9.39708314539167e-05,2.6094671468086216e-05
320,0.0002255299954894001,0.00010437868587234486
321,0.0003195008269433168,0.0001696153645425604
322,0.0002443241617801834,0.0004305620792234226
323,0.0003758833258156668,0.00010437868587234486
324,0.00015035333032626674,0.00013047335734043107
325,0.0006765899864682003,0.00026094671468086214
326,0.00039467749210645017,0.0008350294869787589
327,0.0011840324763193505,0.0001435206930744742
328,0.0007893549842129003,0.0001696153645425604
329,0.0004886483235603668,0.00041751474348937945
330,0.0007893549842129003,0.00019571003601064662
331,0.0004698541572695835,0.00020875737174468973
332,0.000714178319049767,0.0002870413861489484
333,0.0012216208089009173,0.00019571003601064662
334,0.0010712674785746505,0.0004566567506915088
335,0.001766651631333634,0.00019571003601064662
336,0.0011840324763193505,0.0006523667867021554
337,0.0020485641256953843,0.0006915087939042847
338,0.0017854457976244173,0.00022180470747873283
339,0.0018982107953691174,0.00018266270027660352
340,0.003251390768305518,0.0002870413861489484
341,0.007047812359043753,0.0003522780648191639
342,0.009190347316193054,0.0006523667867021554
343,0.012573297248534055,0.0007306508011064141
344,0.0358780634491054,0.0004305620792234226
345,0.03484438430311231,0.0013308282448723971
346,0.040351075026311835,0.0001565680288085173
347,0.06014133213050669,0.0007045561296383278
348,0.03751315591640355,0.00096550284431919
349,0.084836866636596,0.0014221595950106988
350,0.05587505638249887,0.0015787276238192162
351,0.069049766952338,0.011677365481968582
352,0.05850623966320854,0.9687255362454986
353,0.08902796571944069,0.00026094671468086214
354,0.05604420387911592,0.0001565680288085173
355,0.04337693579912795,9.133135013830176e-05
356,0.0805517967222974,0.00024789937894681907
357,0.03625394677492107,0.00020875737174468973
358,0.03491956096827545,9.133135013830176e-05
359,0.0347504134716584,0.00024789937894681907
360,0.013024357239512856,0.0005088460936276812
361,0.027213952789054276,3.914200720212933e-05
362,0.016576454668470908,6.523667867021554e-05
363,0.008701698992632687,1.3047335734043108e-05
364,0.004548188242369569,5.218934293617243e-05
365,0.0039091865884829345,5.218934293617243e-05
366,0.0032889791008870847,6.523667867021554e-05
367,0.0022552999548940008,3.914200720212933e-05
368,0.002198917456021651,0.0
369,0.0014659449706811007,2.6094671468086216e-05
370,0.0012028266426101339,1.3047335734043108e-05
371,0.0006202074875958502,3.914200720212933e-05
372,0.0016914749661705007,1.3047335734043108e-05
373,0.0009585024808299504,5.218934293617243e-05
374,0.0015599158021350173,6.523667867021554e-05
375,0.0006390016538866336,2.6094671468086216e-05
376,0.0007329724853405503,0.0001565680288085173
377,0.0007329724853405503,1.3047335734043108e-05
378,0.000657795820177417,0.0
379,0.0005262366561419336,1.3047335734043108e-05
380,0.0006765899864682003,0.0
381,0.0002255299954894001,0.0
382,0.00033829499323410016,0.0
383,0.00011276499774470004,2.6094671468086216e-05
384,0.00015035333032626674,1.3047335734043108e-05
385,0.0003195008269433168,0.0
386,0.0002819124943617501,0.0
387,0.0002819124943617501,1.3047335734043108e-05
388,7.517666516313337e-05,1.3047335734043108e-05
389,0.0002631183280709668,1.3047335734043108e-05
390,0.0005262366561419336,0.0
391,0.00015035333032626674,0.0
392,0.0001315591640354834,0.0
393,5.638249887235002e-05,1.3047335734043108e-05
394,3.7588332581566684e-05,1.3047335734043108e-05
395,3.7588332581566684e-05,0.0
396,1.8794166290783342e-05,1.3047335734043108e-05
397,0.0,1.3047335734043108e-05
398,3.7588332581566684e-05,3.914200720212933e-05
399,5.638249887235002e-05,2.6094671468086216e-05
400,3.7588332581566684e-05,1.3047335734043108e-05
401,0.0,1.3047335734043108e-05
402,1.8794166290783342e-05,1.3047335734043108e-05
403,0.0,0.0
