Fractional Basecounts,704_1
1,0.5458160863566269
2,0.5517061463007409
3,0.552575741764931
4,0.5529351745567962
5,0.5536888239590942
6,0.5538627430519323
7,0.5540830405695271
8,0.5542105812376082
9,0.5543033380871218
10,0.5543265272995003
11,0.5544076895428247
12,0.5544772571799599
13,0.5545700140294735
14,0.5546047978480411
15,0.5546627708789871
16,0.5547091493037439
17,0.5547555277285007
18,0.5547903115470683
19,0.5547903115470683
20,0.5548598791842035
21,0.5549062576089603
22,0.5549526360337171
23,0.5549758252460956
24,0.5549874198522847
25,0.5550106090646632
26,0.5550222036708523
27,0.5550569874894199
28,0.5551033659141767
29,0.5551149605203659
30,0.5551265551265552
31,0.5551613389451228
32,0.5552193119760688
33,0.5552309065822579
34,0.5552540957946364
35,0.5552772850070148
36,0.5553004742193931
37,0.55534685264415
38,0.5553700418565284
39,0.5553816364627175
40,0.5553932310689067
41,0.555404825675096
42,0.5554512040998527
43,0.555462798706042
44,0.5554859879184203
45,0.5555323663431772
46,0.5555439609493663
47,0.555578744767934
48,0.5556135285865016
49,0.5556135285865016
50,0.5556251231926908
51,0.5556251231926908
52,0.5556830962236368
53,0.5557178800422043
54,0.5557526638607719
55,0.5557642584669612
56,0.5557874476793395
57,0.5557990422855288
58,0.555810636891718
59,0.5558222314979072
60,0.5558570153164748
61,0.5558802045288532
62,0.5558917991350424
63,0.5558917991350424
64,0.5559381775597991
65,0.5559381775597991
66,0.5559381775597991
67,0.5559381775597991
68,0.5559497721659884
69,0.5559729613783668
70,0.555984555984556
71,0.5559961505907451
72,0.5559961505907451
73,0.5560077451969344
74,0.5560193398031236
75,0.5560193398031236
76,0.5560773128340696
77,0.5560773128340696
78,0.5560773128340696
79,0.5560773128340696
80,0.5561120966526372
81,0.5561236912588264
82,0.5561468804712048
83,0.5561816642897724
84,0.5561700696835832
85,0.5561816642897724
86,0.5562396373207183
87,0.5563671779887996
88,0.5564135564135564
89,0.5564251510197457
90,0.5565295024754484
91,0.5565526916878268
92,0.5565990701125836
93,0.5566454485373404
94,0.5566570431435296
95,0.5566918269620972
96,0.5567497999930432
97,0.5567729892054216
98,0.5568077730239892
99,0.5568193676301785
100,0.5568541514487461
101,0.5569005298735028
102,0.5569237190858812
103,0.5569353136920705
104,0.5569353136920705
105,0.5569469082982597
106,0.5569585029044488
107,0.5569932867230164
108,0.5570396651477733
109,0.5570396651477733
110,0.5570860435725301
111,0.5571208273910977
112,0.557144016603476
113,0.5571556112096653
114,0.5571556112096653
115,0.5571903950282329
116,0.5572483680591789
117,0.5572715572715573
118,0.557259962665368
119,0.5572483680591789
120,0.557259962665368
121,0.5572831518777465
122,0.5572831518777465
123,0.5572483680591789
124,0.5572483680591789
125,0.557201989634422
126,0.557201989634422
127,0.5572135842406113
128,0.5572251788468005
129,0.5572483680591789
130,0.5572947464839356
131,0.5572947464839356
132,0.557317935696314
133,0.5573643141210709
134,0.5573990979396385
135,0.5574222871520169
136,0.5574222871520169
137,0.5574338817582061
138,0.5574338817582061
139,0.5574106925458276
140,0.5574338817582061
141,0.5574454763643952
142,0.5574338817582061
143,0.5573875033334493
144,0.5573875033334493
145,0.5574106925458276
146,0.5574106925458276
147,0.5574338817582061
148,0.5574338817582061
149,0.5574338817582061
150,0.5574570709705845
151,0.5574918547891521
152,0.5575382332139089
153,0.5575382332139089
154,0.5575730170324765
155,0.5575962062448548
156,0.5576078008510441
157,0.5575846116386657
158,0.5576309900634225
159,0.5576541792758009
160,0.5576425846696117
161,0.5576541792758009
162,0.5576657738819901
163,0.5576541792758009
164,0.5576193954572333
165,0.5576425846696117
166,0.5575498278200981
167,0.5575382332139089
168,0.5575382332139089
169,0.5575266386077197
170,0.5575266386077197
171,0.5575150440015305
172,0.5575150440015305
173,0.5575034493953412
174,0.5575150440015305
175,0.5575382332139089
176,0.5575382332139089
177,0.5575382332139089
178,0.5575266386077197
179,0.5575498278200981
180,0.5575498278200981
181,0.5575614224262873
182,0.5575846116386657
183,0.5575382332139089
184,0.5575150440015305
185,0.5575266386077197
186,0.5575266386077197
187,0.5575382332139089
188,0.5575382332139089
189,0.5575382332139089
190,0.5575382332139089
191,0.5574918547891521
192,0.5574802601829629
193,0.5574570709705845
194,0.5574570709705845
195,0.5574338817582061
196,0.5574570709705845
197,0.5574570709705845
198,0.5574686655767737
199,0.5574802601829629
200,0.5574686655767737
201,0.5574222871520169
202,0.5574338817582061
203,0.5574106925458276
204,0.5573990979396385
205,0.5573759087272601
206,0.5573643141210709
207,0.5573643141210709
208,0.557317935696314
209,0.557259962665368
210,0.557259962665368
211,0.5572483680591789
212,0.5572251788468005
213,0.5572135842406113
214,0.5572135842406113
215,0.5571672058158544
216,0.5571324219972869
217,0.5570744489663408
218,0.5570396651477733
219,0.5570396651477733
220,0.5570512597539624
221,0.5569932867230164
222,0.5569932867230164
223,0.5570048813292057
224,0.5569932867230164
225,0.5569816921168272
226,0.5569353136920705
227,0.5569121244796921
228,0.5568889352673136
229,0.5569005298735028
230,0.5568889352673136
231,0.5568889352673136
232,0.5568889352673136
233,0.5569005298735028
234,0.5568889352673136
235,0.5568889352673136
236,0.5568773406611245
237,0.5568541514487461
238,0.5568541514487461
239,0.5568309622363676
240,0.5568425568425568
241,0.5568425568425568
242,0.5568425568425568
243,0.5569005298735028
244,0.5568889352673136
245,0.5569121244796921
246,0.5569585029044488
247,0.5569469082982597
248,0.5569700975106381
249,0.5569816921168272
250,0.5569700975106381
251,0.5569700975106381
252,0.5569700975106381
253,0.5569700975106381
254,0.5569816921168272
255,0.5569816921168272
256,0.5569237190858812
257,0.5569121244796921
258,0.5568889352673136
259,0.5568541514487461
260,0.5568541514487461
261,0.5568773406611245
262,0.5568773406611245
263,0.5568773406611245
264,0.5568773406611245
265,0.5568541514487461
266,0.5568541514487461
267,0.5568541514487461
268,0.5568309622363676
269,0.5568425568425568
270,0.5568193676301785
271,0.5568077730239892
272,0.5568077730239892
273,0.5567961784178
274,0.5568077730239892
275,0.5568193676301785
276,0.5568309622363676
277,0.5568309622363676
278,0.5568425568425568
279,0.5568193676301785
280,0.5567961784178
281,0.5568425568425568
282,0.5568541514487461
283,0.5567497999930432
284,0.5567497999930432
285,0.5567729892054216
286,0.556738205386854
287,0.5567613945992325
288,0.5567845838116109
289,0.5567961784178
290,0.5567729892054216
291,0.5567497999930432
292,0.5567266107806649
293,0.5567034215682864
294,0.556680232355908
295,0.5567150161744756
296,0.556680232355908
297,0.5566686377497189
298,0.5566918269620972
299,0.5567266107806649
300,0.5567729892054216
301,0.5568077730239892
302,0.5567961784178
303,0.5567613945992325
304,0.5567613945992325
305,0.5567729892054216
306,0.5567961784178
307,0.5567961784178
308,0.5568309622363676
309,0.5569005298735028
310,0.5568889352673136
311,0.5568889352673136
312,0.5569237190858812
313,0.5569237190858812
314,0.5569932867230164
315,0.5569932867230164
316,0.5570048813292057
317,0.5571208273910977
318,0.557144016603476
319,0.5571672058158544
320,0.5572251788468005
321,0.5571903950282329
322,0.557317935696314
323,0.5573990979396385
324,0.5574222871520169
325,0.5574338817582061
326,0.5574802601829629
327,0.5576773684881793
328,0.5577237469129361
329,0.5578396929748282
330,0.5579324498243418
331,0.5579672336429093
332,0.5583034772223961
333,0.5585933423771262
334,0.5594281540227486
335,0.5607151553097499
336,0.5626050761185897
337,0.5665588368291071
338,0.5693647315268937
339,0.5735619789673844
340,0.5769591985808202
341,0.5813071759017705
342,0.5889712105928322
343,0.6019803587371155
344,0.6147576147576148
345,0.6319987941609563
346,0.6447644555752664
347,0.6525676255405986
348,0.6689044256611825
349,0.6854151448746043
350,0.7082333298549515
351,0.7263325101162939
352,0.7447679339571232
353,0.22987466230709475
354,0.25053625053625056
355,0.28021844238060456
356,0.3075469291685508
357,0.3242083782624323
358,0.35390216471297553
359,0.36523009495982467
360,0.3847322225700604
361,0.4011617795401579
362,0.41026354539868054
363,0.4143564413834684
364,0.4188899324034459
365,0.42508145210847914
366,0.42951059167275385
367,0.4327802706181085
368,0.4338121905689473
369,0.4349368673692998
370,0.4360499495634631
371,0.43709346412049116
372,0.4375804375804376
373,0.4379746541908704
374,0.43846162765081687
375,0.43860076292508726
376,0.4391341148097905
377,0.4395747098449801
378,0.43988776421208853
379,0.44018922397300775
380,0.44037473767203494
381,0.44044430530917017
382,0.44062981900819737
383,0.4407341704639002
384,0.44087330573817063
385,0.4410008464062518
386,0.44117476549908985
387,0.44141825222906306
388,0.44146463065381986
389,0.44170811738379306
390,0.4418588472642527
391,0.44195160411376627
392,0.44209073938803667
393,0.44218349623755027
394,0.4422878476932531
395,0.4423342261180099
396,0.4423574153303883
397,0.4423458207241991
398,0.4423690099365775
399,0.4424037937551451
400,0.4424501721799019
401,0.4425197398170371
402,0.4425197398170371
403,0.4425197398170371
404,0.4425429290294155
405,0.44253133442322634
406,0.44253133442322634
407,0.4425081452108479
408,0.4424965506046587
409,0.4424849559984695
410,0.4424849559984695
411,0.4424849559984695
412,0.4424849559984695
413,0.4425081452108479
414,0.4425081452108479
415,0.44253133442322634
416,0.44253133442322634
417,0.4425197398170371
418,0.44253133442322634
419,0.4425429290294155
420,0.44257771284798314
421,0.4426124966665507
422,0.4426009020603615
423,0.4425661182417939
424,0.4425545236356047
425,0.4425429290294155
426,0.4425429290294155
427,0.4425429290294155
428,0.44253133442322634
429,0.44253133442322634
430,0.4425197398170371
431,0.4424965506046587
432,0.4424849559984695
433,0.4424617667860911
434,0.4424617667860911
435,0.4424501721799019
436,0.4424501721799019
437,0.4424501721799019
438,0.4424385775737127
439,0.4424385775737127
440,0.4424385775737127
441,0.4424501721799019
442,0.4424501721799019
443,0.4424385775737127
444,0.4424385775737127
445,0.4424501721799019
446,0.4424501721799019
447,0.4424501721799019
448,0.4424501721799019
449,0.44247336139228033
450,0.44247336139228033
451,0.4424849559984695
452,0.44247336139228033
453,0.4424965506046587
454,0.4425081452108479
455,0.4425197398170371
456,0.4425429290294155
457,0.4425545236356047
458,0.4426009020603615
459,0.4425893074541723
460,0.4425893074541723
461,0.4426009020603615
462,0.44257771284798314
463,0.4426124966665507
464,0.4426009020603615
465,0.4425893074541723
466,0.4426124966665507
467,0.4426124966665507
468,0.44262409127273994
469,0.44262409127273994
470,0.4426124966665507
471,0.4426009020603615
472,0.4425661182417939
473,0.4425661182417939
474,0.4425429290294155
475,0.4425429290294155
476,0.4425197398170371
477,0.4424965506046587
478,0.4424965506046587
479,0.4424965506046587
480,0.4424965506046587
481,0.4424849559984695
482,0.4424965506046587
483,0.4425081452108479
484,0.4425197398170371
485,0.4425197398170371
486,0.4425197398170371
487,0.4425081452108479
488,0.44253133442322634
489,0.44253133442322634
490,0.4425081452108479
491,0.4424965506046587
492,0.4424965506046587
493,0.4424965506046587
494,0.4424849559984695
495,0.4424849559984695
496,0.4424849559984695
497,0.4424965506046587
498,0.4424849559984695
499,0.4424849559984695
500,0.4424501721799019
501,0.4424617667860911
502,0.44247336139228033
503,0.4424617667860911
504,0.44247336139228033
505,0.44247336139228033
506,0.4424617667860911
507,0.4424617667860911
508,0.4424617667860911
509,0.4424617667860911
510,0.4424617667860911
511,0.4424153883613343
512,0.4424037937551451
513,0.44242698296752353
514,0.4424617667860911
515,0.4424965506046587
516,0.4424965506046587
517,0.44247336139228033
518,0.4424617667860911
519,0.4424617667860911
520,0.4424617667860911
521,0.4424153883613343
522,0.4423690099365775
523,0.4423921991489559
524,0.44238060454276673
525,0.4423690099365775
526,0.4423690099365775
527,0.4423574153303883
528,0.4423342261180099
529,0.4423342261180099
530,0.4423226315118207
531,0.4422994422994423
532,0.4422646584808747
533,0.4422878476932531
534,0.4422994422994423
535,0.4423226315118207
536,0.4423226315118207
537,0.4423342261180099
538,0.4423342261180099
539,0.4423226315118207
540,0.4423226315118207
541,0.4422994422994423
542,0.4422878476932531
543,0.4422530638746855
544,0.4422298746623071
545,0.4421719016313611
546,0.44218349623755027
547,0.4421950908437395
548,0.4422182800561179
549,0.4421950908437395
550,0.4421603070251719
551,0.44213711781279347
552,0.4421255232066043
553,0.44213711781279347
554,0.4421255232066043
555,0.4421139286004151
556,0.4421023339942259
557,0.4421023339942259
558,0.44209073938803667
559,0.4420675501756583
560,0.4420675501756583
561,0.4420791447818475
562,0.4420791447818475
563,0.44209073938803667
564,0.4421023339942259
565,0.44213711781279347
566,0.4421255232066043
567,0.4421255232066043
568,0.4421255232066043
569,0.4421139286004151
570,0.4420791447818475
571,0.4421023339942259
572,0.44213711781279347
573,0.4421487124189827
574,0.4421487124189827
575,0.4421487124189827
576,0.4421487124189827
577,0.4421487124189827
578,0.4421487124189827
579,0.4421603070251719
580,0.4421487124189827
581,0.4421487124189827
582,0.44213711781279347
583,0.4421139286004151
584,0.44209073938803667
585,0.44209073938803667
586,0.4421139286004151
587,0.4421255232066043
588,0.4421139286004151
589,0.4421023339942259
590,0.4420791447818475
591,0.4420791447818475
592,0.4420675501756583
593,0.4420675501756583
594,0.4420675501756583
595,0.4420211717509015
596,0.4420211717509015
597,0.4420211717509015
598,0.44203276635709066
599,0.4420211717509015
600,0.4420211717509015
601,0.4420095771447123
602,0.4420095771447123
603,0.44198638793233386
604,0.4419631987199555
605,0.4419631987199555
606,0.4419284149013879
607,0.4419284149013879
608,0.4419052256890095
609,0.4419052256890095
610,0.4419052256890095
611,0.4419052256890095
612,0.4419168202951987
613,0.4419168202951987
614,0.4419052256890095
615,0.4419052256890095
616,0.44189363108282026
617,0.44189363108282026
618,0.44188203647663105
619,0.44188203647663105
620,0.44184725265806346
621,0.44184725265806346
622,0.44184725265806346
623,0.44183565805187425
624,0.44183565805187425
625,0.4418124688394959
626,0.44180087423330666
627,0.44180087423330666
628,0.44180087423330666
629,0.4418124688394959
630,0.4418240634456851
631,0.44178927962711745
632,0.44178927962711745
633,0.4417776850209283
634,0.4417776850209283
635,0.4417776850209283
636,0.4417776850209283
637,0.4417660904147391
638,0.4417660904147391
639,0.44175449580854986
640,0.44174290120236065
641,0.44174290120236065
642,0.44174290120236065
643,0.4417197119899823
644,0.4417197119899823
645,0.4417197119899823
646,0.44170811738379306
647,0.44169652277760385
648,0.44168492817141464
649,0.44166173895903627
650,0.44163854974665784
651,0.44163854974665784
652,0.44163854974665784
653,0.44161536053427947
654,0.44161536053427947
655,0.44160376592809025
656,0.44160376592809025
657,0.44156898210952267
658,0.44155738750333345
659,0.44155738750333345
660,0.441534198290955
661,0.441534198290955
662,0.44152260368476587
663,0.44152260368476587
664,0.44151100907857666
665,0.44151100907857666
666,0.44149941447238744
667,0.44149941447238744
668,0.44149941447238744
669,0.44149941447238744
670,0.44151100907857666
671,0.44151100907857666
672,0.44151100907857666
673,0.44151100907857666
674,0.44152260368476587
675,0.44152260368476587
676,0.44152260368476587
677,0.44148781986619823
678,0.44148781986619823
679,0.44144144144144143
680,0.44144144144144143
681,0.44144144144144143
682,0.44144144144144143
683,0.4413834684104954
684,0.44136027919811704
685,0.44134868459192783
686,0.44132549537954946
687,0.44130230616717103
688,0.4412791169547926
689,0.44122114392384665
690,0.44116317089290064
691,0.4411051978619546
692,0.4410936032557654
693,0.44102403561863024
694,0.441012441012441
695,0.4409660625876842
696,0.440954467981495
697,0.4408617111319814
698,0.4408269273134138
699,0.4405950351896298
700,0.4403631430658458
701,0.4400268994863589
702,0.43971384511925055
703,0.43878627662411446
704,0.4328730274676221
