Fractional Basecounts,1500_2
1,0.7641298119497838
2,0.7722039902068032
3,0.773089545241444
4,0.7736104599677033
5,0.7739751002760848
6,0.7741313746939626
7,0.7745481064749701
8,0.7746001979475959
9,0.7749648382559775
10,0.7749648382559775
11,0.7749648382559775
12,0.7750690212012293
13,0.7752252956191071
14,0.7752773870917331
15,0.7752773870917331
16,0.7752773870917331
17,0.7754857529822368
18,0.7755378444548627
19,0.7756420274001146
20,0.7758503932906183
21,0.7759545762358702
22,0.7759545762358702
23,0.7759545762358702
24,0.7759545762358702
25,0.7759545762358702
26,0.7759545762358702
27,0.7760587591811221
28,0.7760587591811221
29,0.7762150335989998
30,0.7762671250716258
31,0.7763713080168776
32,0.7763713080168776
33,0.7763713080168776
34,0.7763713080168776
35,0.7763713080168776
36,0.7764754909621295
37,0.7765796739073814
38,0.7766838568526332
39,0.7766838568526332
40,0.776892222743137
41,0.776892222743137
42,0.776892222743137
43,0.776892222743137
44,0.7769443142157629
45,0.7769443142157629
46,0.7769443142157629
47,0.7769443142157629
48,0.7769443142157629
49,0.7770484971610148
50,0.7770484971610148
51,0.7771005886336406
52,0.7771005886336406
53,0.7771526801062666
54,0.7771526801062666
55,0.7772568630515184
56,0.7773089545241444
57,0.7773610459967704
58,0.7773610459967704
59,0.7773610459967704
60,0.7774131374693962
61,0.7775173204146482
62,0.7775173204146482
63,0.7776215033599
64,0.777673594832526
65,0.7777777777777778
66,0.7778298692504038
67,0.7778819607230296
68,0.7779340521956556
69,0.7779340521956556
70,0.7780382351409074
71,0.7780903266135334
72,0.7780903266135334
73,0.7780903266135334
74,0.7781424180861592
75,0.7781424180861592
76,0.7781424180861592
77,0.7781945095587852
78,0.778350783976663
79,0.778350783976663
80,0.778350783976663
81,0.778402875449289
82,0.778402875449289
83,0.7784549669219148
84,0.7784549669219148
85,0.7784549669219148
86,0.778402875449289
87,0.7784549669219148
88,0.7784549669219148
89,0.7785591498671668
90,0.7787154242850446
91,0.7787154242850446
92,0.7787154242850446
93,0.7788196072302964
94,0.7788196072302964
95,0.7789237901755482
96,0.7789237901755482
97,0.7789237901755482
98,0.7790279731208001
