Base index,1500_2#TOP,1500_2#BOT
702,0.0,0.0002891635943034772
703,0.0,0.0001445817971517386
704,0.0,7.22908985758693e-05
705,0.0,7.22908985758693e-05
706,0.0,0.0
707,0.0,0.0003614544928793465
708,0.0,0.00021687269572760788
709,0.00027616680475006904,0.0
710,0.0,0.0002891635943034772
711,0.00027616680475006904,0.0002891635943034772
712,0.00027616680475006904,0.0001445817971517386
713,0.0,0.0
714,0.00027616680475006904,0.0001445817971517386
715,0.0,0.00021687269572760788
716,0.00027616680475006904,0.0
717,0.0005523336095001381,7.22908985758693e-05
718,0.0,0.0002891635943034772
719,0.0,0.0
720,0.0,7.22908985758693e-05
721,0.0011046672190002762,0.00021687269572760788
722,0.00027616680475006904,7.22908985758693e-05
723,0.00027616680475006904,0.0
724,0.0,0.0001445817971517386
725,0.0011046672190002762,0.0003614544928793465
726,0.0005523336095001381,7.22908985758693e-05
727,0.0011046672190002762,0.0
728,0.0,0.0002891635943034772
729,0.0005523336095001381,0.0005783271886069544
730,0.0016570008285004142,0.00021687269572760788
731,0.0011046672190002762,0.00021687269572760788
732,0.004694835680751174,0.0001445817971517386
733,0.009389671361502348,0.0005783271886069544
734,0.010770505385252692,0.0001445817971517386
735,0.020988677161005248,0.0002891635943034772
736,0.01436067384700359,0.00043374539145521576
737,0.024302678818006077,0.0001445817971517386
738,0.015465341066003866,0.0001445817971517386
739,0.01739850869925435,0.00043374539145521576
740,0.030102181717757526,0.0
741,0.03949185307925987,0.00043374539145521576
742,0.04059652029826015,0.0002891635943034772
743,0.05247169290251312,0.0002891635943034772
744,0.045567522783761395,7.22908985758693e-05
745,0.02016017674675504,0.0003614544928793465
746,0.029549848108257386,7.22908985758693e-05
747,0.02595967964650649,0.0008674907829104315
748,0.03949185307925987,0.0003614544928793465
749,0.03175918254625794,0.0036868358273693344
750,0.02899751449875725,0.9848912021976434
751,0.03949185307925987,0.00021687269572760788
752,0.030930682132007732,0.0002891635943034772
753,0.051090858878762774,0.0002891635943034772
754,0.04170118751726042,0.0001445817971517386
755,0.033140016570008285,7.22908985758693e-05
756,0.051090858878762774,0.0
757,0.03175918254625794,0.0001445817971517386
758,0.05550952775476388,0.0
759,0.041977354322010496,0.0
760,0.0231980115990058,0.0
761,0.011046672190002762,0.0
762,0.010770505385252692,0.0
763,0.015189174261253798,0.0
764,0.0115990057995029,0.0
765,0.00856117094725214,0.0
766,0.0030378348522507597,0.0
767,0.00579950289975145,0.0
768,0.004418668876001105,0.0
769,0.00579950289975145,0.0
770,0.0008285004142502071,0.0
771,0.0011046672190002762,0.0
772,0.0016570008285004142,0.0
773,0.0011046672190002762,0.0
774,0.0011046672190002762,0.0
775,0.0011046672190002762,0.0
776,0.00027616680475006904,0.0
777,0.0005523336095001381,7.22908985758693e-05
778,0.0005523336095001381,0.0
779,0.00027616680475006904,0.0
780,0.0005523336095001381,0.0
781,0.00027616680475006904,7.22908985758693e-05
782,0.0,0.0
783,0.00027616680475006904,7.22908985758693e-05
784,0.0005523336095001381,0.0
785,0.00027616680475006904,7.22908985758693e-05
786,0.00027616680475006904,0.0
787,0.00027616680475006904,0.0
788,0.0,0.0
789,0.0008285004142502071,0.0
790,0.0,0.0
791,0.00027616680475006904,0.0
792,0.0,0.0
793,0.0,0.0
794,0.0,0.0
795,0.0,0.0
796,0.0,7.22908985758693e-05
797,0.00027616680475006904,0.0
798,0.0,0.0
799,0.0,0.0
800,0.0,0.0
801,0.00027616680475006904,0.0
