Base index shifted,1500_2#TOP,1500_2#BOT
-750.0,14669,0
-749.0,155,0
-748.0,17,0
-747.0,10,0
-746.0,7,0
-745.0,3,0
-744.0,8,0
-743.0,1,0
-742.0,7,0
-741.0,0,0
-740.0,0,0
-739.0,2,0
-738.0,3,0
-737.0,1,0
-736.0,0,0
-735.0,0,0
-734.0,4,0
-733.0,1,0
-732.0,2,0
-731.0,4,0
-730.0,2,0
-729.0,0,0
-728.0,0,0
-727.0,0,0
-726.0,0,0
-725.0,0,0
-724.0,2,0
-723.0,0,0
-722.0,3,0
-721.0,1,0
-720.0,2,0
-719.0,0,0
-718.0,0,0
-717.0,0,0
-716.0,0,0
-715.0,2,0
-714.0,2,0
-713.0,2,0
-712.0,0,0
-711.0,4,0
-710.0,0,0
-709.0,0,0
-708.0,0,0
-707.0,1,0
-706.0,0,0
-705.0,0,0
-704.0,0,0
-703.0,0,0
-702.0,2,0
-701.0,0,0
-700.0,1,0
-699.0,0,0
-698.0,1,0
-697.0,0,0
-696.0,2,0
-695.0,1,0
-694.0,1,0
-693.0,0,0
-692.0,0,0
-691.0,1,0
-690.0,2,0
-689.0,0,0
-688.0,2,0
-687.0,1,0
-686.0,2,0
-685.0,1,0
-684.0,1,0
-683.0,1,0
-682.0,0,0
-681.0,2,0
-680.0,1,0
-679.0,0,0
-678.0,0,0
-677.0,1,0
-676.0,0,0
-675.0,0,0
-674.0,1,0
-673.0,3,0
-672.0,0,0
-671.0,0,0
-670.0,1,0
-669.0,0,0
-668.0,1,0
-667.0,0,0
-666.0,0,0
-665.0,0,1
-664.0,1,0
-663.0,0,0
-662.0,2,0
-661.0,3,0
-660.0,0,0
-659.0,0,0
-658.0,2,0
-657.0,0,0
-656.0,2,0
-655.0,0,0
-654.0,0,0
-653.0,2,0
-652.0,1,0
-651.0,0,0
-650.0,0,0
-649.0,3,0
-648.0,0,0
-647.0,0,0
-646.0,1,0
-645.0,1,0
-644.0,1,0
-643.0,0,0
-642.0,0,0
-641.0,0,0
-640.0,0,0
-639.0,0,0
-638.0,0,0
-637.0,3,0
-636.0,1,0
-635.0,1,0
-634.0,1,0
-633.0,0,0
-632.0,1,0
-631.0,1,0
-630.0,3,0
-629.0,2,0
-628.0,1,0
-627.0,0,1
-626.0,1,0
-625.0,1,1
-624.0,0,0
-623.0,0,0
-622.0,0,0
-621.0,1,0
-620.0,0,0
-619.0,0,0
-618.0,5,1
-617.0,1,0
-616.0,3,0
-615.0,3,0
-614.0,0,0
-613.0,2,0
-612.0,1,0
-611.0,0,0
-610.0,0,1
-609.0,1,1
-608.0,0,1
-607.0,0,0
-606.0,1,1
-605.0,0,0
-604.0,3,1
-603.0,0,0
-602.0,1,1
-601.0,3,2
-600.0,0,0
-599.0,0,0
-598.0,2,0
-597.0,0,0
-596.0,0,0
-595.0,0,0
-594.0,0,1
-593.0,1,0
-592.0,0,0
-591.0,1,0
-590.0,1,1
-589.0,0,1
-588.0,0,0
-587.0,0,0
-586.0,0,1
-585.0,2,0
-584.0,0,1
-583.0,0,1
-582.0,1,1
-581.0,0,0
-580.0,0,2
-579.0,0,1
-578.0,0,2
-577.0,1,0
-576.0,0,0
-575.0,1,2
-574.0,0,1
-573.0,2,0
-572.0,0,2
-571.0,2,1
-570.0,0,0
-569.0,1,0
-568.0,0,0
-567.0,1,1
-566.0,0,1
-565.0,1,2
-564.0,1,0
-563.0,0,3
-562.0,1,0
-561.0,1,0
-560.0,0,1
-559.0,4,0
-558.0,0,0
-557.0,0,0
-556.0,1,0
-555.0,1,0
-554.0,0,1
-553.0,1,0
-552.0,0,4
-551.0,0,1
-550.0,2,1
-549.0,2,0
-548.0,0,2
-547.0,0,0
-546.0,0,1
-545.0,3,0
-544.0,1,0
-543.0,3,1
-542.0,3,0
-541.0,0,1
-540.0,0,2
-539.0,0,2
-538.0,0,0
-537.0,2,1
-536.0,0,0
-535.0,2,0
-534.0,0,0
-533.0,0,0
-532.0,0,0
-531.0,0,0
-530.0,1,0
-529.0,1,2
-528.0,0,0
-527.0,1,0
-526.0,0,1
-525.0,1,1
-524.0,1,2
-523.0,0,0
-522.0,0,4
-521.0,2,0
-520.0,0,0
-519.0,1,1
-518.0,0,2
-517.0,0,1
-516.0,0,1
-515.0,0,0
-514.0,0,0
-513.0,0,0
-512.0,0,3
-511.0,1,2
-510.0,1,1
-509.0,0,3
-508.0,0,1
-507.0,1,0
-506.0,0,3
-505.0,1,4
-504.0,1,2
-503.0,1,1
-502.0,2,0
-501.0,1,2
-500.0,1,0
-499.0,0,0
-498.0,0,0
-497.0,1,1
-496.0,0,3
-495.0,2,2
-494.0,1,1
-493.0,0,3
-492.0,1,5
-491.0,1,1
-490.0,0,1
-489.0,1,1
-488.0,4,5
-487.0,3,0
-486.0,1,2
-485.0,0,1
-484.0,4,4
-483.0,1,1
-482.0,1,0
-481.0,0,2
-480.0,0,2
-479.0,1,7
-478.0,1,3
-477.0,0,0
-476.0,0,3
-475.0,0,2
-474.0,0,3
-473.0,2,2
-472.0,0,2
-471.0,0,2
-470.0,2,5
-469.0,1,3
-468.0,1,7
-467.0,0,5
-466.0,1,8
-465.0,0,2
-464.0,1,2
-463.0,2,6
-462.0,2,10
-461.0,1,5
-460.0,2,4
-459.0,0,0
-458.0,2,5
-457.0,1,10
-456.0,0,7
-455.0,0,8
-454.0,3,2
-453.0,0,6
-452.0,2,3
-451.0,2,9
-450.0,0,6
-449.0,0,8
-448.0,1,11
-447.0,2,13
-446.0,0,9
-445.0,0,4
-444.0,0,7
-443.0,0,5
-442.0,0,6
-441.0,1,4
-440.0,1,8
-439.0,2,6
-438.0,0,3
-437.0,1,5
-436.0,2,3
-435.0,0,3
-434.0,1,3
-433.0,1,3
-432.0,2,9
-431.0,2,3
-430.0,0,9
-429.0,1,4
-428.0,1,3
-427.0,1,2
-426.0,3,4
-425.0,2,2
-424.0,2,12
-423.0,0,10
-422.0,2,10
-421.0,4,8
-420.0,3,11
-419.0,0,3
-418.0,2,5
-417.0,2,9
-416.0,1,5
-415.0,1,9
-414.0,0,6
-413.0,2,11
-412.0,0,8
-411.0,1,5
-410.0,1,13
-409.0,3,8
-408.0,1,8
-407.0,1,7
-406.0,2,11
-405.0,5,7
-404.0,0,5
-403.0,5,4
-402.0,1,3
-401.0,2,11
-400.0,1,8
-399.0,0,2
-398.0,0,4
-397.0,1,10
-396.0,3,8
-395.0,4,7
-394.0,2,7
-393.0,0,3
-392.0,4,9
-391.0,0,4
-390.0,1,14
-389.0,1,13
-388.0,2,9
-387.0,0,5
-386.0,3,12
-385.0,3,12
-384.0,1,4
-383.0,2,11
-382.0,0,5
-381.0,2,9
-380.0,6,9
-379.0,2,5
-378.0,0,6
-377.0,0,5
-376.0,3,9
-375.0,1,13
-374.0,1,9
-373.0,0,5
-372.0,4,3
-371.0,2,7
-370.0,2,2
-369.0,1,11
-368.0,2,12
-367.0,1,6
-366.0,1,7
-365.0,0,12
-364.0,2,8
-363.0,1,8
-362.0,0,8
-361.0,0,6
-360.0,0,6
-359.0,0,11
-358.0,1,7
-357.0,0,1
-356.0,1,4
-355.0,1,4
-354.0,1,5
-353.0,0,8
-352.0,1,5
-351.0,0,10
-350.0,6,8
-349.0,4,7
-348.0,1,3
-347.0,1,7
-346.0,1,5
-345.0,5,11
-344.0,3,7
-343.0,2,6
-342.0,2,9
-341.0,3,9
-340.0,0,8
-339.0,0,4
-338.0,3,7
-337.0,0,2
-336.0,3,4
-335.0,1,15
-334.0,3,5
-333.0,4,8
-332.0,2,5
-331.0,3,4
-330.0,3,1
-329.0,2,7
-328.0,1,4
-327.0,3,6
-326.0,0,8
-325.0,3,5
-324.0,2,3
-323.0,2,5
-322.0,0,5
-321.0,1,3
-320.0,1,4
-319.0,2,1
-318.0,1,4
-317.0,2,5
-316.0,4,4
-315.0,4,2
-314.0,3,2
-313.0,0,3
-312.0,0,9
-311.0,5,9
-310.0,3,5
-309.0,1,4
-308.0,1,2
-307.0,0,4
-306.0,2,2
-305.0,2,7
-304.0,0,7
-303.0,2,5
-302.0,1,5
-301.0,3,2
-300.0,0,2
-299.0,0,8
-298.0,1,4
-297.0,2,1
-296.0,2,2
-295.0,3,4
-294.0,3,5
-293.0,1,5
-292.0,0,3
-291.0,1,3
-290.0,3,3
-289.0,3,4
-288.0,2,3
-287.0,9,4
-286.0,3,2
-285.0,1,3
-284.0,4,1
-283.0,0,2
-282.0,3,3
-281.0,0,1
-280.0,1,2
-279.0,2,3
-278.0,0,2
-277.0,0,4
-276.0,2,4
-275.0,1,4
-274.0,2,1
-273.0,0,1
-272.0,0,5
-271.0,0,4
-270.0,1,5
-269.0,2,0
-268.0,2,2
-267.0,2,7
-266.0,3,1
-265.0,3,2
-264.0,2,0
-263.0,4,2
-262.0,1,4
-261.0,2,1
-260.0,0,4
-259.0,1,2
-258.0,2,1
-257.0,0,4
-256.0,2,1
-255.0,2,3
-254.0,1,3
-253.0,0,2
-252.0,1,7
-251.0,1,3
-250.0,1,7
-249.0,3,1
-248.0,0,1
-247.0,0,3
-246.0,1,2
-245.0,1,1
-244.0,4,3
-243.0,0,2
-242.0,1,1
-241.0,1,1
-240.0,3,5
-239.0,0,4
-238.0,1,2
-237.0,1,3
-236.0,0,0
-235.0,1,3
-234.0,0,1
-233.0,1,2
-232.0,1,1
-231.0,0,1
-230.0,1,0
-229.0,0,2
-228.0,0,1
-227.0,0,1
-226.0,0,2
-225.0,0,3
-224.0,0,2
-223.0,1,0
-222.0,1,0
-221.0,0,0
-220.0,1,2
-219.0,2,0
-218.0,2,2
-217.0,2,3
-216.0,0,0
-215.0,0,1
-214.0,0,2
-213.0,0,3
-212.0,0,2
-211.0,1,0
-210.0,3,2
-209.0,0,1
-208.0,1,1
-207.0,0,0
-206.0,2,1
-205.0,1,0
-204.0,0,0
-203.0,1,3
-202.0,2,1
-201.0,0,4
-200.0,1,3
-199.0,0,3
-198.0,0,0
-197.0,0,2
-196.0,0,1
-195.0,0,1
-194.0,1,7
