Base index shifted,400_1#TOP,400_1#BOT
-49.0,0.0002183459084402824,0
-48.0,0.0002183459084402824,0.0001283532280836863
-47.0,0.0002426065649336471,0.00010696102340307191
-46.0,7.278196948009412e-05,2.1392204680614384e-05
-45.0,0.0002911278779203765,4.278440936122877e-05
-44.0,0.0002426065649336471,4.278440936122877e-05
-43.0,0.00036390984740047064,4.278440936122877e-05
-42.0,0.00036390984740047064,2.1392204680614384e-05
-41.0,0.00019408525194691768,8.556881872245754e-05
-40.0,0.0004609524733739295,8.556881872245754e-05
-39.0,0.0004852131298672942,0.00010696102340307191
-38.0,0.00016982459545355298,0.00017113763744491507
-37.0,0.0002911278779203765,0.0002994908655286014
-36.0,0.0004609524733739295,8.556881872245754e-05
-35.0,0.00019408525194691768,0.0001497454327643007
-34.0,0.0009946869162279532,0.0001283532280836863
-33.0,0.0004124311603872001,4.278440936122877e-05
-32.0,0.0004609524733739295,0.00010696102340307191
-31.0,0.0006307770688274825,8.556881872245754e-05
-30.0,0.0008248623207744002,0.00017113763744491507
-29.0,0.0006307770688274825,0.00023531425148675823
-28.0,0.0004366918168805648,0.0001497454327643007
-27.0,0.0002911278779203765,6.417661404184315e-05
-26.0,0.0013100754506416943,4.278440936122877e-05
-25.0,0.0006065164123341178,4.278440936122877e-05
-24.0,0.000509473786360659,8.556881872245754e-05
-23.0,0.0002911278779203765,4.278440936122877e-05
-22.0,0.00016982459545355298,0.00019252984212552945
-21.0,0.0014071180766151532,0.000278098660847987
-20.0,0.0016497246415488004,0.0001497454327643007
-19.0,0.0028870181227104007,0.00019252984212552945
-18.0,0.0041243116038720004,4.278440936122877e-05
-17.0,0.00504621655061986,0.00010696102340307191
-16.0,0.010601906887600378,4.278440936122877e-05
-15.0,0.005798296901914165,0.00023531425148675823
-14.0,0.012009024964215532,0.0004064518889316733
-13.0,0.007181154322035955,0.0001283532280836863
-12.0,0.01096581673500085,0.000278098660847987
-11.0,0.016764113636915014,0.00034227527488983015
-10.0,0.026856546738154734,0.00034227527488983015
-9.0,0.025886120478420146,0.0002567064561673726
-8.0,0.04425143744389723,0.0004064518889316733
-7.0,0.03428030762512434,0.00021392204680614383
-6.0,0.017637497270676143,0.0001283532280836863
-5.0,0.040199907809505324,0.00032088307020921577
-4.0,0.037943666755622406,0.00032088307020921577
-3.0,0.0516994589873602,0.0009626492106276473
-2.0,0.041073291443266456,0.00019252984212552945
-1.0,0.05026808025425168,0.00434261755016472
0.0,0.07763410077876708,0.9826295297993412
1.0,0.04864261626919624,0.0003636674795704445
2.0,0.07501394987748368,0.00034227527488983015
3.0,0.06154928552366627,0.0001497454327643007
4.0,0.03578446832771295,0.0003850596842510589
5.0,0.058080011645115115,0.0002567064561673726
6.0,0.024187874523884618,0.0003636674795704445
7.0,0.050025473689318034,0.0003850596842510589
8.0,0.03791940609912904,0.00021392204680614383
9.0,0.016278900507047722,0.00019252984212552945
10.0,0.005701254275940707,0.0001283532280836863
11.0,0.00715689366554259,6.417661404184315e-05
12.0,0.008612533055144473,0.00017113763744491507
13.0,0.006307770688274825,0.0001497454327643007
14.0,0.004876391955166307,6.417661404184315e-05
15.0,0.0015041607025886121,4.278440936122877e-05
16.0,0.002183459084402824,2.1392204680614384e-05
17.0,0.0026201509012833885,8.556881872245754e-05
18.0,0.002086416458429365,4.278440936122877e-05
19.0,0.0007278196948009413,0.0
20.0,0.0006550377253208471,8.556881872245754e-05
21.0,0.0014071180766151532,8.556881872245754e-05
22.0,0.0004852131298672942,0.0
23.0,0.0008006016642810354,8.556881872245754e-05
24.0,0.0008733836337611296,2.1392204680614384e-05
25.0,0.0006550377253208471,0.0
26.0,0.0004124311603872001,0.00010696102340307191
27.0,0.0002668672214270118,0.0
28.0,0.0004124311603872001,0.00019252984212552945
29.0,0.000582255755840753,2.1392204680614384e-05
30.0,0.0004124311603872001,6.417661404184315e-05
31.0,0.00016982459545355298,4.278440936122877e-05
32.0,0.0004124311603872001,2.1392204680614384e-05
33.0,0.0005337344428540236,6.417661404184315e-05
34.0,0.0004609524733739295,0.0
35.0,0.00036390984740047064,6.417661404184315e-05
36.0,0.0009461656032412237,4.278440936122877e-05
37.0,0.0004124311603872001,6.417661404184315e-05
38.0,0.000582255755840753,2.1392204680614384e-05
39.0,0.0002426065649336471,2.1392204680614384e-05
40.0,0.00012130328246682355,2.1392204680614384e-05
41.0,0.0002183459084402824,0.00017113763744491507
42.0,0.00014556393896018825,0.0
43.0,0.00012130328246682355,4.278440936122877e-05
44.0,0.0002668672214270118,6.417661404184315e-05
45.0,0.00012130328246682355,2.1392204680614384e-05
46.0,0.00012130328246682355,2.1392204680614384e-05
47.0,0.00012130328246682355,2.1392204680614384e-05
48.0,0.00014556393896018825,2.1392204680614384e-05
49.0,7.278196948009412e-05,4.278440936122877e-05
50.0,0.00019408525194691768,2.1392204680614384e-05
51.0,0,2.1392204680614384e-05
