Base index,AT_3#TOP,AT_3#BOT
304,3.746487667811427e-05,0.0005229191643496671
305,7.492975335622854e-05,0.0001785577634364717
306,0.00017483609116453324,0.00020406601535596764
307,4.995316890415236e-05,0.00012754125959747977
308,0.0001248829222603809,0.00021682014131571564
309,6.244146113019045e-05,0.0003060990230339515
310,0.00017483609116453324,0.0002933448970742035
311,0.0001248829222603809,0.0003316072749534474
312,0.00029971901342491417,0.0003698696528326914
313,0.00029971901342491417,0.00024232839323521158
314,0.00027474242897283796,0.00028059077111445554
315,0.00022478926006868561,0.00024232839323521158
316,0.0003371838901030284,0.00024232839323521158
317,0.00039962535123321886,0.0003698696528326914
318,0.0002123009678426475,0.0004719026605106752
319,0.0005744614423977521,0.00020406601535596764
320,0.000699344364658133,0.0006632145499068948
321,0.0007368092413362473,0.0004336402826314313
322,0.0008616921635966282,0.00044639440859117925
323,0.0010864814236653138,0.0003698696528326914
324,0.0011614111770215424,0.0004974109124301711
325,0.0010490165469871995,0.0008162640614238706
326,0.0014985950671245708,0.0004336402826314313
327,0.0014111770215423042,0.0006887228018263909
328,0.001810802372775523,0.000599443920108155
329,0.00196066187948798,0.0009310511950616024
330,0.0019981267561660944,0.0006249521720276509
331,0.0019231970028098658,0.0004208861566716833
332,0.0027099594130502655,0.0003953779047521873
333,0.0028972837964408365,0.0003953779047521873
334,0.0034093037777083984,0.0003698696528326914
335,0.003783952544489541,0.0007397393056653828
336,0.004433343740243522,0.00031885314899369945
337,0.006319075866375273,0.00031885314899369945
338,0.009303777708398377,0.0003698696528326914
339,0.011401810802372776,0.00038262377879243935
340,0.014736184826724945,0.00026783664515470757
341,0.016122385263815174,0.0003698696528326914
342,0.02085544801748361,0.00044639440859117925
343,0.02655010927255698,0.0004081320307119353
344,0.02548860443334374,0.0003571155268729434
345,0.032644395878863565,0.0003953779047521873
346,0.037602247892600686,0.0003060990230339515
347,0.03917577271308149,0.0007397393056653828
348,0.04538245394942242,0.0005611815422289111
349,0.0440337183890103,0.0007014769277861389
350,0.04600686856072432,0.0010841007065785781
351,0.048741804558226666,0.004578731219549524
352,0.05141429909459881,0.9720302017702727
353,0.05141429909459881,0.00028059077111445554
354,0.04771776459569154,0.00019131188939621968
355,0.061679675304402125,0.00021682014131571564
356,0.049016546987199504,0.00021682014131571564
357,0.04258507649078989,0.0001785577634364717
358,0.04801748360911645,3.8262377879243935e-05
359,0.030746175460505776,0.00019131188939621968
360,0.03645332500780518,7.652475575848787e-05
361,0.026387761473618484,6.377062979873989e-05
362,0.017895722759912584,8.927888171823585e-05
363,0.014473930689978145,8.927888171823585e-05
364,0.011564158601311271,5.101650383899191e-05
365,0.009353730877302529,5.101650383899191e-05
366,0.009066500156103652,0.00010203300767798382
367,0.0037215110833593505,7.652475575848787e-05
368,0.0027099594130502655,7.652475575848787e-05
369,0.0024851701529815797,8.927888171823585e-05
370,0.0025725881985638466,3.8262377879243935e-05
371,0.002385263815173275,2.5508251919495956e-05
372,0.0014486418982204183,7.652475575848787e-05
373,0.0012113643459256947,3.8262377879243935e-05
374,0.0008866687480487043,2.5508251919495956e-05
375,0.0011489228847955041,7.652475575848787e-05
376,0.0011364345925694661,0.0
377,0.0009241336247268186,2.5508251919495956e-05
378,0.0007617858257883234,5.101650383899191e-05
379,0.000986575085857009,0.0
380,0.0003871370590071808,6.377062979873989e-05
381,0.0007492975335622854,2.5508251919495956e-05
382,0.00039962535123321886,2.5508251919495956e-05
383,0.00048704339681548546,5.101650383899191e-05
384,0.00039962535123321886,5.101650383899191e-05
385,0.0002622541367467999,1.2754125959747978e-05
386,0.000424601935685295,2.5508251919495956e-05
387,0.0005120199812675616,2.5508251919495956e-05
388,0.00048704339681548546,1.2754125959747978e-05
389,0.0005744614423977521,2.5508251919495956e-05
390,0.00039962535123321886,0.0
391,0.0005744614423977521,1.2754125959747978e-05
392,0.0004620668123634093,0.0
393,0.0002123009678426475,2.5508251919495956e-05
394,0.0002123009678426475,0.0
395,0.00013737121448641898,0.0
396,0.00014985950671245708,0.0
397,0.00017483609116453324,1.2754125959747978e-05
398,0.00017483609116453324,3.8262377879243935e-05
399,8.741804558226662e-05,1.2754125959747978e-05
400,0.0005744614423977521,1.2754125959747978e-05
401,0.0001248829222603809,2.5508251919495956e-05
402,0.00018732438339057135,1.2754125959747978e-05
403,0.00043709022791133315,2.5508251919495956e-05
