Base index shifted,AT_3#TOP,AT_3#BOT
-50,3.746487667811427e-05,0
-49,7.492975335622854e-05,0.0005229191643496671
-48,0.00017483609116453324,0.0001785577634364717
-47,4.995316890415236e-05,0.00020406601535596764
-46,0.0001248829222603809,0.00012754125959747977
-45,6.244146113019045e-05,0.00021682014131571564
-44,0.00017483609116453324,0.0003060990230339515
-43,0.0001248829222603809,0.0002933448970742035
-42,0.00029971901342491417,0.0003316072749534474
-41,0.00029971901342491417,0.0003698696528326914
-40,0.00027474242897283796,0.00024232839323521158
-39,0.00022478926006868561,0.00028059077111445554
-38,0.0003371838901030284,0.00024232839323521158
-37,0.00039962535123321886,0.00024232839323521158
-36,0.0002123009678426475,0.0003698696528326914
-35,0.0005744614423977521,0.0004719026605106752
-34,0.000699344364658133,0.00020406601535596764
-33,0.0007368092413362473,0.0006632145499068948
-32,0.0008616921635966282,0.0004336402826314313
-31,0.0010864814236653138,0.00044639440859117925
-30,0.0011614111770215424,0.0003698696528326914
-29,0.0010490165469871995,0.0004974109124301711
-28,0.0014985950671245708,0.0008162640614238706
-27,0.0014111770215423042,0.0004336402826314313
-26,0.001810802372775523,0.0006887228018263909
-25,0.00196066187948798,0.000599443920108155
-24,0.0019981267561660944,0.0009310511950616024
-23,0.0019231970028098658,0.0006249521720276509
-22,0.0027099594130502655,0.0004208861566716833
-21,0.0028972837964408365,0.0003953779047521873
-20,0.0034093037777083984,0.0003953779047521873
-19,0.003783952544489541,0.0003698696528326914
-18,0.004433343740243522,0.0007397393056653828
-17,0.006319075866375273,0.00031885314899369945
-16,0.009303777708398377,0.00031885314899369945
-15,0.011401810802372776,0.0003698696528326914
-14,0.014736184826724945,0.00038262377879243935
-13,0.016122385263815174,0.00026783664515470757
-12,0.02085544801748361,0.0003698696528326914
-11,0.02655010927255698,0.00044639440859117925
-10,0.02548860443334374,0.0004081320307119353
-9,0.032644395878863565,0.0003571155268729434
-8,0.037602247892600686,0.0003953779047521873
-7,0.03917577271308149,0.0003060990230339515
-6,0.04538245394942242,0.0007397393056653828
-5,0.0440337183890103,0.0005611815422289111
-4,0.04600686856072432,0.0007014769277861389
-3,0.048741804558226666,0.0010841007065785781
-2,0.05141429909459881,0.004578731219549524
-1,0.05141429909459881,0.9720302017702727
0,0.04771776459569154,0.00028059077111445554
1,0.061679675304402125,0.00019131188939621968
2,0.049016546987199504,0.00021682014131571564
3,0.04258507649078989,0.00021682014131571564
4,0.04801748360911645,0.0001785577634364717
5,0.030746175460505776,3.8262377879243935e-05
6,0.03645332500780518,0.00019131188939621968
7,0.026387761473618484,7.652475575848787e-05
8,0.017895722759912584,6.377062979873989e-05
9,0.014473930689978145,8.927888171823585e-05
10,0.011564158601311271,8.927888171823585e-05
11,0.009353730877302529,5.101650383899191e-05
12,0.009066500156103652,5.101650383899191e-05
13,0.0037215110833593505,0.00010203300767798382
14,0.0027099594130502655,7.652475575848787e-05
15,0.0024851701529815797,7.652475575848787e-05
16,0.0025725881985638466,8.927888171823585e-05
17,0.002385263815173275,3.8262377879243935e-05
18,0.0014486418982204183,2.5508251919495956e-05
19,0.0012113643459256947,7.652475575848787e-05
20,0.0008866687480487043,3.8262377879243935e-05
21,0.0011489228847955041,2.5508251919495956e-05
22,0.0011364345925694661,7.652475575848787e-05
23,0.0009241336247268186,0.0
24,0.0007617858257883234,2.5508251919495956e-05
25,0.000986575085857009,5.101650383899191e-05
26,0.0003871370590071808,0.0
27,0.0007492975335622854,6.377062979873989e-05
28,0.00039962535123321886,2.5508251919495956e-05
29,0.00048704339681548546,2.5508251919495956e-05
30,0.00039962535123321886,5.101650383899191e-05
31,0.0002622541367467999,5.101650383899191e-05
32,0.000424601935685295,1.2754125959747978e-05
33,0.0005120199812675616,2.5508251919495956e-05
34,0.00048704339681548546,2.5508251919495956e-05
35,0.0005744614423977521,1.2754125959747978e-05
36,0.00039962535123321886,2.5508251919495956e-05
37,0.0005744614423977521,0.0
38,0.0004620668123634093,1.2754125959747978e-05
39,0.0002123009678426475,0.0
40,0.0002123009678426475,2.5508251919495956e-05
41,0.00013737121448641898,0.0
42,0.00014985950671245708,0.0
43,0.00017483609116453324,0.0
44,0.00017483609116453324,1.2754125959747978e-05
45,8.741804558226662e-05,3.8262377879243935e-05
46,0.0005744614423977521,1.2754125959747978e-05
47,0.0001248829222603809,1.2754125959747978e-05
48,0.00018732438339057135,2.5508251919495956e-05
49,0.00043709022791133315,1.2754125959747978e-05
50,0,2.5508251919495956e-05
