Base index shifted,ATMi4_3#TOP,ATMi4_3#BOT
-50.0,0,9.943817431511958e-06
-49.0,0,9.943817431511958e-06
-47.0,2.431433573234779e-05,0
-45.0,4.862867146469558e-05,0
-44.0,2.431433573234779e-05,9.943817431511958e-06
-43.0,2.431433573234779e-05,9.943817431511958e-06
-41.0,0.00014588601439408674,0
-39.0,4.862867146469558e-05,9.943817431511958e-06
-38.0,2.431433573234779e-05,9.943817431511958e-06
-37.0,4.862867146469558e-05,0
-36.0,4.862867146469558e-05,9.943817431511958e-06
-35.0,7.294300719704337e-05,9.943817431511958e-06
-34.0,4.862867146469558e-05,1.9887634863023915e-05
-33.0,7.294300719704337e-05,9.943817431511958e-06
-32.0,9.725734292939116e-05,9.943817431511958e-06
-31.0,4.862867146469558e-05,9.943817431511958e-06
-30.0,0.00012157167866173897,0
-29.0,7.294300719704337e-05,9.943817431511958e-06
-28.0,0.00014588601439408674,0
-27.0,7.294300719704337e-05,9.943817431511958e-06
-26.0,0.00024314335732347793,1.9887634863023915e-05
-25.0,0.00019451468585878233,1.9887634863023915e-05
-24.0,0.00012157167866173897,9.943817431511958e-06
-23.0,0.0006564870647733904,1.9887634863023915e-05
-22.0,0.00021882902159113012,9.943817431511958e-06
-21.0,0.00041334370744991244,1.9887634863023915e-05
-20.0,0.0010212021007586073,2.9831452294535873e-05
-19.0,0.0007294300719704337,4.9719087157559784e-05
-18.0,0.001288659793814433,0
-17.0,0.0008753160863645205,9.943817431511958e-06
-16.0,0.0009239447578292162,1.9887634863023915e-05
-15.0,0.0005349153861116514,5.9662904589071745e-05
-14.0,0.0008510017506321727,9.943817431511958e-06
-13.0,0.001288659793814433,3.977526972604783e-05
-12.0,0.0026745769305582573,2.9831452294535873e-05
-11.0,0.00517895351099008,3.977526972604783e-05
-10.0,0.007902159113013032,7.955053945209566e-05
-9.0,0.038173507099786036,3.977526972604783e-05
-8.0,0.03761427737794203,0.00036792124496594245
-7.0,0.03807624975685664,0.00010938199174663153
-6.0,0.046099980548531413,0.0001392134440411674
-5.0,0.049625559229721845,0.00010938199174663153
-4.0,0.04967418790118654,0.00012926962660965544
-3.0,0.0539291966543474,9.943817431511957e-05
-2.0,0.06815308305777086,0.00017898871376721524
-1.0,0.05825714841470531,0.00033808979267140656
0.0,0.11264831744796733,0.9645304032217968
1.0,0.068371912079362,0.018217073534529907
2.0,0.04933378720093367,0.0008153930293839805
3.0,0.06187998443882513,0.0017003927807885447
4.0,0.03669033262011282,0.0007358424899318849
5.0,0.04169908578097646,0.0005568537761646696
6.0,0.04529760746936394,0.0002585392532193109
7.0,0.020861700058354405,0.0011137075523293392
8.0,0.03219218050962848,0.0004375279669865261
9.0,0.02171270180898658,0.0004872470541440859
10.0,0.009993191985994942,0.00038780887982896637
11.0,0.004911495817934254,0.0002983145229453587
12.0,0.00374440770278156,0.00022870780092477502
13.0,0.003647150359852169,0.0002088201660617511
14.0,0.00187220385139078,0.00022870780092477502
15.0,0.0022855475588406927,0.000467359419281062
16.0,0.00187220385139078,0.000686123402774325
17.0,0.0014345458082085198,0.00021876398349326306
18.0,0.0008266874148998249,0.0003778650623974544
19.0,0.0024071192375024314,0.0002585392532193109
20.0,0.001167088115152694,0.0003281459752398946
21.0,0.0013372884652791287,0.00026848307065082284
22.0,0.0006808014005057381,0.0001889325311987272
23.0,0.0007537444077027816,0.000467359419281062
24.0,0.0006321727290410426,0.00015910107890419132
25.0,0.0006078583933086948,5.9662904589071745e-05
26.0,0.00048628671464695587,0.000706011037637349
27.0,0.0006564870647733904,0.00011932580917814349
28.0,0.00021882902159113012,8.949435688360762e-05
29.0,0.0005349153861116514,6.96067220205837e-05
30.0,0.00012157167866173897,0.0002088201660617511
31.0,0.0002674576930558257,0.00011932580917814349
32.0,0.00019451468585878233,0.0001392134440411674
33.0,0.00024314335732347793,0.00011932580917814349
34.0,0.00034040070025286907,0.00014915726147267936
35.0,0.00019451468585878233,0.0001392134440411674
36.0,0.0002674576930558257,9.943817431511957e-05
37.0,0.0005106010503793037,0.00012926962660965544
38.0,0.0002917720287881735,9.943817431511957e-05
39.0,0.00014588601439408674,8.949435688360762e-05
40.0,0.00012157167866173897,0.0001889325311987272
41.0,9.725734292939116e-05,4.9719087157559784e-05
42.0,9.725734292939116e-05,0.0004872470541440859
43.0,0.00012157167866173897,0.0005170785064386218
44.0,2.431433573234779e-05,9.943817431511957e-05
45.0,9.725734292939116e-05,9.943817431511957e-05
46.0,4.862867146469558e-05,0.00010938199174663153
47.0,2.431433573234779e-05,1.9887634863023915e-05
48.0,0,0.0001392134440411674
49.0,7.294300719704337e-05,0.0001392134440411674
50.0,4.862867146469558e-05,5.9662904589071745e-05
