Base index,GC_2#TOP,GC_2#BOT
304,2.9523345585521752e-05,0.0004442038340343425
305,2.9523345585521752e-05,9.716958869501242e-05
306,2.9523345585521752e-05,0.00013881369813573203
307,5.9046691171043505e-05,8.328821888143922e-05
308,8.857003675656525e-05,0.00013881369813573203
309,5.9046691171043505e-05,5.5525479254292814e-05
310,0.00011809338234208701,6.940684906786602e-05
311,0.00016237840072036964,8.328821888143922e-05
312,8.857003675656525e-05,9.716958869501242e-05
313,0.00014761672792760875,0.00016657643776287845
314,0.00014761672792760875,5.5525479254292814e-05
315,8.857003675656525e-05,8.328821888143922e-05
316,0.00016237840072036964,0.00012493232832215884
317,0.0001328550551348479,0.00020822054720359806
318,0.0001771400735131305,0.0002498646566443177
319,0.0004576118565755871,0.00011105095850858563
320,0.0002952334558552175,0.00026374602645789087
321,0.0002509484374769349,0.00013881369813573203
322,0.0003247568014407393,0.00018045780757645164
323,0.0006642752756742394,0.00019433917739002484
324,0.000708560294052522,0.00027762739627146406
325,0.0009890320771149786,0.0003192715057121837
326,0.0012695038601774353,0.00019433917739002484
327,0.0013580738969340006,0.0005830175321700745
328,0.0012399805145919135,0.00023598328683074445
329,0.0009004620403584134,0.0004303224642207693
330,0.0013433122241412398,0.0003470342453393301
331,0.000590466911710435,0.00026374602645789087
332,0.0025685310659403922,0.0003747969849664765
333,0.0015204522976543702,8.328821888143922e-05
334,0.0017123540439602616,0.00027762739627146406
335,0.0017271157167530224,0.0004580852038479157
336,0.0009890320771149786,0.0005691361623565013
337,0.003424708087920523,0.00018045780757645164
338,0.002612816084318675,0.0004858479434750621
339,0.0031885213232363493,0.0004997293132886353
340,0.004295646782693415,0.0005552547925429281
341,0.0030113812497232187,0.0007773567095600994
342,0.008650340256557873,0.0006246616416107941
343,0.015234046322129224,0.0009439331473229778
344,0.0040004133268381975,0.0006663057510515138
345,0.002642339429904197,0.0007079498604922334
346,0.021123953766440814,0.00016657643776287845
347,0.026261015898321596,0.0003886783547800497
348,0.036225145033435185,0.0004858479434750621
349,0.058382415895369265,0.0011799164341537223
350,0.061319988781128675,0.0012215605435944418
351,0.05333392380024504,0.001360374241730174
352,0.06456755679553607,0.9755410263884841
353,0.07118078620669294,0.0005274920529157817
354,0.05714243538077735,0.0003192715057121837
355,0.07639165670253753,0.00029150876608503726
356,0.06377042646472698,0.0003331528755257569
357,0.05142966800997889,0.00019433917739002484
358,0.060271910012842655,0.00019433917739002484
359,0.04035841341540823,0.0003609156151529033
360,0.045584045584045586,0.00013881369813573203
361,0.03096998951921232,0.00018045780757645164
362,0.02140442554950327,0.00023598328683074445
363,0.018835894483562876,0.00022210191701717126
364,0.015809751561046897,0.00019433917739002484
365,0.012340758454748092,0.00020822054720359806
366,0.011056492921777896,0.00015269506794930523
367,0.005432295587736002,0.00016657643776287845
368,0.002760432812246284,0.00016657643776287845
369,0.002981857904137697,0.00019433917739002484
370,0.002745671139453523,8.328821888143922e-05
371,0.0022142509189141315,0.00011105095850858563
372,0.0016090223344109355,8.328821888143922e-05
373,0.0012695038601774353,0.00011105095850858563
374,0.0009447470587366961,0.00011105095850858563
375,0.0015204522976543702,0.00016657643776287845
376,0.0012695038601774353,6.940684906786602e-05
377,0.0009004620403584134,0.00018045780757645164
378,0.0007380836396380438,0.00011105095850858563
379,0.0009890320771149786,9.716958869501242e-05
380,0.0003690418198190219,8.328821888143922e-05
381,0.0006937986212597611,6.940684906786602e-05
382,0.0005166585477466306,0.00016657643776287845
383,0.0004871352021611089,5.5525479254292814e-05
384,0.00030999512864797837,4.164410944071961e-05
385,0.0005314202205393915,6.940684906786602e-05
386,0.0004576118565755871,2.7762739627146407e-05
387,0.0007676069852235655,4.164410944071961e-05
388,0.0004280885109900654,0.00016657643776287845
389,0.0004133268381973045,5.5525479254292814e-05
390,0.0005166585477466306,0.00012493232832215884
391,0.0005461818933321524,5.5525479254292814e-05
392,0.0004871352021611089,1.3881369813573204e-05
393,0.0002509484374769349,5.5525479254292814e-05
394,0.00028047178306245664,4.164410944071961e-05
395,0.00028047178306245664,9.716958869501242e-05
396,0.00016237840072036964,1.3881369813573204e-05
397,7.380836396380438e-05,6.940684906786602e-05
398,0.0001771400735131305,4.164410944071961e-05
399,0.00016237840072036964,5.5525479254292814e-05
400,0.0005609435661249133,5.5525479254292814e-05
401,0.00020666341909865226,9.716958869501242e-05
402,0.00019190174630589137,5.5525479254292814e-05
403,0.0005018968749538698,5.5525479254292814e-05
