Base index shifted,ATMi1_2#TOP,ATMi1_2#BOT
-50.0,1.5009155584906793e-05,2.944033915270704e-05
-49.0,1.5009155584906793e-05,0
-48.0,3.0018311169813586e-05,1.9626892768471358e-05
-47.0,9.005493350944076e-05,0
-46.0,7.504577792453396e-05,1.9626892768471358e-05
-45.0,9.005493350944076e-05,0
-44.0,4.502746675472038e-05,3.9253785536942716e-05
-43.0,7.504577792453396e-05,1.9626892768471358e-05
-42.0,0.00012007324467925434,1.9626892768471358e-05
-41.0,0.00016510071143397472,0
-40.0,0.00013508240026416114,0
-39.0,7.504577792453396e-05,5.888067830541408e-05
-38.0,9.005493350944076e-05,5.888067830541408e-05
-37.0,0.00010506408909434755,6.869412468964976e-05
-36.0,4.502746675472038e-05,1.9626892768471358e-05
-35.0,0.0001951190226037883,6.869412468964976e-05
-34.0,0.000435265511962297,4.90672319211784e-05
-33.0,0.00016510071143397472,2.944033915270704e-05
-32.0,0.00016510071143397472,6.869412468964976e-05
-31.0,0.00018010986701888151,3.9253785536942716e-05
-30.0,0.00034521057845285624,1.9626892768471358e-05
-29.0,0.00034521057845285624,6.869412468964976e-05
-28.0,0.0005403296010566445,9.813446384235679e-06
-27.0,0.0004052472007924834,4.90672319211784e-05
-26.0,0.000510311289886831,7.850757107388543e-05
-25.0,0.0009305676462642212,8.832101745812111e-05
-24.0,0.00048029297871701737,0.00013738824937929953
-23.0,0.0006003662233962717,5.888067830541408e-05
-22.0,0.00048029297871701737,3.9253785536942716e-05
-21.0,0.0004652838231321106,3.9253785536942716e-05
-20.0,0.0010956683576981959,9.813446384235679e-06
-19.0,0.0007204394680755261,8.832101745812111e-05
-18.0,0.001816107825773722,3.9253785536942716e-05
-17.0,0.0009906042686038483,0.00010794791022659248
-16.0,0.0013658331582265182,6.869412468964976e-05
-15.0,0.0011707141356227298,0.00015701514214777086
-14.0,0.0017260528922642812,9.81344638423568e-05
-13.0,0.00276168462762285,0.00012757480299506384
-12.0,0.005553387566415513,9.81344638423568e-05
-11.0,0.008465163749887431,0.0001472016957635352
-10.0,0.008765346861585567,0.00013738824937929953
-9.0,0.028712514633926694,8.832101745812111e-05
-8.0,0.02877255125626632,0.0010794791022659248
-7.0,0.029778164680455077,0.00036309751621672014
-6.0,0.031098970371926875,0.00027477649875859905
-5.0,0.009665896196679975,0.00027477649875859905
-4.0,0.07034791222645814,8.832101745812111e-05
-3.0,0.04171044337045598,0.0005691798902856695
-2.0,0.10770570047729115,0.0003238437306797774
-1.0,0.09754450214630925,0.0003042168379113061
0.0,0.06411911265872182,0.9513253059341911
1.0,0.1007414522858944,0.01971521378592948
2.0,0.03228469366313451,0.002227652329221499
3.0,0.10734548074325338,0.0008145160498915614
4.0,0.047443940803890375,0.0014327631720984092
5.0,0.023969621469096147,0.0005397395511329624
6.0,0.03458109446762525,0.00036309751621672014
7.0,0.01338816678173686,0.001472016957635352
8.0,0.022453696755020562,0.0006378740149753191
9.0,0.011482004022453697,0.0009715311920393323
10.0,0.014378771050340708,0.0012659345835664027
11.0,0.0077147059706420915,0.0011481732269555745
12.0,0.004547774142226758,0.001472016957635352
13.0,0.0032269684507549605,0.0005102992119802554
14.0,0.001741062047849188,0.000490672319211784
15.0,0.002176327559811485,0.0008145160498915614
16.0,0.001515924714075586,0.0010304118703447463
17.0,0.0013958514693963317,0.00035328406983248445
18.0,0.0004652838231321106,0.0005495529975171981
19.0,0.0023414282712454597,0.0003925378553694272
20.0,0.0019061627592831627,0.00040235130175366287
21.0,0.0023564374268303665,0.00034347062344824877
22.0,0.0012007324467925434,0.00026496305237436337
23.0,0.0014108606249812385,0.0007752622643546187
24.0,0.0008855401795095008,0.00028458994514283473
25.0,0.0007054303124906193,0.00017664203491624223
26.0,0.0006003662233962717,0.0009715311920393323
27.0,0.0006604028457358989,0.00026496305237436337
28.0,0.00027016480052832227,9.81344638423568e-05
29.0,0.0005553387566415513,0.00010794791022659248
30.0,0.00028517395611322906,0.0003827244089851915
31.0,0.0002251373337736019,0.0001472016957635352
32.0,0.0004052472007924834,0.00011776135661082816
33.0,0.00048029297871701737,6.869412468964976e-05
34.0,0.00030018311169813586,0.0001962689276847136
35.0,0.0002551556449434155,0.00012757480299506384
36.0,0.0004953021343019242,9.81344638423568e-05
37.0,0.0006003662233962717,0.00010794791022659248
38.0,0.0004502746675472038,0.00013738824937929953
39.0,0.00033020142286794944,0.00010794791022659248
40.0,0.00015009155584906793,0.00017664203491624223
41.0,0.00015009155584906793,5.888067830541408e-05
42.0,4.502746675472038e-05,0.0005593664439014338
43.0,7.504577792453396e-05,0.0003042168379113061
44.0,0.00012007324467925434,2.944033915270704e-05
45.0,0.0002101281781886951,5.888067830541408e-05
46.0,0.00012007324467925434,5.888067830541408e-05
47.0,4.502746675472038e-05,4.90672319211784e-05
48.0,7.504577792453396e-05,0.00015701514214777086
49.0,7.504577792453396e-05,9.81344638423568e-05
50.0,6.003662233962717e-05,9.81344638423568e-05
