Base index,ATMi3_2#TOP,ATMi3_2#BOT
304,0.0,0.0002136638000106832
305,0.0,9.157020000457851e-05
306,0.0,0.0001297244500064862
307,0.0,8.393935000419697e-05
308,8.858965272856131e-05,0.00012209360000610468
309,8.858965272856131e-05,0.0003815425000190771
310,0.0,0.0013888147000694407
311,0.0,5.34159500026708e-05
312,0.0,0.00012209360000610468
313,0.0,8.393935000419697e-05
314,8.858965272856131e-05,0.00018314040000915702
315,0.0,0.00013735530000686777
316,8.858965272856131e-05,0.00016024785000801238
317,0.0,0.0002136638000106832
318,8.858965272856131e-05,0.0001984021000099201
319,0.00035435861091424523,9.920105000496005e-05
320,0.0,0.0001984021000099201
321,0.0,0.00020603295001030164
322,8.858965272856131e-05,0.000633360550031668
323,0.0004429482636428065,0.00020603295001030164
324,0.00017717930545712261,0.0001297244500064862
325,0.00035435861091424523,0.0003281265500164063
326,0.0004429482636428065,0.0009385945500469297
327,0.0010630758327427356,0.0001984021000099201
328,0.0004429482636428065,0.00016787870000839394
329,0.00035435861091424523,0.0005799446000289972
330,0.0004429482636428065,0.000267079750013354
331,8.858965272856131e-05,0.0003052340000152617
332,0.0005315379163713678,0.00020603295001030164
333,0.0005315379163713678,0.000267079750013354
334,0.0012402551381998582,0.00038917335001945866
335,0.0013288447909284196,0.0002136638000106832
336,0.0004429482636428065,0.0006409914000320495
337,0.000885896527285613,0.0005723137500286157
338,0.000885896527285613,0.00018314040000915702
339,0.001151665485471297,0.00034338825001716943
340,0.0016832034018426647,0.00038917335001945866
341,0.00478384124734231,0.0004273276000213664
342,0.005669737774627924,0.0007096690500354835
343,0.009390503189227498,0.0007936084000396804
344,0.030917788802267896,0.00045785100002289255
345,0.027639971651311126,0.0012438285500621915
346,0.0286144578313253,0.00016787870000839394
347,0.05297661233167966,0.0006638839500331942
348,0.02648830616583983,0.0008393935000419697
349,0.07893338058114813,0.0010072722000503637
350,0.0544826364280652,0.001053057300052653
351,0.07025159461374911,0.012140682350607035
352,0.04828136073706591,0.9670576205483529
353,0.07636428065201985,0.0002518180500125909
354,0.05341956059532247,0.00013735530000686777
355,0.03738483345145287,0.00012209360000610468
356,0.08761516654854713,0.0001297244500064862
357,0.048104181431608786,0.00019077125000953855
358,0.04544649184975195,0.00012209360000610468
359,0.04819277108433735,0.00020603295001030164
360,0.01895818568391212,0.0004731127000236556
361,0.03720765414599575,7.630850000381543e-05
362,0.028880226789510986,6.104680000305234e-05
363,0.013022678951098512,2.2892550001144628e-05
364,0.00611268603827073,3.052340000152617e-05
365,0.006467044649184975,4.5785100002289255e-05
366,0.00540396881644224,3.052340000152617e-05
367,0.0036321757618710134,1.5261700000763085e-05
368,0.003277817150956768,1.5261700000763085e-05
369,0.0018603827072997874,1.5261700000763085e-05
370,0.001771793054571226,3.052340000152617e-05
371,0.0007087172218284905,5.34159500026708e-05
372,0.0031892274982282067,1.5261700000763085e-05
373,0.002126151665485471,3.052340000152617e-05
374,0.002569099929128278,2.2892550001144628e-05
375,0.00203756201275691,7.630850000381543e-06
376,0.0013288447909284196,0.0001068319000053416
377,0.0015946137491141034,2.2892550001144628e-05
378,0.001771793054571226,1.5261700000763085e-05
379,0.0009744861800141744,7.630850000381543e-06
380,0.001771793054571226,0.0
381,0.0006201275690999291,2.2892550001144628e-05
382,0.0007973068745570517,1.5261700000763085e-05
383,0.00017717930545712261,7.630850000381543e-06
384,0.0002657689581856839,7.630850000381543e-06
385,0.0006201275690999291,0.0
386,0.00035435861091424523,7.630850000381543e-06
387,0.00035435861091424523,1.5261700000763085e-05
388,0.0005315379163713678,7.630850000381543e-06
389,0.00035435861091424523,7.630850000381543e-06
390,0.001151665485471297,7.630850000381543e-06
391,0.00035435861091424523,7.630850000381543e-06
392,0.00017717930545712261,7.630850000381543e-06
393,0.0002657689581856839,1.5261700000763085e-05
394,0.0002657689581856839,7.630850000381543e-06
395,0.0,0.0
396,0.0,7.630850000381543e-06
397,0.0002657689581856839,0.0
398,0.0,0.0
399,0.00017717930545712261,0.0
400,0.00017717930545712261,0.0
401,0.0,0.0
402,8.858965272856131e-05,0.0
403,0.0,7.630850000381543e-06
