Base index shifted,ATMi0_2#TOP,ATMi0_2#BOT
-352.0,76478,0
-351.0,845,0
-350.0,228,0
-349.0,85,0
-348.0,169,0
-347.0,59,0
-346.0,30,0
-345.0,30,0
-344.0,29,0
-343.0,14,0
-342.0,13,0
-341.0,7,0
-340.0,52,0
-339.0,11,0
-338.0,3,0
-337.0,7,0
-336.0,5,0
-335.0,4,0
-334.0,9,0
-333.0,13,0
-332.0,15,0
-331.0,13,0
-330.0,12,0
-329.0,6,0
-328.0,7,0
-327.0,8,0
-326.0,6,0
-325.0,9,0
-324.0,4,0
-323.0,67,0
-322.0,9,0
-321.0,6,0
-320.0,8,0
-319.0,2,0
-318.0,6,0
-317.0,5,0
-316.0,26,0
-315.0,83,0
-314.0,7,0
-313.0,7,0
-312.0,2,0
-311.0,2,0
-310.0,0,0
-309.0,2,0
-308.0,16,0
-307.0,3,0
-306.0,2,0
-305.0,2,0
-304.0,2,0
-303.0,2,0
-302.0,6,0
-301.0,1,0
-300.0,4,0
-299.0,13,0
-298.0,2,0
-297.0,4,0
-296.0,2,0
-295.0,27,0
-294.0,6,0
-293.0,6,0
-292.0,4,0
-291.0,2,0
-290.0,7,0
-289.0,47,0
-288.0,9,0
-287.0,3,0
-286.0,2,0
-285.0,4,0
-284.0,1,0
-283.0,0,0
-282.0,12,0
-281.0,1,0
-280.0,6,0
-279.0,9,0
-278.0,5,1
-277.0,6,0
-276.0,2,0
-275.0,0,1
-274.0,6,0
-273.0,6,0
-272.0,4,0
-271.0,2,0
-270.0,4,0
-269.0,3,0
-268.0,0,0
-267.0,16,0
-266.0,15,0
-265.0,3,0
-264.0,4,0
-263.0,23,0
-262.0,9,0
-261.0,11,0
-260.0,13,0
-259.0,5,0
-258.0,11,0
-257.0,9,0
-256.0,6,0
-255.0,7,0
-254.0,5,0
-253.0,2,0
-252.0,21,0
-251.0,6,1
-250.0,5,0
-249.0,6,0
-248.0,3,0
-247.0,8,0
-246.0,13,0
-245.0,6,0
-244.0,9,0
-243.0,11,0
-242.0,6,1
-241.0,6,0
-240.0,5,0
-239.0,3,0
-238.0,13,0
-237.0,10,0
-236.0,5,0
-235.0,4,1
-234.0,4,0
-233.0,9,1
-232.0,8,0
-231.0,4,0
-230.0,7,1
-229.0,4,0
-228.0,11,0
-227.0,7,0
-226.0,4,1
-225.0,9,0
-224.0,8,0
-223.0,13,0
-222.0,12,1
-221.0,7,0
-220.0,11,0
-219.0,7,0
-218.0,12,0
-217.0,6,1
-216.0,8,0
-215.0,10,1
-214.0,5,0
-213.0,7,4
-212.0,12,2
-211.0,5,1
-210.0,14,2
-209.0,15,0
-208.0,4,1
-207.0,5,0
-206.0,8,0
-205.0,11,1
-204.0,4,1
-203.0,13,2
-202.0,18,1
-201.0,12,2
-200.0,6,2
-199.0,17,4
-198.0,15,1
-197.0,3,2
-196.0,13,1
-195.0,4,4
-194.0,18,2
-193.0,14,1
-192.0,18,6
-191.0,17,0
-190.0,5,1
-189.0,8,2
-188.0,4,1
-187.0,6,4
-186.0,23,0
-185.0,12,1
-184.0,12,4
-183.0,10,3
-182.0,9,10
-181.0,13,7
-180.0,2,2
-179.0,7,6
-178.0,13,5
-177.0,9,5
-176.0,0,1
-175.0,8,10
-174.0,4,6
-173.0,6,10
-172.0,4,4
-171.0,6,4
-170.0,6,4
-169.0,3,7
-168.0,13,6
-167.0,7,1
-166.0,4,7
-165.0,5,7
-164.0,4,4
-163.0,1,3
-162.0,6,3
-161.0,0,3
-160.0,0,8
-159.0,2,1
-158.0,1,2
-157.0,7,7
-156.0,3,3
-155.0,4,7
-154.0,8,3
-153.0,0,5
-152.0,1,12
-151.0,6,2
-150.0,0,7
-149.0,3,7
-148.0,7,6
-147.0,5,4
-146.0,4,6
-145.0,0,9
-144.0,0,7
-143.0,2,4
-142.0,3,6
-141.0,2,13
-140.0,0,4
-139.0,1,4
-138.0,3,12
-137.0,0,11
-136.0,1,12
-135.0,0,14
-134.0,1,7
-133.0,1,7
-132.0,0,12
-131.0,2,8
-130.0,1,7
-129.0,5,13
-128.0,2,8
-127.0,2,9
-126.0,0,4
-125.0,2,5
-124.0,1,10
-123.0,2,9
-122.0,2,10
-121.0,1,7
-120.0,0,6
-119.0,0,7
-118.0,1,1
-117.0,2,6
