Fractional Basecounts,400_1
1,0.5230750274436006
2,0.5293142460290791
3,0.5301767591908059
4,0.5305016018101575
5,0.5313081076237203
6,0.5317897708179313
7,0.5320586060891189
8,0.5321482178461814
9,0.5323386428299393
10,0.532361045769205
11,0.5323834487084705
12,0.5324282545870018
13,0.5325626722225956
14,0.5326298810403925
15,0.5326858883885566
16,0.532719492797455
17,0.5327306942670879
18,0.5327530972063534
19,0.5327642986759863
20,0.5327867016152519
21,0.5327867016152519
22,0.5328203060241503
23,0.5328315074937832
24,0.53289871631158
25,0.53289871631158
26,0.532965925129377
27,0.5329883280686426
28,0.5329883280686426
29,0.5330107310079082
30,0.5330555368864395
31,0.5330779398257052
32,0.5330891412953379
33,0.5331339471738692
34,0.5331899545220333
35,0.5332459618701973
36,0.533268364809463
37,0.5332795662790958
38,0.5332907677487286
39,0.5333131706879942
40,0.5333243721576271
41,0.5333243721576271
42,0.5333355736272599
43,0.5333355736272599
44,0.5334475883235881
45,0.5334587897932209
46,0.5334923942021194
47,0.5334923942021194
48,0.5335259986110178
49,0.5335484015502834
50,0.5335708044895491
51,0.5335708044895491
52,0.5335932074288147
53,0.5335932074288147
54,0.5336156103680803
55,0.5336156103680803
56,0.5336268118377131
57,0.5336268118377131
58,0.533638013307346
59,0.5336604162466115
60,0.5336716177162444
61,0.5337164235947757
62,0.5337388265340413
63,0.5337724309429397
64,0.5337724309429397
65,0.5336716177162444
66,0.5336268118377131
67,0.5335147971413849
68,0.5334699912628537
69,0.5334251853843224
70,0.5334363868539552
71,0.5334251853843224
72,0.5334139839146896
73,0.5334251853843224
74,0.5334811927324865
75,0.5334251853843224
76,0.5334251853843224
77,0.5334699912628537
78,0.5334923942021194
79,0.5334923942021194
80,0.5335147971413849
81,0.5335372000806505
82,0.5335708044895491
83,0.5336268118377131
84,0.5336828191858772
85,0.5336828191858772
86,0.5336716177162444
87,0.5336604162466115
88,0.53369402065551
89,0.53369402065551
90,0.5337500280036741
91,0.5337724309429397
92,0.533761229473307
93,0.5338060353518381
94,0.5338396397607366
95,0.5338508412303694
96,0.5338732441696351
97,0.5339180500481663
98,0.5339628559266976
99,0.5340524676837601
100,0.5340524676837601
101,0.5340748706230257
102,0.5340972735622914
103,0.5341420794408226
104,0.5341308779711899
105,0.534119676501557
106,0.5341084750319242
107,0.5341084750319242
108,0.5341084750319242
109,0.5341532809104554
110,0.5341532809104554
111,0.5341644823800883
112,0.534175683849721
113,0.5342092882586196
114,0.5341868853193539
115,0.5341980867889867
116,0.5341868853193539
117,0.534175683849721
118,0.5342204897282523
119,0.5342764970764164
120,0.5342876985460493
121,0.5343101014853149
122,0.5343101014853149
123,0.5343101014853149
124,0.5343437058942133
125,0.5343549073638462
126,0.5343885117727446
127,0.5343885117727446
128,0.5342764970764164
129,0.534298900015682
130,0.5343549073638462
131,0.5343101014853149
132,0.5343213029549477
133,0.5343437058942133
134,0.5343549073638462
135,0.5343437058942133
136,0.5343773103031118
137,0.5343213029549477
138,0.5342652956067836
139,0.534242892667518
140,0.5343101014853149
141,0.5343101014853149
142,0.5343437058942133
143,0.5344109147120102
144,0.5343773103031118
145,0.5343885117727446
146,0.5344445191209086
147,0.5344445191209086
148,0.5345005264690728
149,0.5345789367565025
150,0.5348029661491588
151,0.5349149808454869
152,0.5349933911329167
153,0.5350269955418151
154,0.5350830028899791
155,0.5351054058292448
156,0.535217420525573
157,0.5353070322826354
158,0.5354526513878621
159,0.5356094719627215
160,0.5356542778412527
161,0.535822299885745
162,0.5359903219302372
163,0.5359791204606045
164,0.5359567175213388
165,0.5361247395658311
166,0.5361359410354638
167,0.5365279924726124
168,0.5366960145171047
169,0.536852835091964
170,0.537099267423886
171,0.5373905056343392
172,0.5375585276788315
173,0.5376817438447924
174,0.5377825570714878
175,0.5383650334923942
176,0.5386226672939489
177,0.5388130922777068
178,0.538925106974035
179,0.5389027040347694
180,0.5394067701682461
181,0.5400900598158478
182,0.5413222214754576
183,0.5432040683737707
184,0.5454779667092322
185,0.5503506059995071
186,0.5529045410757891
187,0.5582364406210095
188,0.561484866814526
189,0.5664023119833322
190,0.5739633039854829
191,0.5861841073548849
192,0.5980016578175057
193,0.6182203105047382
194,0.6339359723995788
195,0.642012232004839
196,0.6604050451419227
197,0.6777561216031543
198,0.7011223872572081
199,0.71998566211887
200,0.7409212088626028
201,0.2622376055738513
202,0.2845061272038891
203,0.31896184779443065
204,0.3473015659654547
205,0.36362210722046734
206,0.39030400788583464
207,0.40128144812599414
208,0.4241772520554697
209,0.44157313439523266
210,0.4489885072921567
211,0.45155364383807156
212,0.45482447297085377
213,0.4587113829334409
214,0.46154535475054326
215,0.4637632457378408
216,0.46443533391580977
217,0.4654322647131304
218,0.4665972175549432
219,0.46753814100409974
220,0.4678741850930842
221,0.46813181889463895
222,0.468736698254811
223,0.4689607276474673
224,0.469285570266819
225,0.46967762170396754
226,0.46998006138405357
227,0.47011447901964737
228,0.4702376951856084
229,0.4703273069426709
230,0.47058494074422563
231,0.4707417613190851
232,0.47079776866724915
233,0.4709769921813742
234,0.4711898201043977
235,0.4714026480274212
236,0.471537065663015
