Base index,400_3#TOP,400_3#BOT
-50,0.00049800796812749,8.064841324246945e-05
-49,0.00031691416153567547,6.048630993185209e-05
-48,0.00047537124230351323,0
-47,0.00049800796812749,2.0162103310617362e-05
-46,0.0003621876131836291,8.064841324246945e-05
-45,0.0003621876131836291,0
-44,0.0006338283230713509,8.064841324246945e-05
-43,0.0004300977906555596,0
-42,0.0004300977906555596,4.0324206621234725e-05
-41,0.00029427743571169867,0.00010081051655308682
-40,0.0005432814197754436,0
-39,0.0008375588554871424,2.0162103310617362e-05
-38,0.0004300977906555596,2.0162103310617362e-05
-37,0.00099601593625498,2.0162103310617362e-05
-36,0.0005885548714233973,6.048630993185209e-05
-35,0.0005206446939514668,4.0324206621234725e-05
-34,0.0009054690329590728,0.00010081051655308682
-33,0.0004074610648315828,0.00012097261986370418
-32,0.0008601955813111192,2.0162103310617362e-05
-31,0.0005885548714233973,6.048630993185209e-05
-30,0.001380840275262586,0.00010081051655308682
-29,0.0010865628395508873,2.0162103310617362e-05
-28,0.0004300977906555596,0
-27,0.0003395508873596523,4.0324206621234725e-05
-26,0.0016298442593263311,6.048630993185209e-05
-25,0.0008601955813111192,0.00010081051655308682
-24,0.0012223831944947483,0
-23,0.0005206446939514668,8.064841324246945e-05
-22,0.0003848243390076059,6.048630993185209e-05
-21,0.0019693951466859833,8.064841324246945e-05
-20,0.0014487504527345165,4.0324206621234725e-05
-19,0.0038482433900760595,4.0324206621234725e-05
-18,0.0049574429554509235,0.00012097261986370418
-17,0.006157189424121695,0.00012097261986370418
-16,0.011567366896052155,0.00012097261986370418
-15,0.0074022093444404205,4.0324206621234725e-05
-14,0.012789750090546904,0.00014113472317432154
-13,0.008013400941687794,4.0324206621234725e-05
-12,0.011725823976819993,0.00012097261986370418
-11,0.019195943498732344,4.0324206621234725e-05
-10,0.02904291923216226,6.048630993185209e-05
-9,0.029224013038754073,8.064841324246945e-05
-8,0.04937069902209344,6.048630993185209e-05
-7,0.035788663527707355,0.0003225936529698778
-6,0.017996197030061573,0.00014113472317432154
-5,0.03873143788482434,0.00010081051655308682
-4,0.03517747193045998,0.00010081051655308682
-3,0.04803513219847881,0.00010081051655308682
-2,0.038482433900760595,0.0003225936529698778
-1,0.04423216226005071,0.00020162103310617365
0,0.06951738500543281,0.9834670752852938
1,0.04400579500181094,0.003931610145570386
2,0.07171314741035857,0.00026210734303802575
3,0.06003259688518653,0.0010887535787733377
4,0.03429463962332488,0.0002822694463486431
5,0.05432814197754437,0.00024194523972740836
6,0.022659362549800798,0.00012097261986370418
7,0.049710249909453094,0.0002822694463486431
8,0.03832397681999276,0.0003629178595911125
9,0.0165021731256791,0.00020162103310617365
10,0.007854943860919956,0.000221783136416791
11,0.008624592538935168,0.0002822694463486431
12,0.011137269105396596,0.0003427557562804952
13,0.0068589279246649764,0.00010081051655308682
14,0.0049574429554509235,0.00024194523972740836
15,0.0020825787758058673,0.0001612968264849389
16,0.003101231437884824,0.00018145892979555626
17,0.0022183991307497286,0.00026210734303802575
18,0.0019467584208620065,4.0324206621234725e-05
19,0.0008149221296631656,0.00018145892979555626
20,0.0009281057587830497,8.064841324246945e-05
21,0.0018788482433900761,0.0004838904794548167
22,0.0006564650488953277,0.0001612968264849389
23,0.0011771097428467947,4.0324206621234725e-05
24,0.0009733792104310033,0.0001612968264849389
25,0.000747011952191235,0.0001612968264849389
26,0.0004527345164795364,8.064841324246945e-05
27,0.0004300977906555596,6.048630993185209e-05
28,0.0005206446939514668,0.00014113472317432154
29,0.0005659181455994205,0.00020162103310617365
30,0.00029427743571169867,0.00012097261986370418
31,0.00029427743571169867,0.00018145892979555626
32,0.0005432814197754436,0.00018145892979555626
33,0.0005659181455994205,0.00012097261986370418
34,0.0007922854038391886,0.0001612968264849389
35,0.0003395508873596523,0.000221783136416791
36,0.00099601593625498,6.048630993185209e-05
37,0.0005206446939514668,0.00020162103310617365
38,0.0004527345164795364,0.00010081051655308682
39,0.0003621876131836291,4.0324206621234725e-05
40,0.0002037305324157914,0.00014113472317432154
41,0.00031691416153567547,4.0324206621234725e-05
42,0.00018109380659181456,0.00012097261986370418
43,4.527345164795364e-05,0.00014113472317432154
44,0.0001358203549438609,4.0324206621234725e-05
45,0.0001358203549438609,4.0324206621234725e-05
46,2.263672582397682e-05,0.0001612968264849389
47,0.00018109380659181456,4.0324206621234725e-05
48,0.00031691416153567547,6.048630993185209e-05
49,0.0001131836291198841,0.00010081051655308682
50,0.00018109380659181456,0.00010081051655308682
