Fractional Basecounts,1500_3
1,0.5836321529956671
2,0.5895338413267593
3,0.5903555953981772
4,0.5905423576871358
5,0.5908038248916778
6,0.5909905871806365
7,0.5911773494695951
8,0.5912147019273868
9,0.5913641117585537
10,0.5913641117585537
11,0.5914014642163454
12,0.5914761691319289
13,0.5916629314208874
14,0.5917002838786792
15,0.5917002838786792
16,0.5917002838786792
17,0.5917749887942627
18,0.5918496937098461
19,0.5918496937098461
20,0.5919617510832212
21,0.5919617510832212
22,0.5920738084565964
23,0.5920738084565964
24,0.5920738084565964
25,0.5921111609143882
26,0.5921111609143882
27,0.5921111609143882
28,0.5921111609143882
29,0.5922232182877634
30,0.5922232182877634
31,0.5922232182877634
32,0.5922232182877634
33,0.5922232182877634
34,0.5922232182877634
35,0.592260570745555
36,0.592260570745555
37,0.5922979232033467
38,0.5923352756611385
39,0.5923726281189302
40,0.5924099805767219
41,0.5924099805767219
42,0.5924473330345137
43,0.5924473330345137
44,0.5925220379500972
45,0.5925220379500972
46,0.5925593904078889
47,0.5925967428656805
48,0.5925967428656805
49,0.592671447781264
50,0.5927461526968475
51,0.5927835051546392
52,0.5927835051546392
53,0.5928208576124309
54,0.5928208576124309
55,0.5928582100702227
56,0.592932914985806
57,0.5930076199013895
58,0.5930076199013895
59,0.5930076199013895
60,0.5930076199013895
61,0.5930076199013895
62,0.5930076199013895
63,0.5930076199013895
64,0.5930449723591812
65,0.5930449723591812
66,0.5930449723591812
67,0.5931196772747647
68,0.593343792021515
69,0.5934184969370985
70,0.5934558493948902
71,0.5935305543104736
72,0.5936052592260571
73,0.5936799641416405
74,0.5936799641416405
75,0.5936799641416405
76,0.5936799641416405
77,0.5936799641416405
78,0.5937173165994323
79,0.5937173165994323
80,0.593754669057224
81,0.5937920215150156
82,0.5937920215150156
83,0.5938293739728074
84,0.5939040788883908
85,0.5939040788883908
86,0.5939414313461826
87,0.5940534887195578
88,0.594016136261766
89,0.594016136261766
90,0.5941281936351412
91,0.5941655460929329
92,0.5942776034663081
93,0.5943896608396833
94,0.5944270132974749
95,0.5944270132974749
96,0.5944270132974749
97,0.5944270132974749
98,0.5944643657552667
99,0.5944643657552667
100,0.5946137755864336
101,0.5946137755864336
102,0.5947258329598087
103,0.5947258329598087
104,0.5948378903331839
105,0.5948752427909757
106,0.5949499477065591
107,0.5951740624533094
108,0.5952487673688929
109,0.5952487673688929
110,0.5952487673688929
111,0.595360824742268
112,0.5954355296578515
113,0.5954728821156432
114,0.5955102345734349
115,0.5955475870312267
116,0.5955475870312267
117,0.59562229194681
118,0.5956596444046018
119,0.5956969968623935
120,0.5957343493201853
121,0.5958090542357687
122,0.5958837591513522
123,0.5958837591513522
124,0.5959584640669356
125,0.5959958165247273
126,0.5960705214403108
127,0.5961452263558942
128,0.5961452263558942
129,0.5962946361870611
130,0.5963319886448528
131,0.5963693411026445
132,0.596444046018228
133,0.5965187509338115
134,0.5965561033916031
